type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,HPP-UGL-CIV-GN-GEN-ITP-021 Bollard Installation - Rev.0,itp,,,,,HPP-UGL-CIV-GN-GEN-ITP-021 Bollard Installation - Rev.0,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance criteria - Prepare a lot map for traceability of the work area.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot Map,,,,,,,
checkpoint,1.3 - Confirm Bollard Type,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Confirm bollard type as detailed on the drawings.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
checkpoint,1.4 - Setout bollard location,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Setout bollard at locations as detailed on the drawings,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
checkpoint,1.5 - Excavation Permit,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Ensure approved excavation permit is in place and review on site – if required,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
section,2.0 Site Preparation,,,,,,,
checkpoint,2.1 - Location,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Confirm location and place setout offset marks,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
checkpoint,2.2 - Underground utilities,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Check utilities to avoid footing clashing,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
section,3.0 Installation Process - In concrete,,,,,,,
checkpoint,3.1 - Anchors,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Install specified anchor bolts following manufacturers requirements ,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
section,4.0 Installation Process - In pavement,,,,,,,
checkpoint,4.1 - Excavation,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Vacuum excavate site according to bollard specifications (depth and width based on bollard type and use case),,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Checklist,,,,,,,
checkpoint,4.2 - Placement,,,,,,,
label,Ref docs - Drawings,,,,,,,
