"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Corridor","",,,7,"Yes","Corridor Checklist","02f9dec6-d8d9-46b2-8d3c-80da08085c3d"
"checkpoint-status",,"","checkpoint","Rainwater"
"checkpoint-status",,"","checkpoint","Hot Water"
"checkpoint-status",,"","checkpoint","Hot Water Lagged"
"checkpoint-status",,"","checkpoint","Cold Water"
"checkpoint-status",,"","checkpoint","Test Hot Water"
"checkpoint-status",,"","checkpoint","Test Cold Water"
"checkpoint-status",,"","checkpoint","Test Rain Water"
"checkpoint-status",,"","checkpoint","Fire Caulking (Corridor to Apt)"
"checkpoint-status",,"","checkpoint","Cold Water Meter Manifold"

"checklist-flat",,"","checklist","Sewer Drainage","",,,1,"Yes","In-Ground Sewer Drainage Checklist","1b1aabf1-b720-4842-adfe-b7f60d7530f0"
"checkpoint-status",,"","checkpoint","Pipework, material and fittings installed as per approved IFC Drawing"
"checkpoint-status",,"","checkpoint","Pipework installation"
"checkpoint-status",,"","checkpoint","Pipework checked for correct invert levels & gradients"
"checkpoint-status",,"","checkpoint","Book inspection with VBA for in-ground drainage."
"checkpoint-status",,"","checkpoint","Ensure all backfill is in accordance to specifications & compaction requirements."
"checkpoint-status",,"","checkpoint","Test sewer"

"checklist-flat",,"","checklist","Pumps/Tanks/Booster Pump","",,,0,"Yes","Basement Pumps/Tanks/Booster Pump Checklist","1bc9af14-4e01-4fb6-bb54-1070ceed6777"
"checkpoint-status",,"","checkpoint","Domestic cold water booster pump"
"checkpoint-status",,"","checkpoint","Domestic cold water break tank"
"checkpoint-status",,"","checkpoint","Rainwater pump set"
"checkpoint-status",,"","checkpoint","Rainwater tanks"
"checkpoint-status",,"","checkpoint","Sewer pump board installed"
"checkpoint-status",,"","checkpoint","Stormwater pump board installed"
"checkpoint-status",,"","checkpoint","Suspended Pollutant trap"
"checkpoint-status",,"","checkpoint","Diversion valve"
"checkpoint-status",,"","checkpoint","OSD tank (if applicable)"
"checkpoint-status",,"","checkpoint","Smoke sealed"
"checkpoint-status",,"","checkpoint","Tested"
"checkpoint-status",,"","checkpoint","Fire rated if necessary"
"checkpoint-status",,"","checkpoint","Water meter assembly"

"checklist-sectioned",,"","checklist","Toolbox Meeting Checklist","",,,0,"Yes","Add Toolbox Meeting Checklist","20c482c9-a1e5-476f-8535-053fc222157e"
"checkpoint-group",,"","section","Attendance"
"checkpoint-status",,"","checkpoint","Attendance - list of attendees added below"
"checkpoint-status",,"","checkpoint","Apologies - list of non-attendees added below"
"checkpoint-group",,"","section","Minutes"
"checkpoint-status",,"","checkpoint","Actions from last meeting"
"checkpoint-status",,"","checkpoint","Administration"
"checkpoint-status",,"","checkpoint","HR"
"label","cf0daa76-a8be-5814-a2cc-53b5ec778228","","note","e.g - Site recognition, any HR issues?",,,
"checkpoint-status",,"","checkpoint","Safety: (including hazards / near misses / controls / site specific)"
"checkpoint-status",,"","checkpoint","Environment: (including hazards / controls / incidents / impacts)"
"checkpoint-status",,"","checkpoint","Training"
"label","6bb589c0-7688-5942-b0e7-f1984330e3b0","","note","Competency Assessment Guides (Apprentices) if applicable – are they up to date?",,,
"checkpoint-status",,"","checkpoint","Plant & Equipment"
"checkpoint-status",,"","checkpoint","Issues & Customer Feedback"
"checkpoint-status",,"","checkpoint","Client/Job specific information:"
"checkpoint-status",,"","checkpoint","Memo’s and other office correspondence"
"checkpoint-group",,"","section","Document Review"
"checkpoint-status",,"","checkpoint","Document uploaded below if applicable"
"checkpoint-group",,"","section","New Business / Other"
"checkpoint-status",,"","checkpoint","Any new business / other comments added below"
"checkpoint-group",,"","section","Meeting Closure"
"checkpoint-status",,"","checkpoint","Meeting Closed"
"text","15dbc8ea-d91e-5ce9-a3b3-42131240438f","","textbox","Meeting Closed time",,,
"text","8fa0f2c2-6c31-5e80-aed7-76868af99a27","","textbox","Date for next meeting",,,
"text","f8f2040b-2685-5748-87c3-7b25b6edd291","","textbox","Minutes taken by (Name)",,,

"checklist-flat",,"","checklist","Hot Water Unit","",,,1,"Yes","Hot Water Unit Checklist","42f3b545-c856-450f-839f-b7b0f7a7049c"
"checkpoint-status",,"","checkpoint","Hot water unit installation"
"checkpoint-status",,"","checkpoint","Copper works installation"
"checkpoint-status",,"","checkpoint","Smoke sealed"
"checkpoint-status",,"","checkpoint","Fire rated"
"checkpoint-status",,"","checkpoint","Tested"

"checklist-sectioned",,"","checklist","Fit Off","",,,7,"Yes","Fit Off Checklist","4ee04e8b-f778-471e-8b6e-652366db22f5"
"checkpoint-group",,"","section","Kitchen Fit Off"
"checkpoint-status",,"","checkpoint","Kitchen Mini Stops"
"checkpoint-status",,"","checkpoint","Kitchen Sink Waste"
"checkpoint-status",,"","checkpoint","Kitchen Sink Mixer"
"checkpoint-status",,"","checkpoint","Kitchen Dishwasher"
"checkpoint-status",,"","checkpoint","Kitchen Cooktop"
"checkpoint-group",,"","section","Female Bathroom Fit Off"
"checkpoint-status",,"","checkpoint","Bathroom Shower Mixer"
"checkpoint-status",,"","checkpoint","Bathroom Shower Rail/Rose"
"checkpoint-status",,"","checkpoint","Bathroom Basin"
"checkpoint-status",,"","checkpoint","Bathroom Basin Mixer"
"checkpoint-status",,"","checkpoint","Bathroom Bottle Trap"
"checkpoint-status",,"","checkpoint","Bathroom Toilet"
"checkpoint-status",,"","checkpoint","Bathroom Urinal"
"checkpoint-group",,"","section","Male Bathroom Fit Off"
"checkpoint-status",,"","checkpoint","Bathroom Shower Mixer"
"checkpoint-status",,"","checkpoint","Bathroom Shower Rail/Rose"
