Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,JHA - Job Hazard Analysis,,,,16,Yes,JHA - Job Hazard Analysis,fae7be6d-4f22-44dd-a35b-7fe9029436fe
checkpoint-no-status,,,checkpoint,Job details,,,,,,,
date,31d01585-c072-5215-9bed-ae92bb0f9372,,date,Date:,,,,,,,
text,a5d9d5c9-13fd-5c0f-aa2f-c567d8c65a38,,textbox,Permit No.,,,,,,,
text,8ee949fd-f3f5-57dd-aea4-86a048f3f265,,textbox,Job No.,,,,,,,
text,5a792352-a12d-507e-8592-3282ae8b2501,,textbox,Site,,,,,,,
text,54acab0c-e9c8-5fa2-a62d-531c21e6f489,,textbox,Activity Location,,,,,,,
text,ef4dfc63-72f3-56a8-8ce2-6d136a331c1a,,textbox,Asset:,,,,,,,
text,b0971af1-0eaa-55e6-9a78-84d199a47acd,,textbox,Work Details:,,,,,,,
checkpoint-no-status,,,checkpoint,Prompts for Hazards - Mark all that apply.,,,,,,,
button,a6d00a74-c371-507b-b752-dd24c66aea79,,button,Sparks/Open flame,"YES,NO",,,,,,
button,afbd82ca-e276-511f-9545-015dcf775ed6,,button,Disabled safety device(s),"YES,NO",,,,,,
button,b1cfd986-24f2-59e3-a76c-b00f38d0c221,,button,Uneven surfaces,"YES,NO",,,,,,
button,fe7e7f32-5fd3-5f6c-ae0b-1ec3c12fc38b,,button,"Fatigue, over-exertion","YES,NO",,,,,,
button,1e25ec8f-c4cc-57dd-b92d-9651aa16d4b4,,button,Crane movements,"YES,NO",,,,,,
button,96eb1f82-a41c-5627-9ed1-e732138a1aa2,,button,Moving/Rotating parts,"YES,NO",,,,,,
button,82ff87a0-4957-5d51-a3d4-070bcfd620e6,,button,"Remote area, working alone","YES,NO",,,,,,
button,94c48079-377e-5ac1-8aac-d0050162b922,,button,Conflicting work/SIMOPS,"YES,NO",,,,,,
button,6df42ee6-c61f-562a-bb46-70a2506ccff2,,button,Electrical arc flash,"YES,NO",,,,,,
button,4174b113-c7f2-5d36-a0b6-ce668df1efa7,,button,Sharp objects/materials,"YES,NO",,,,,,
button,1dec00ec-f7b2-5e05-8052-7f6b2b7dde30,,button,Restricted/Difficult Entry/Exit,"YES,NO",,,,,,
button,4b090c24-bd84-535d-9afd-de337a469337,,button,Overhead obstacles,"YES,NO",,,,,,
button,0af5447c-f131-5790-949f-eb51cc8a534b,,button,Ignition sources (other),"YES,NO",,,,,,
button,60191c57-20e1-5672-a7ba-918e4697c5bc,,button,Access/Egress,"YES,NO",,,,,,
button,0762dae5-c579-5798-a5b1-b30d8b600109,,button,Water body,"YES,NO",,,,,,
button,f988f69b-69f8-576b-b724-a872ac414825,,button,Live equipment,"YES,NO",,,,,,
button,623597a1-6859-5419-8729-f7cc7887d5c9,,button,Slippery surfaces,"YES,NO",,,,,,
button,8be24065-4276-536c-bf86-defe9867e5f0,,button,Suspended loads,"YES,NO",,,,,,
button,1eab96b1-69b2-580e-a9d5-3a2293a0ce15,,button,Hazardous substances (chemicals),"YES,NO",,,,,,
button,36970398-f197-5e59-bf45-ee6f8010456a,,button,Use of non-intrinsically safe equipment,"YES,NO",,,,,,
button,b8cf036e-4cfa-5dfd-8c76-364b6a8bff53,,button,Weather extremes,"YES,NO",,,,,,
button,d07dd881-f531-5cdc-9795-cef15a4ee3b4,,button,Moving vehicles,"YES,NO",,,,,,
button,e36cfdb6-8fb8-55c7-bf6d-e247cde9c9e0,,button,Task related noise,"YES,NO",,,,,,
button,45195989-77c6-5dd0-a77c-4ed60f8b8e6e,,button,Engulfment,"YES,NO",,,,,,
button,b0eb0c5f-78ae-5b8b-938c-8b30cc8d41eb,,button,General waste,"YES,NO",,,,,,
button,c1af46d3-8162-55d2-a8c6-32162392b05a,,button,Hazardous waste,"YES,NO",,,,,,
button,51a48e4b-e9a5-5ca8-8946-7c717dd9d4e7,,button,"Hazardous/toxic substance, fumes, gas","YES,NO",,,,,,
button,ae3d2c1c-9ae1-53d2-9386-00edc724d988,,button,"Flammable materials - Gas, liquids, solids","YES,NO",,,,,,
button,92ac86e4-255d-5d60-b3bf-00f9c27281f8,,button,"Reduced visibility, lighting","YES,NO",,,,,,
button,3dced337-61e6-5cf2-9b49-df5bcdf322a5,,button,Electricity,"YES,NO",,,,,,
button,babab312-f10a-5b04-ab1b-c7c0c5f18067,,button,Static electricity,"YES,NO",,,,,,
button,d8811248-aa21-567c-b1c9-d2392d8efda3,,button,Work at height,"YES,NO",,,,,,
button,8fca298e-34fc-5b0c-ad9a-ac2491e0341f,,button,Underground services,"YES,NO",,,,,,
button,d4f70a0c-0483-54ee-a00d-4fe62f1c134c,,button,O2 Deficiency/Excess,"YES,NO",,,,,,
button,98a4ab4f-3f26-5ad7-8a87-5f197299d9ae,,button,Temperature extremes,"YES,NO",,,,,,
button,4275a348-9053-55c4-b18c-c4a92e0c2e11,,button,Heavy objects,"YES,NO",,,,,,
button,ed7f537c-ebb4-5a7f-948f-bd82253c693f,,button,Radiation,"YES,NO",,,,,,
button,f383a834-dbba-5134-a9d3-e14a261fa894,,button,Potential energy - Tension/Compression,"YES,NO",,,,,,
button,40d9c829-64f7-5157-af9b-499d0baa00c8,,button,Flying particles/Dust/Objects,"YES,NO",,,,,,
button,602446d9-e9af-5078-96ba-71d374d0497d,,button,Vehicle entry,"YES,NO",,,,,,
button,2b85f6bd-a9b6-5de5-9ca1-b7629997e19b,,button,Exposure to process temperatures.,"YES,NO",,,,,,
checkpoint-no-status,,,checkpoint,Prompts for Initial Consequences - Mark all that apply,,,,,,,
button,67702b6b-00f6-550f-abb5-c35480ef757b,,button,Falling/Dropped objects,"YES,NO",,,,,,
button,10347eab-c6bf-5dc1-9a4e-44fd0a1b685e,,button,Fall from height,"YES,NO",,,,,,
button,0912b5d4-71d1-52d8-879c-263869b78c53,,button,Trip/Slip/Fall,"YES,NO",,,,,,
button,348c6df3-b325-5239-b957-dd64d746fe4e,,button,Gas release,"YES,NO",,,,,,
button,ce7f3b1a-3f25-5c3e-9dc9-48b835a32e02,,button,Pressure release,"YES,NO",,,,,,
button,e85acabb-055b-515a-8b87-1d5ecb0d9911,,button,Struck by object,"YES,NO",,,,,,
button,d3115e6d-e9e1-5e2e-acce-9764cdf65367,,button,Exceeding tool limits,"YES,NO",,,,,,
button,a28a7bcf-cb45-5a04-b589-2602bbc0f103,,button,Overloading people,"YES,NO",,,,,,
button,7af057be-c307-59ce-81e7-c52c61e682ca,,button,Unplanned shutdown,"YES,NO",,,,,,
button,adabd743-e88e-5d5c-9808-1ff7a6e78467,,button,Exposure to O2 deficiency/excess,"YES,NO",,,,,,
button,1335b771-7d57-5e6b-837a-a78aa0951e08,,button,Exposure to hazardous substance,"YES,NO",,,,,,
button,e3affc83-c1d2-54aa-ac1a-1aff4de67a88,,button,Entanglement,"YES,NO",,,,,,
button,89fbde6b-6bc2-5ad6-8a85-553f0b970dec,,button,Flying objects,"YES,NO",,,,,,
button,11f07ad0-5305-5072-8c4d-b893bbadf79f,,button,Loss of control,"YES,NO",,,,,,
button,7c299d3c-dc45-5c7f-b3ff-488d0fad16cf,,button,Loss of containment,"YES,NO",,,,,,
button,e758953e-8059-57e3-88c7-445dc2200fe7,,button,"Excess exposure to Emissions, dust, fumes, noise, fibres, heat","YES,NO",,,,,,
button,6493d3a0-5d4c-54ec-9adb-641b7776892c,,button,Loss of structural integrity,"YES,NO",,,,,,
button,862e7986-ebb9-579b-b6f6-0ee0439e41bd,,button,Equipment failure,"YES,NO",,,,,,
button,d97ad912-3f7f-575a-9651-9c136faef4a8,,button,Uncontrolled ignition source,"YES,NO",,,,,,
button,0f40804d-e247-5f5c-8cbe-84e54be6c532,,button,Collision,"YES,NO",,,,,,
button,63e8debc-147b-5219-8b42-5b0c3197743b,,button,Ignition/Fire,"YES,NO",,,,,,
button,8988194e-5661-538e-b5a9-5de4f913962a,,button,Back strain/Injury,"YES,NO",,,,,,
button,1555ad16-c376-5d54-b68c-f338ea28e9c0,,button,Burns,"YES,NO",,,,,,
button,871d1406-27dd-51ae-90c6-16daef1d20d5,,button,Heat exhaustion,"YES,NO",,,,,,
checkpoint-no-status,,,checkpoint,Initial controls - Mark all that apply.,,,,,,,
