Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Basement ,dynamic,Basement ,Site QA,
,,Ground Floor - Pour 1,dynamic,Ground Floor,Pour 1,Site QA
,,Ground Floor - Pour 2,dynamic,Ground Floor,Pour 2,Site QA
,,Ground Floor - Pour 3,dynamic,Ground Floor,Pour 3,Site QA
,,Ground Floor - Pour 4,dynamic,Ground Floor,Pour 4,Site QA
,,Ground Floor - Pour 5,dynamic,Ground Floor,Pour 5,Site QA
,,Ground Floor - Pour 6,dynamic,Ground Floor,Pour 6,Site QA
,,Ground Floor - Pour 7,dynamic,Ground Floor,Pour 7,Site QA
,,Ground Floor - Pour 9,dynamic,Ground Floor,Pour 9,Site QA
,,Ground Floor - Pour 8,dynamic,Ground Floor,Pour 8,Site QA
,,Level 1,dynamic,Level 1,Site QA,
,,Level 2,dynamic,Level 2,Site QA,
,,Crane base ,dynamic,Crane base ,Site QA,
,,Pool and spa ,dynamic,Pool and spa ,Site QA,
,,Detention Tank ,dynamic,Detention Tank ,Site QA,
,,Plant Deck 1,dynamic,Plant Deck 1,Site QA,
,,Plant Deck 2,dynamic,Plant Deck 2,Site QA,
,Columns,,,,,
,,Formwork,,formwork,,
,,Reinforcing,,reinforcing,,
,,Concrete Pre-Pour,,concrete pre-pour,,
,,Concrete Post-Pour,,concrete post-pour,,
,,Pre-Excavation,,pre-excavation,,
,,Excavation,,excavation,,
,,Injured Workers Details,,injured workers details,,
,,Incident Details,,incident details,,
,,Treatment Details,,treatment details,,
,,Form Details,,form details,,
