"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Take 5's"
,"Scope",,
,"Rows"
,,"TE00829 Silo D 2023","dynamic","te00829 silo d 2023","take 5"
,,"TE00937 Linc's Sister Reno","dynamic","te00937 linc's sister reno","take 5"
,"Columns"
,,"Task details entered below",,"task details entered below"
,,"Task","Task","task details entered below"
,,"Have you completed a site induction?",,"have you completed a site induction?"
,,"Do you know the site’s health and safety rules?",,"do you know the site’s health and safety rules?"
,,"Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?",,"are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
,,"Are you familiar with the emergency facilities and evacuation procedure/route for the site?",,"are you familiar with the emergency facilities and evacuation procedure/route for the site?"
,,"Do you have access to appropriate emergency and first aid equipment?",,"do you have access to appropriate emergency and first aid equipment?"
,,"Have you asked the person in charge about all relevant hazards?",,"have you asked the person in charge about all relevant hazards?"
,,"Has a safe work method statement or job safety analysis been completed?",,"has a safe work method statement or job safety analysis been completed?"
,,"Do you have the correct procedures, equipment and PPE to do the work safely?",,"do you have the correct procedures, equipment and ppe to do the work safely?"
,,"Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?",,"has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
,,"Is there appropriate separation of vehicles and people during the proposed work?",,"is there appropriate separation of vehicles and people during the proposed work?"
,,"Is all required electrical/mechanical equipment in a safe condition?",,"is all required electrical/mechanical equipment in a safe condition?"
,,"Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?",,"are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
,,"Have you consulted with all fellow workers about the task to be completed and the safe way to do it?",,"have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
,,"Have you got a safe way of getting in and out of your work area?",,"have you got a safe way of getting in and out of your work area?"
,,"Have any manual handling risks been identified and assessed?",,"have any manual handling risks been identified and assessed?"
,,"Any additional site specific hazards or requirements commented below",,"any additional site specific hazards or requirements commented below"
,,"Sign off attached below",,"sign off attached below"

"Works Complete"
,"Scope",,
,"Rows"
,,"TE00829 Silo D 2023","dynamic","qa","te00829 silo d 2023"
,,"TE00937 Linc's Sister Reno","dynamic","qa","te00937 linc's sister reno"
,,"TE00955 RL BS Derrimut Zip Unit","dynamic","qa","te00955 rl bs derrimut zip unit"
,"Columns"
,,"Works Complete",,"qa"

