Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
High Level QA Overview,,,,,
,Scope,,,CDC Site QA,
,Rows,,,,
,,CDC Site QA,grouping,CDC Site QA,
,,Building A (SUB-ACUTE),,Building A (SUB-ACUTE),CDC Site QA
,,Building B (IPU),,Building B (IPU),CDC Site QA
,,Building D,,Building D,CDC Site QA
,,Building VU & Footbridge,,Building VU & Footbridge,CDC Site QA
,,External Works,,External Works,CDC Site QA
,Columns,,,,
,,Drainage In-Ground,,ITP 001 - Drainage In Ground,CDC Site QA
,,Reticulated Systems In-Ground,,ITP 002 - Reticulated Systems In-Ground,CDC Site QA
,,Drainage Above Ground,,ITP 003 - Drainage Above Ground (NFH),CDC Site QA
,,Reticulated Systems Above Ground,,ITP 004 - Reticulated Above Ground (NFH),CDC Site QA
,,Fixtures & Fittings,,ITP 005 - Fixtures & Fittings (NFH),CDC Site QA
