type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1210-SP1-020-001 ITP Kerb & Channel,itp,,,,,DN1210-SP1-020-001 ITP Kerb & Channel,
section,"SECTION 3 – PRE-CONSTRUCTION HOLD POINTS - MATERIAL, PERSONELL & THIRD PARTY APPROVALS",,,,,,,
checkpoint,3.1.1 - Crushing Resistance,,,,,,,
label,"Detail - NZS4407:2015, Test 3.10 - The Crushing Resistance of Coarse Aggregate Under a Specified Load",,,,,,,
label,Acceptance / Conformance Criteria - < 10% fines passing 2.36mm under a load of minimum of 100kN,,,,,,,
label,Standard / Specification - NZS4407:2015 Test 3.10,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,"Testing Quantity Required (based from schedule qtys) - 1 Test Per Material, Per Source ",,,,,,,
label,○ Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.1.2 - Weathering Resistance,,,,,,,
label,"Detail - NZS4407:2015, Test 3.11 - The Weathering Quality Index of Coarse Aggregate",,,,,,,
label,"Acceptance / Conformance Criteria - AA, AB, AC, BA, BB or CA",,,,,,,
label,"Standard / Specification - NZS4407:2015, Test 3.11",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,"Testing Quantity Required (based from schedule qtys) - 1 Test Per Material, Per Source ",,,,,,,
label,○ Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.1.3 - Particle Size Distribution,,,,,,,
label,"Detail - NZS4407:2015, Test 3.8.1 - Particle Size Distribution",,,,,,,
label,Acceptance / Conformance Criteria - Fitting within standard AP40 grading curve,,,,,,,
label,Standard / Specification - NZS4407:2015 Test 3.8.1,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Stockpile Size (m3):,,,,,,,
label,○ 0-400 - 2 tests,,,,,,,
label,"○ 400-1,500 - 3 tests",,,,,,,
label,"○ 1,500-4,000 - 4 tests",,,,,,,
label,"○ >4,000 - 1 test for each additional 1,000m3",,,,,,,
label,– Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,SECTION 4 – KERB & CHANNEL PREPARATION - INCLUDED IN PAVEMENT ITP,,,,,,,
checkpoint,4.1.1 - Pre-pour inspection,,,,,,,
label,Detail - Subcontractor string line to be checked by Site Engineer to ensure horizontal and vertical smooth transition and to ensure the channels flow towards the catchpits,,,,,,,
label,Acceptance / Conformance Criteria - Tolerances are,,,,,,,
label,○ +/-5 mm variance to vertical design setout,,,,,,,
label,○ +/- 10mm variance to horizontal design setout,,,,,,,
label,○ The deviation from a 4.0m straight edge shall not exceed 3.0mm.,,,,,,,
label,Standard / Specification - PS21.7.6,,,,,,,
