Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Certificate of Compliance,,,,,
,Scope,,,PRE-POUR & CONCRETE DELIVERY,
,Rows,,,,
,,Panel ID No.,dynamic,PRE-POUR & CONCRETE DELIVERY,
,Columns,,,,
,,Weight (Tonnes),Weight,pre-pour checklist 1,details
,,Length (MM),length,pre-pour checklist 1,check length
,,Width (MM),width,pre-pour checklist 1,check width
,,Thickness (MM),thickness,pre-pour checklist 1,check thickness
,,Lifter Type,Lifter Type,pre-pour checklist 1,lifter type correct
,,Inspector Sign Off Attached Below?,,inspector sign off attached below,pre-pour checklist 1
,,Pour Date,Pour Date,details,concrete delivery checklist
,,Time Batched,Time Batched,details,concrete delivery checklist
,,Strength (MPA),Concrete Strength,mpa match the order sheet,concrete delivery checklist
,,Inspector Sign Off Attached Below?,,inspector sign off attached below,concrete delivery checklist
,,,,,
Overall Progress,,,,,
,Scope,,,PRE-POUR & CONCRETE DELIVERY,
,Rows,,,,
,,CC/1,,PRE-POUR & CONCRETE DELIVERY,CC/1
,,CC/2,,PRE-POUR & CONCRETE DELIVERY,CC/2
,,CC/3,,PRE-POUR & CONCRETE DELIVERY,CC/3
,,CC/4,,PRE-POUR & CONCRETE DELIVERY,CC/4
,,CW/1,,PRE-POUR & CONCRETE DELIVERY,CW/1
,,CW/2,,PRE-POUR & CONCRETE DELIVERY,CW/2
,,CW/3,,PRE-POUR & CONCRETE DELIVERY,CW/3
,,CW/4,,PRE-POUR & CONCRETE DELIVERY,CW/4
,,CW/5,,PRE-POUR & CONCRETE DELIVERY,CW/5
,,CW/6,,PRE-POUR & CONCRETE DELIVERY,CW/6
,,CW/7,,PRE-POUR & CONCRETE DELIVERY,CW/7
,,CW/8,,PRE-POUR & CONCRETE DELIVERY,CW/8
,,CW/9,,PRE-POUR & CONCRETE DELIVERY,CW/9
,,CW/10,,PRE-POUR & CONCRETE DELIVERY,CW/10
,,CW/11,,PRE-POUR & CONCRETE DELIVERY,CW/11
,,CW/12,,PRE-POUR & CONCRETE DELIVERY,CW/12
,,CW/13,,PRE-POUR & CONCRETE DELIVERY,CW/13
,,CW/14,,PRE-POUR & CONCRETE DELIVERY,CW/14
,,CW/15,,PRE-POUR & CONCRETE DELIVERY,CW/15
,,CW/16,,PRE-POUR & CONCRETE DELIVERY,CW/16
,,CW/17,,PRE-POUR & CONCRETE DELIVERY,CW/17
,,CW/18,,PRE-POUR & CONCRETE DELIVERY,CW/18
,,CW/19,,PRE-POUR & CONCRETE DELIVERY,CW/19
,,CW/20,,PRE-POUR & CONCRETE DELIVERY,CW/20
,,CW/21,,PRE-POUR & CONCRETE DELIVERY,CW/21
,,CW/22,,PRE-POUR & CONCRETE DELIVERY,CW/22
,,CW/23,,PRE-POUR & CONCRETE DELIVERY,CW/23
,,IW/1,,PRE-POUR & CONCRETE DELIVERY,IW/1
,,IW/2,,PRE-POUR & CONCRETE DELIVERY,IW/2
,,IW/3,,PRE-POUR & CONCRETE DELIVERY,IW/3
,,IW/4,,PRE-POUR & CONCRETE DELIVERY,IW/4
,,IW/5,,PRE-POUR & CONCRETE DELIVERY,IW/5
,,IW/6,,PRE-POUR & CONCRETE DELIVERY,IW/6
,,IW/7,,PRE-POUR & CONCRETE DELIVERY,IW/7
,,IW/8,,PRE-POUR & CONCRETE DELIVERY,IW/8
,,IW/9,,PRE-POUR & CONCRETE DELIVERY,IW/9
,,IW/10,,PRE-POUR & CONCRETE DELIVERY,IW/10
,,IW/11,,PRE-POUR & CONCRETE DELIVERY,IW/11
,,IW/12,,PRE-POUR & CONCRETE DELIVERY,IW/12
,,IW/13,,PRE-POUR & CONCRETE DELIVERY,IW/13
,,IW/14,,PRE-POUR & CONCRETE DELIVERY,IW/14
,,IW/15,,PRE-POUR & CONCRETE DELIVERY,IW/15
,,IW/16,,PRE-POUR & CONCRETE DELIVERY,IW/16
,Columns,,,,
,,Product Detail,,pre-pour checklist 1,product detail
,,Formwork,,pre-pour checklist 1,formwork
,,Reinforcement,,pre-pour checklist 1,reinforcement
,,Fixings / Cast Ins,,pre-pour checklist 1,fixings / cast ins
,,Final Checks,,pre-pour checklist 1,final checks
,,Details,,details,concrete delivery checklist
,,Concrete Docket Number,Concrete Docket Number,details,concrete delivery checklist
,,Pour Date,Pour Date,details,concrete delivery checklist
,,Time Batched,Time Batched,details,concrete delivery checklist
,,Load M3,Load M3,details,concrete delivery checklist
,,Picture of Concrete Docket,,concrete delivery checklist,picture of concrete docket
,,Load size match order sheet,,load size match order sheet,concrete delivery checklist
,,Mix type match the order sheet,,mix type match the order sheet,concrete delivery checklist
,,Mix color match the order sheet,,mix color match the order sheet,concrete delivery checklist
,,MPa match the order sheet,,mpa match the order sheet,concrete delivery checklist
,,Concrete Strength,Concrete Strength,mpa match the order sheet,concrete delivery checklist
,,Spread / slump within range,,spread / slump within range,concrete delivery checklist
,,Spread / Slump in mm,Spread / Slump in mm,spread / slump within range,concrete delivery checklist
,,Water Added (N/A if no),,water added (n/a if no),concrete delivery checklist
,,Quantity of water added,Quantity of water added,water added (n/a if no),concrete delivery checklist
,,Concrete test taken (N/A if no),,concrete test taken (n/a if no),concrete delivery checklist
,,Picture of spread check before dispatch,,picture of spread check before dispatch,concrete delivery checklist
,,Inspector sign off attached below,,inspector sign off attached below,concrete delivery checklist
