"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Delivery Report - Matrix"
,"Scope",,,"pre-pour & concrete delivery"
,"Rows"
,,"Panel ID No.","dynamic","pre-pour & concrete delivery"
,"Columns"
,,"Weight (Tonnes)","Weight","pre-pour checklist","product detail","details"
,,"Length (MM)","length","check length","pre-pour checklist"
,,"Width (MM)","width","check width","pre-pour checklist"
,,"Thickness (MM)","thickness","pre-pour checklist","check thickness"
,,"Lifter Type","Lifter Type","lifter type correct","pre-pour checklist"
,,"Inspector Sign Off Attached Below?",,"inspector sign off attached below","pre-pour checklist"
,,"Pour Date","Pour Date","details","concrete delivery checklist"
,,"Time Batched","Time Batched","details","concrete delivery checklist"
,,"Strength (MPA)","Concrete Strength","mpa match the order sheet","concrete delivery checklist"
,,"Inspector Sign Off Attached Below?",,"inspector sign off attached below","concrete delivery checklist"

"Overall Progress"
,"Scope",,,"pre-pour & concrete delivery"
,"Rows"
,,"CP01",,"cp01","pre-pour & concrete delivery"
,,"CP02",,"cp02","pre-pour & concrete delivery"
,,"CP03",,"pre-pour & concrete delivery","cp03"
,,"CP04",,"pre-pour & concrete delivery","cp04"
,,"CP05",,"cp05","pre-pour & concrete delivery"
,,"CP06",,"pre-pour & concrete delivery","cp06"
,,"CP07",,"pre-pour & concrete delivery","cp07"
,,"CP08",,"pre-pour & concrete delivery","cp08"
,,"CP09",,"cp09","pre-pour & concrete delivery"
,,"CP10",,"pre-pour & concrete delivery","cp10"
,,"CP11",,"pre-pour & concrete delivery","cp11"
,,"CP12",,"cp12","pre-pour & concrete delivery"
,,"CP13",,"cp13","pre-pour & concrete delivery"
,,"CP14",,"pre-pour & concrete delivery","cp14"
,,"CP15",,"pre-pour & concrete delivery","cp15"
,,"CP16",,"cp16","pre-pour & concrete delivery"
,,"FP01",,"pre-pour & concrete delivery","fp01"
,,"FP02",,"fp02","pre-pour & concrete delivery"
,,"FP03",,"pre-pour & concrete delivery","fp03"
,,"FP04",,"pre-pour & concrete delivery","fp04"
,,"FP05",,"pre-pour & concrete delivery","fp05"
,,"FP06",,"fp06","pre-pour & concrete delivery"
,,"FP07",,"fp07","pre-pour & concrete delivery"
,,"FP08",,"pre-pour & concrete delivery","fp08"
,,"FP09",,"pre-pour & concrete delivery","fp09"
,,"FP10",,"pre-pour & concrete delivery","fp10"
,,"FP11",,"pre-pour & concrete delivery","fp11"
