"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d635e83a-319e-44dd-bef8-5b8632bc4795","","checklist-flat","no-status-started","734b9d363aedb7dda42c38a805789356110a5ecc0dc38ec6ebe7d6973e97b96f","checklist-flat","FALSE","FALSE","Overall Pre-set"
"4ae7e149-031c-48d0-b0b2-36ecdafaa3cc","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Overall Pre-set","Overall Pre-set"
"ad66b5db-47d5-4150-b0d0-6fbd3c90cf76","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Overall Pre-set","System information:"
"11bf88fa-b48a-4915-aa8d-8bad9a52b58e","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Overall Pre-set","SSP Attached"
"217fd7a5-3bb8-4d57-8c68-17cede9a70fc","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Overall Pre-set","Task Analysis Attached"
"4645490f-dd59-47b1-9fdb-0d51601aee26","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Overall Pre-set","Relevant Drawings Attached"
"44d5606d-4e50-4ec7-9126-e9150fe8a550","","folder-normal","work-in-progress","","step","TRUE","FALSE"," QA"
"c1f7572d-b74b-4300-8b99-909344fca562","","folder-normal","work-in-progress","","step","TRUE","FALSE"," QA","10no AP Type 01 - Fall Arrest Anchors "
"494bc767-838d-415d-b359-31b3257fe342","","checklist-flat","pass","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Pre-Fit Off Checklist - AP Type 01 Anchors "
"8263c27e-c647-41dd-beca-4b393414dd16","","checkpoint-status","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Pre-Fit Off Checklist - AP Type 01 Anchors ","Confirm structure is in accordance to the details provided"
"bc50e235-bffe-4dcc-b019-0c6d620c513d","","holdpoint","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Pre-Fit Off Checklist - AP Type 01 Anchors ","EMAIL PM"
"d2317bd5-5fb9-4d06-894f-c25941caae76","","checkpoint-status","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Pre-Fit Off Checklist - AP Type 01 Anchors ","Plinths/ bases/post installed in accordance with details provided"
"ee6a5368-7674-48b4-8c8f-eef54d9d0ae9","","checkpoint-status","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Pre-Fit Off Checklist - AP Type 01 Anchors ","Photos taken"
"8a7c53f5-11ac-4338-a78c-3fd9558cfe03","","checklist-flat","work-in-progress","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 01"
"d3179609-ad73-477e-bd74-33ae294d97c3","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 01","Confirm the structure is in accordance with the details supplied by PBI"
"02ecb4b2-aa3d-4e0e-ad0c-01736115e20e","","holdpoint","not-started","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 01","EMAIL PM"
"1832a580-abce-4a7c-ae64-595650c026b4","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 01","Required number of photo(s) taken of installed anchor(s)"
"ebbedef9-ae42-4645-bcd0-b6cde92d03cc","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 01","Installed as per PBI drawings supplied and manufacturer's requirements"
"13483342-e6cd-452d-bac0-7ee7d783f17c","","checklist-flat","pass","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 02"
"e0e68885-6cf6-4d0f-b1c5-82173d31f41f","","checkpoint-status","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 02","Confirm the structure is in accordance with the details supplied by PBI"
"8666e3a7-640c-4179-be6e-b1b17ab878cc","","holdpoint","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 02","EMAIL PM"
"7972cc08-3eb7-4c6b-86bb-9e31939d0302","","checkpoint-status","pass","","","TRUE","TRUE"," QA","10no AP Type 01 - Fall Arrest Anchors ","Fit Off Checklist - Anchor 02","Required number of photo(s) taken of installed anchor(s)"
