Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Framed and Semi-Framed Glass Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Main Building - Dementia Ward,grouping,Main Building - Dementia Ward,,
,,Outdoor Dementia area ,expanded,Outdoor Dementia area ,Dementia Ward,Main Building
,Columns,,,,,
,,Work area acceptable & approval to start work,,Work area acceptable & approval to start work,,
,,Fixing Details checked,,Fixing Details checked,,
,,Fixing Substrate Type,Fixing Substrate Type,Fixing Details checked,,
,,Setout as per CAD drawings,,Setout as per CAD drawings,,
,,Position materials & mark drill points,,Position materials and mark drill points,,
,,Drill depth,Drill depth,Position materials and mark drill points,,
,,Threaded Rod/Coach Screw/Bolt Size,Threaded Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Length of Rod/Coach Screw/Bolt Size,Length of  Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Epoxy Type,Epoxy Type,Position materials and mark drill points,,
,,Neoprene Gasket Installed as per PS1,,Neoprene Gasket Installed as per PS1,,
,,Install posts,,Install posts,,
,,Confirm Plumb/level/Square final positions,,Confirm Plumb/level/Square final positions,,
,,"Install Glass, wedges & glazing rubbers as per PS1",,"Install Glass, wedges and glazing rubbers as per PS1",,
,,Install Inner and Top Rail & Endcaps,,Install Inner and Top Rail and Endcaps,,
,,"All work completed, reviewed & approved",,"All work completed, reviewed and approved",,
