type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP R44 (ed6) - Earthworks QA,,,,,,ITP R44 (ed6) - Earthworks QA
section,Earthworks QA,,,,,,
checkpoint,1 - Implement & monitor ERSED controls ,,,,,,
label,"Spec / Doc Ref. - R44.1.8, G38.3.1, G38.2.2.2",,,,,,
label,"Inspection Requirement - Submission of an ESCP(s), Submit written advice that the ESCP controls have been implemented or the date they will be implemented. ",,,,,,
label,Acceptance Criteria - ESCP requirements listed in G38 Cl2.2.2.,,,,,,
label,"Frequency - ≥10 work days prior earthworks, ≥5 work days prior earthworks, each section",,,,,,
label,"H / W - H, W",,,,,,
label,"Inspection/ Test Type - Submission, Submission & inspection ",,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - HPR, ESCPs, WPR",,,,,,
label,Verified by - Project Mgr (PM) / Project Eng’r (PE),,,,,,
date,Verification Signature - Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,2 - Existing utility locating & NDD potholing,,,,,,
label,Spec / Doc Ref. - R44.1.5.1 (n),,,,,,
label,"Inspection Requirement - Check service locating & marking, and NDD potholing of existing utilities is completed",,,,,,
label,Acceptance Criteria - Controls to protect utilities during earthworks in place,,,,,,
label,"Frequency - Prior earthworks, each section",,,,,,
label,Inspection/ Test Type - Visual,,,,,,
label,Verified by - PM / PE / Supervisor (S),,,,,,
date,Verification Signature - Date:,,,,,,
checkpoint,3 - Setout earthworks extents,,,,,,
label,Spec / Doc Ref. - R44.1.6.2,,,,,,
label,Inspection Requirement - Setout by marking on the ground the earthworks limits ,,,,,,
label,"Frequency - Prior earthworks, each section",,,,,,
label,Inspection/ Test Type - Survey,,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - Photo of marking in place",,,,,,
label,Verified by - PM / PE / S / Surveyor,,,,,,
date,Verification Signature - Date:,,,,,,
checkpoint,4 - Removal of topsoil,,,,,,
label,Spec / Doc Ref. - R44.2.5.1,,,,,,
label,Inspection Requirement - Check topsoil removed & stockpiled correctly,,,,,,
label,Acceptance Criteria - Strip full depth of topsoil in earthworks areas. Stockpile for use in revegetation. ,,,,,,
label,Frequency - each section,,,,,,
label,Inspection/ Test Type - Visual,,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - Photo",,,,,,
label,Verified by - PM / PE / S,,,,,,
date,Verification Signature - Date:,,,,,,
checkpoint,5 - Test pits to verify CBR10 day & PI of subgrade & insitu SMZ ,,,,,,
label,"Spec / Doc Ref. - C-0604.00 R1 Table 6 RNB-241, R44/A2.2, R44/L.1",,,,,,
label,Inspection Requirement - Check CBR & PI samples completed from test pits,,,,,,
label,"Acceptance Criteria - CBR: Subgrade ≥3%, Insitu SMZlower ≥ 15%,",,,,,,
label,○ Insitu SMZupper ≥ 30%,,,,,,
label,○ PI≤25% (no insitu SMZ),,,,,,
label,○ PI≤15% (insitu SMZ),,,,,,
label,"○ SMZ: Max particle dim: 53mm, >50% passing 19mm sieve, >30% passing 2.36mm sieve",,,,,,
label,Frequency - 1 / 1000m2 ,,,,,,
label,○ 1 / 1000m2,,,,,,
label,○ 1 / 1000m2,,,,,,
label,○ 1 / 1000m2,,,,,,
label,○ 1 / 1000m2,,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,"Inspection/ Test Type - T117, T109, Inspection / T280(if req’ed), T106",,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - CBR, PI, max particle, T106 test reports",,,,,,
label,○ Note: Report P20009-1 (in D&N Geotechnical report C-0604.00) indicates the ex pvmnt material at BH01 has CBR10 day of 40% per T117),,,,,,
label,Verified by - PM / PE,,,,,,
date,Verification Signature - Date:,,,,,,
checkpoint,6 - Excavate to design levels and profiles,,,,,,
label,"Spec / Doc Ref. - R44.3.2, R44/A2.2 C-0604.00 R1 Table 6 RNB-241, Pavement Design Approval - STH18 00222 Tbl R44.8",,,,,,
label,Inspection Requirement - Check excavated to Design Floor Level (DFL). Check CBR & PI tests completed. Present floor for inspection. ,,,,,,
label,"Acceptance Criteria - Where at Top of Formation (DSL-330mm), there is ≥300mm existing Sydney Rd pavement, SMZ comprises existing pavement left in-situ, therefore DFL is DSL-330mm.",,,,,,
label,"○ Where no existing pavement, DFL is DSL-630mm (& a 300mm SMZ to be provided). ",,,,,,
label,"○ Level tolerance: +10/-40mm (no insitu SMZ), or +0/-20mm (insitu SMZ)",,,,,,
label,Frequency - each section,,,,,,
label,H / W - H,,,,,,
label,"Inspection/ Test Type - Survey, Test & Inspection",,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - HPR, DFL Level conformance report",,,,,,
label,Verified by - PM / PE,,,,,,
date,Verification Signature - Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,7 - Proof roll DFL ,,,,,,
label,"Spec / Doc Ref. - R44.7.5, R44/L.1",,,,,,
label,Inspection Requirement - Notify Council of proof roll (WP),,,,,,
label,"Acceptance Criteria - Not exhibit visible deformation, rutting, yielding or show signs of distress / instability",,,,,,
label,Frequency - ≤1 work day of proof roll,,,,,,
label,H / W - W,,,,,,
label,Inspection/ Test Type - T198,,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - WPR, proof roll (T198) report",,,,,,
label,Verified by - PM / PE,,,,,,
date,Verification Signature - Date:,,,,,,
checkpoint,8 - Unsuitable Material (if any),,,,,,
label,"Spec / Doc Ref. - R44.2.6, R44.5.2.1, R44.7.5, Tbl R44.7 R44/A5, R44/L.1",,,,,,
label,Inspection Requirement - Where unsuitable material indicated by: ,,,,,,
label,"– inspection in item 5, ",,,,,,
label,"– CBR / PI testing, or",,,,,,
label,"– proof roll, excavate unsuitable to the extent directed by the Principal.",,,,,,
label,○ Notify when unsuitable removed to the extent directed (Hold Point). ,,,,,,
label,○ Replace w/ compacted Earth Fill or (if directed) Foundation treatments ,,,,,,
label,"Acceptance Criteria - Min Rel Comp: 98%, Moisture: 60-90% of OMC",,,,,,
label,Frequency - each section of unsuitable material ,,,,,,
label,H / W - H,,,,,,
label,"Inspection/ Test Type - Inspection, Refer R44/L.1, Refer R44/L.1",,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - HPR, compaction & MC (if replaced by compactible material) report, Survey reports (before & after)",,,,,,
label,Verified by - PM / PE,,,,,,
date,Verification Signature - Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,9 - Site won SMZ material (for placement where no insitu SMZ),,,,,,
label,"Spec / Doc Ref. - R44.2.8.5.1, R44.6.1.2, R44/A2.2, R44/L.1 C-0604.00 R1 Table6 RNB-241,",,,,,,
label,Inspection Requirement - Submit test reports verifying conformity of each site won SMZ material stockpile,,,,,,
label,Acceptance Criteria - CBR10 day (per RNB-241) ,,,,,,
label,– Upper layer: ≥30%,,,,,,
label,– Lower layer: ≥15%,,,,,,
label,○ Plasticity Index: ≤15%,,,,,,
label,○ Max particle dim: 53mm,,,,,,
label,"○ >50% passing 19mm sieve, >30% passing 2.36mm sieve",,,,,,
label,"Frequency - Prior SMZ placement,",,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,○ Each Lot,,,,,,
label,H / W - H,,,,,,
label,"Inspection/ Test Type - T117, T109, Inspection / T280(if req’ed), T106",,,,,,
label,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - HPR, CBR, PI, PSD test reports",,,,,,
