Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Cold & Heated Water Progress,,,,,,
,Scope,,,Cold & Heated Water,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Cold & Heated Water,Site QA
,,Level 19,dynamic,Level 19,Cold & Heated Water,Site QA
,,Level 35,dynamic,Level 35,Cold & Heated Water,Site QA
,Columns,,,,,
,,Scope of work,,Scope of work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Pipes Support,,Pipes Support,,
,,Valves,,Valves,,
,,Piping,,Piping,,
,,Insulation,,Insulation,,
,,Marking & Labelling,,Marking & Labelling,,
,,Pits,,Pits,,
,,Testing,,Testing,,
,,Backfill Compaction,,Backfill Compaction,,
,,Final Trim / Clean Site,,Final Trim / Clean Site,,
,,Final Inspection / Completion,,Final Inspection / Completion,,
,,Record Drawings,,Record Drawings,,
,,,,,,
Sanitary Fixtures Progress,,,,,,
,Scope,,,Sanitary Fixtures,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Sanitary Fixtures,Site QA
,,Level 19,dynamic,Level 19,Sanitary Fixtures,Site QA
,,Level 35,dynamic,Level 35,Sanitary Fixtures,Site QA
,Columns,,,,,
,,Scope of work,,Scope of work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Fixture / Tapware Selection,,Fixture / Tapware Selection,,
,,Installation,,Installation,,
,,Testing,,Testing,,
,,Final Trim / Clean Site,,Final Trim / Clean Site,,
,,Final Inspection / Completion,,Final Inspection / Completion,,
,,Record Drawings,,Record Drawings,,
,,,,,,
Water Heaters Progress,,,,,,
,Scope,,,Water Heaters,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Water Heaters,Site QA
,,Level 19,dynamic,Level 19,Water Heaters,Site QA
,,Level 35,dynamic,Level 35,Water Heaters,Site QA
,Columns,,,,,
,,Scope of work,,Scope of work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Heater Selection,,Heater Selection,,
,,Installation,,Installation,,
,,Testing,,Testing,,
,,Final Trim / Clean Site,,Final Trim / Clean Site,,
,,Final Inspection / Completion,,Final Inspection / Completion,,
,,Record Drawings,,Record Drawings,,
,,,,,,
Sanitary Plumbing Progress,,,,,,
,Scope,,,Sanitary Plumbing,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Sanitary Plumbing,Site QA
,,Level 19,dynamic,Level 19,Sanitary Plumbing,Site QA
,,Level 35,dynamic,Level 35,Sanitary Plumbing,Site QA
,Columns,,,,,
,,Scope of work,,Scope of work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Pipe Support,,Pipe Support,,
,,Pipe Installation,,Pipe Installation,,
,,Piping,,Piping,,
,,Marking & Labelling,,Marking & Labelling,,
,,Sewer Access Chambers,,Sewer Access Chambers,,
,,Testing,,Testing,,
,,Final Inspection / Completion,,Final Inspection / Completion,,
,,Record Drawings,,Record Drawings,,
,,,,,,
Penetrations & Core Holes Progress,,,,,,
,Scope,,,Penetrations & Core Holes,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Penetrations & Core Holes,Site QA
,,Level 19,dynamic,Level 19,Penetrations & Core Holes,Site QA
,,Level 35,dynamic,Level 35,Penetrations & Core Holes,Site QA
,Columns,,,,,
,,Scope of Work,,Scope of Work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Material,,Material,,
,,Location,,Location,,
,,Check,,Check,,
,,Prior to Pour,,Prior to Pour,,
,,Pour,,Pour,,
,,,,,,
Rough In Progress,,,,,,
,Scope,,,Rough In,,
,Rows,,,,,
,,Level 16,dynamic,Level 16,Rough In,Site QA
,,Level 19,dynamic,Level 19,Rough In,Site QA
,,Level 35,dynamic,Level 35,Rough In,Site QA
,Columns,,,,,
,,Scope of work,,Scope of work,,
,,Competency,,Competency,,
,,Set Out,,Set Out,,
,,Valves,,Valves,,
,,Piping,,Piping,,
,,Pipe Installation,,Pipe Installation,,
,,Marking & Labelling,,Marking & Labelling,,
,,Testing,,Testing,,
,,Final Inspection / Completion,,Final Inspection / Completion,,
,,Record Drawings,,Record Drawings,,
