type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,Windows Installation Checklist,,,,,Yes,Windows Installation Checklist,1ca346cc-61a6-41e5-ab62-ac31a70b5941
checkpoint-group,Pre-Install,,,,,,,
checkpoint-status,Area clean/ clear & substrate acceptable,,,,,,,
label,Window received in good condition,,,,,,,
button,Site measure completed - Opening size correct,"Yes, No, N/A",,,,,,
button,Waterproofing in place where applicable (i.e rebate),"Yes, No, N/A",,,,,,
checkpoint-group,Installation & Handover,,,,,,,
checkpoint-status,All windows installed in correct location according to drawing provide,,,,,,,
checkpoint-status,Sub-head and sub-sill install correctly and fully seal on sub-sill photos as below,,,,,,,
button,Level plumb & correct height,"Yes, No, N/A",,,,,,
button,Fixings as 500mm spacing,"Yes, No, N/A",,,,,,
checkpoint-status,Window - opening/closing freely & latching correctly,,,,,,,
checkpoint-status,WINDOW JOCKEY SASH INSTALL AND CHECK opening/closing freely & latching correctly,,,,,,,
checkpoint-status,All Windows and small infill Installed and hardware correctly & area left clean/tidy - Attach photos below,,,,,,,
button,Glass protection applied,"Yes, No, N/A",,,,,,
checkpoint-status,External Caulking (Photo Require),,,,,,,
