Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Stage 1 - Office area,grouping,Stage 1 - Office area,,
,,Cable containment,expanded,Cable containment,Office area,Stage 1
,,First fix,expanded,First fix,Office area,Stage 1
,,Second fix,expanded,Second fix,Office area,Stage 1
,,Stage 2 - Office area,grouping,Stage 2 - Office area,,
,,Cable containment,expanded,Cable containment,Office area,Stage 2
,,First fix,expanded,First fix,Office area,Stage 2
,,Second fix,expanded,Second fix,Office area,Stage 2
,,Main switchboard,grouping,Main switchboard,,
,,Main switchboard,,Main switchboard,,
,Columns,,,,,
,,Catenaries,,Catenaries,,
,,Cable tray,,Cable tray,,
,,Conduit,,Conduit,,
,,Floor boxes,,Floor boxes,,
,,Trunking,,Trunking,,
,,Flush boxes,,Flush boxes,,
,,Power,,Power,,
,,Lighting,,Lighting,,
,,Switchboard,,Switchboard,,
,,Main switchboard,,Main switchboard,,
