type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,CTN-ITP-021 - Ride Quality for Pavements,itp,,,,,CTN-ITP-021 - Ride Quality for Pavements,
checkpoint,1.1 - Plant and Equipment,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Plant and equipment used in the Works are appropriate to achieve specification requirements,,,,,,,
label,Reference Documents - N/A,,,,,,,
label,Inspection / Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.1 - Measurement of Ride Quality,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - The Contractor shall comply with the requirements for both the Maximum Individual Lane Roughness and Maximum Mean Lane Roughness as follows:,,,,,,,
label,(a) Individual Lane Roughness,,,,,,,
label,"○ Where an Individual Lane Roughness Value in any 100 m sub-section is greater than the specified Maximum Individual Lane Roughness Value specified in Table 180.092, the Contractor shall rectify work within the sub-section to comply with this requirement.  The minimum length of rectification work undertaken shall be 100 m.",,,,,,,
label,○ All rectified 100 m sub-sections shall be re-tested following completion of rectification work.,,,,,,,
label,(b) Mean Lane Roughness,,,,,,,
label,"○ Where the Mean Lane Roughness Value of a lot is greater than the Mean Lane Roughness specified in Table 180.092, the work shall be rectified unless the Superintendent agrees to accept the work at a reduced payment.  Where the lot is to be rectified, the minimum length for any rectification work undertaken shall be 100 m.  Where the Superintendent agrees to accept the lot at a reduced payment, a deduction to the contract sum shall be made in accordance with Clause 180.06.",,,,,,,
label,○ The Contractor shall re-test the lot following completion of any rectification work.,,,,,,,
label,"Reference Documents - 180.05, Table 180.092",,,,,,,
label,Inspection / Test Method - Measure,,,,,,,
label,Record of conformity - Test Report,,,,,,,
label,TP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,Final Inspection,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,
text,Print Name:,,,,,,,
text,Position:,,,,,,,
date,Work Completed On:,,,,,,,
date,Date:,,,,,,,
