resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B06 & B07 Ramp,,,,,,,,
,step,,,,Civil,,,,,,,
,step,,,,,Excavation,,,,,,
Bulk Excavation (B06/B07/B09/B10 Ramp),checklist,,,,,,Bulk Excavation,,,,,
Subsoil Drainage (B06-B07 Ramp),checklist,,,,,,Subsoil Drainage,,,,,
,step,,,,,Foundation,,,,,,
Backfilling (B06/B07/B09/B10 Ramp),checklist,,,,,,Basement Backfilling,,,,,
Completion Documents (B06/B07/B09/B10 Ramp),checklist,,,,,Completion Documents,,,,,,
,step,,,B09 & B10 Ramp,,,,,,,,
,step,,,,Civil,,,,,,,
,step,,,,,Excavation,,,,,,
Bulk Excavation (B06/B07/B09/B10 Ramp),checklist,,,,,,Bulk Excavation,,,,,
,step,,,,,Foundation,,,,,,
Backfilling (B06/B07/B09/B10 Ramp),checklist,,,,,,Basement Backfilling,,,,,
Completion Documents (B06/B07/B09/B10 Ramp),checklist,,,,,Completion Documents,,,,,,
