"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8670f3d8-4c79-487d-8cfd-3c8f20aa89ef","","fail","","folder","TRUE","FALSE","Stage 5 (B02) QA"
"b36a398f-414d-42f3-8997-e8637b216832","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout"
"64052a96-1004-43be-8364-ded49ad3ade8","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor"
"3df90db3-4c1b-47a6-aeec-7307541c5aad","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G01"
"53609d2d-3f6f-5885-a6b0-39cf2617a6c6","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G03","Commission"
"d072b45e-d644-4ffb-84cc-2c86ce8553f4","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G04"
"f979292b-4557-5e8e-9527-954fbc72141b","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G04","First Fix"
"c7c50d69-93ad-5e45-91ba-4ba49f0dd5f5","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G04","Second Fix"
"0b3005dc-fe10-5147-895a-ed20bc07e770","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G04","Commission"
"575c4334-285b-4e39-9515-63c0ead4e6c8","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G05"
"cb812a22-714a-5eda-a76d-e4bcf67e2aa6","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G05","First Fix"
"299f6b6b-c438-51f3-be40-76d599c2bc25","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G05","Second Fix"
"cc2ed7d1-a096-53c8-a5bf-f89ea918bbb8","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G05","Commission"
"78b42e7b-c2f1-47d6-94e3-5a4170598f5e","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G06"
"a8ae9a44-f3df-5c3c-b006-a62f871018c8","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G06","First Fix"
"0d68333b-3dce-52bb-b1be-a194c13fe736","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G06","Second Fix"
"76397087-8e34-5b99-b17e-3c63dd4d25be","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G06","Commission"
"d582596e-8a76-4aec-8f45-a2ed3722d960","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G07"
"dff98ab6-667f-5782-b98c-a50ad3c7339c","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G07","First Fix"
"500802b3-3cf0-5dd0-a9d2-76319de84aa0","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G07","Second Fix"
"b1b64e80-e014-578c-b2f0-93c839bed1a6","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G07","Commission"
"6772be26-318d-4ff6-9a23-f3abf5119adc","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G08"
"cd1b40de-9f08-5086-942d-b2f7d4316a6b","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G08","First Fix"
"b3531798-f812-5e64-8191-3ecabf384c68","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G08","Second Fix"
"3893cded-e20d-5f0c-9ab4-b83fff4f7aba","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","G08","Commission"
"c027aef5-9fc4-5cdd-a5d7-8315c3287ed6","","not-started","B02 - Common Areas","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Ground floor","Common Areas"
"190bd9f9-9070-4ac1-b3a5-c21eb522b48e","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1"
"9fe25d26-defa-4ff4-b9ad-e45de21a1954","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","101"
"a004b966-047a-565a-8e40-fbdc0855131d","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","101","First Fix"
"e77d7e58-9933-5928-a5a7-066cdc0bb0c1","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","101","Second Fix"
"4ac77a9b-35a8-5445-aa47-b377cdc9cb29","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","101","Commission"
"32e44730-78e8-438a-a754-21b0decf04dc","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","102"
"b5d3461e-336b-500c-96ce-4662b3c40fff","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","102","First Fix"
"1263fc3b-5d51-504a-908d-933fcbf51460","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","102","Second Fix"
"f921cf17-daa6-5c9a-b8c2-607518e80cf4","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","102","Commission"
"ff37067a-4bca-43e0-bb4d-a58be721181b","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","103"
"1e9966c2-150f-5487-94d4-7fe46d727746","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","103","First Fix"
"bccf87e8-d76e-5703-a095-ba90adb775cc","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","103","Second Fix"
"5be045a2-f3ab-5d10-885f-f12e48004f1d","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","103","Commission"
"0600c938-4892-4ad2-97d2-913bafee3085","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","104"
"bac9743b-857c-50b3-b183-85ae663d4fae","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","104","First Fix"
"15cb875e-9851-5737-a91b-9fba31010881","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","104","Second Fix"
"699b4b48-7394-5cbc-9915-01f8f56daa74","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","104","Commission"
"51307548-07c3-4bec-9286-bce64fe32bbe","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","105"
"88901496-aba1-52de-961b-d09d0fa00a40","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","105","First Fix"
"5c11fe54-9c4c-52ab-bc9f-65de3f392491","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","105","Second Fix"
"6cc23b76-d09c-5169-b61a-486c8308ba7a","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","105","Commission"
"1aafe328-1d9e-4fe4-b64b-d0283b83049e","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","106"
"f0d576f6-deb6-56d2-807e-08b1f5adb9d8","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","106","First Fix"
"f557323e-97a4-5a3c-b881-8d9e637e18c9","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","106","Second Fix"
"7f3a82fa-1c90-53d7-9706-bd7824203952","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","106","Commission"
"f6de5eda-4b59-40e7-bc3c-7c55d648f7ed","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","107"
"006e6d9c-3a2d-5ba8-9b3a-05cf23fc87a1","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","107","First Fix"
"ea7875a3-b604-5a6f-adbe-874d6fa24de1","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","107","Second Fix"
"233fd868-bb21-5955-b0c7-52c490859c06","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","107","Commission"
"a6389d79-63b8-4771-8010-07a1cf6d8533","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","108"
"8900995f-80ad-5ba6-8bd6-07a8569edb09","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","108","First Fix"
"f17353f9-7b84-5708-8467-de884d003fdb","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","108","Second Fix"
"17a09d62-2957-5cc9-a6a9-c7a31ba65e97","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","108","Commission"
"ff49a032-0c34-4cde-9fb3-58994136a48e","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","109"
"69209ca2-1bfc-5cdb-b568-0f7ac1b5fb4c","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","109","First Fix"
"017dd6a5-f60b-5386-9ec1-2ef0a607e157","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","109","Second Fix"
"c644cde7-d202-5f80-b5d9-a0707712c093","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","109","Commission"
"0bd5b2ae-91d4-44fa-89fc-c7f814160fc4","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","110"
"41710775-c4fa-550a-9a9d-43cb5d481d69","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","110","First Fix"
"a3afedee-0f58-5f40-9394-e45f7ecda1f5","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","110","Second Fix"
"e3b4567e-9d85-593a-9576-05a9b9de9bb1","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","110","Commission"
"d321ab65-9f3a-4e4b-b60e-5159e7846412","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","111"
"df41d9bc-8866-5cb8-bfb2-5a9b6d3cd27a","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","111","First Fix"
"010db1be-b720-54db-91f5-13310893538c","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","111","Second Fix"
"773ff644-8646-56a7-88cb-46507d7bb165","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","111","Commission"
"d1ceb52b-0c25-46db-9c81-846ec3b2938d","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","112"
"820e2af3-c9ea-55ed-8fb8-96d9f4b405b0","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","112","First Fix"
"d505ec74-ed0e-5bff-9c06-bf0cb1843d39","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","112","Second Fix"
"21612d2e-b719-59a4-b49f-c0ae22a8beff","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","112","Commission"
"67f7f687-7951-4042-bf1a-a9d687b19fe7","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","113"
"e476f2b3-0fba-557d-9802-a1fc75ee44c9","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","113","First Fix"
"5c5ce72d-0a63-52d9-bd08-ac259ae7db0c","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","113","Second Fix"
"baf710bb-4574-5774-a821-c816e96d969e","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","113","Commission"
"37d03d7f-528a-4213-bb82-a69fc078f2aa","","not-started","","folder","TRUE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","114"
"0411ca26-23a3-5450-af4d-13681efc10ea","","not-started","B02 - First Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","114","First Fix"
"71aea073-e920-56e5-b676-73d7d6d2e533","","not-started","B02 - Second Fix","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","114","Second Fix"
"583a169e-c71d-5ad5-81d8-16dc789bf7c2","","not-started","B02 - Commission","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","114","Commission"
"4d439725-e254-531f-be06-b3865a77d506","","not-started","B02 - Common Areas","checklist","FALSE","FALSE","Stage 5 (B02) QA","Fitout","Level 1","Common Areas"
"e9c488bc-ca67-4c75-bcc8-d9a12e05fba5","","fail","","folder","TRUE","FALSE","Stage 5 (B02) QA","A/C"
"c3773df6-68b0-5722-985a-28bf09d451ca","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G01"
"3a335472-b111-5ebb-8204-644c6c3c094e","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G02"
"aee68d77-bdb6-5dc1-b93d-ea574811800f","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G03"
"6a5170a9-4444-5f84-a3f4-374b927f4a61","","work-in-progress","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G04"
"ed3298ef-65ee-591d-afc2-1d954a4f9e0d","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G05"
"5df79eb8-d893-5d9a-84b3-7c89870cd00f","","work-in-progress","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G06"
"9c51259f-ad5d-50be-972e-cf6b4f73a762","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G07"
"b50ec5e7-611b-5610-a91f-aecc8bcb6642","","work-in-progress","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","G08"
"8144a55b-f6a0-57b3-822d-9c7173a5af49","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","101"
"7ef5bc8d-f939-5b56-a084-346808f62447","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","102"
"d53ee08f-74ab-5ee1-bfb3-0ca57708d37a","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","103"
"d5ef1733-7d22-5e0e-891e-b350d1259115","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","104"
"e33d8db1-7b51-56a8-ade2-e55414f59993","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","105"
"e9c7e5ba-d668-520d-9ad3-a1d4d0f2c23c","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","106"
"65c6e957-001f-5567-b3eb-f2483ea3d6d3","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","107"
"e34605e2-a030-5f0b-be9e-345e6ecec3fa","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","108"
"d5702fc6-e340-568b-a8fb-9341077d23fb","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","109"
"265ee1a6-0acf-58fc-aaf8-191792d3df4f","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","110"
"3f7f7e85-9695-53b8-9b95-76647825cbf8","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","111"
"54dca91f-0190-592b-838f-ba277668517d","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","112"
"64a2f1c7-c1f2-5da4-9d15-4defc7fa2a1c","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","113"
"99cda110-cc12-5185-bdc5-5c72910e58cf","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","114"
"1aafd7e7-312a-5bf0-a454-23e5a0bb808f","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","Server Ground"
"f2eae560-aa95-58a0-9452-c95ce1ae1684","","fail","B02 - Split HW","checklist","FALSE","FALSE","Stage 5 (B02) QA","A/C","Server First"
"9138bcf9-8dc5-45d5-8e76-e6902a7796a0","","fail","","folder","TRUE","FALSE","Stage 5 (B02) QA","Ventilation"
"a26970e6-be02-564e-9ee7-2b6ad1380573","","fail","B02 - SA Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","SF1"
"0cbcaa1f-7e25-573f-8fd7-e493c7c13b6a","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","Rubbish Room"
"08dd92f3-83d6-5de4-b448-555734b70440","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G01"
"5db80c29-cb22-5c82-86e6-95b3f84742bf","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G02"
"9d1abfa4-9e38-5a4b-9cb7-53cb5829bf96","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G03"
"252c29bb-2f5d-51f7-926a-8bc97c0e4953","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G04"
"56f3a8b8-4324-56cc-b803-d9b4e1764c3d","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G05"
"1571017e-057d-54bd-bbc1-d4f772ef81c8","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G06"
"6c926ecf-27c3-583e-85ca-dd0c486d30af","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G07"
"d6d2c388-cf68-5d2f-84b9-af64c9420bbe","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","G08"
"828b7c83-f1b7-5181-9720-6ea96f6ee07b","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","101"
"31e7d2de-dd2a-594f-ae94-bf96f7a7171b","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","102"
"571eada6-25c1-5011-8f76-3628292e9740","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","103"
"fd87e42e-4c9f-55f0-b6d8-a44593901cd7","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","104"
"0ad18440-4d6e-521e-b100-4bc3e38ce1c3","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","105"
"029d950d-ea2e-575e-b08e-c9fad0b02a33","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","106"
"44dcb9e6-a1a3-5e30-988d-a3943f7930db","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","107"
"fdd4a25a-75fb-54ed-bcdd-9c5bddc180d7","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","108"
"399ce534-a00d-51eb-8012-17319300edc3","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","109"
"a00c76fe-bfe2-5d37-b30b-1ce740bb5c84","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","110"
"13adf4e4-e7b0-579d-8f98-311484c26080","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","111"
"bef6d690-e474-57d6-9b02-8cfac0d8ca9a","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","112"
"bdcb4e88-8305-51da-aab4-5d861e503089","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","113"
"5b01facc-b767-589f-85ad-fe7e13ff2342","","pass","B02 - Ext Fan","checklist","FALSE","FALSE","Stage 5 (B02) QA","Ventilation","114"
"14aa7ac4-cd58-5859-bac7-93ec9bc3b80d","","not-started","Completion documents","checklist","FALSE","FALSE","Stage 5 (B02) QA","Completion documents"
"0f007ce7-4a0c-46c1-9e60-ae04de736926","","pass","","folder","TRUE","FALSE","James Wattie B01"
"86298d2e-3c36-4808-a661-97ea1f4713fc","","pass","","folder","TRUE","FALSE","James Wattie B01","Air Conditioning"
"35a7f66f-29c9-42e8-8c09-07cdd5af0c10","","pass","","folder","TRUE","FALSE","James Wattie B01","Air Conditioning","Ground Floor"
"94ae0d05-9204-4d5f-ad8c-6086d14babca","","pass","","folder","TRUE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A"
"b740463b-23a3-45f4-8d61-a9de3bfa23e1","","pass","B01 - VRV OU","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","OU-A-GF-1"
"053ec459-d862-40a7-af9a-76d8be4d92cc","","pass","B01 - VRV OU","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","OU-A-GF-2"
"b35cf762-067f-4e6c-9819-d9a843c3e689","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G1C"
"2b77ca83-b389-406f-b8e9-7d71d8e48403","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G2C"
"7a622f23-f5e4-45fd-8612-957cb07c0ae8","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G3C"
"200a7511-eb5c-40d3-a430-e8b69ddbefd1","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G4C"
"530f73ce-4d16-4e76-a975-56b8696ca4ad","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G5C"
"514f59a5-41c8-481f-a4c5-29d25ac361e6","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G6C"
"b130171e-5353-4f3a-9f7a-1db0f55ac8c5","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G7C"
"62994648-bc8b-4726-8dfe-f5f45c8f94c6","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G8C"
"f7d06b93-9fc0-4c20-a2a7-360aa8ee1c17","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G9C"
"e636548b-923d-4cc4-8f6e-956174a13f1f","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G10C"
"5f7d2720-ba59-47a8-b5dd-26477bcfc33b","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G11C"
"2feb114a-6409-4364-9017-022f6f7ce9cd","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G12C"
"3ff425ea-cf36-479c-9b12-8b7a7e2a4d06","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G13C"
"19d106ae-f140-443d-b2cf-72df7e62d75c","","pass","B01 - VRV Ducted","checklist","FALSE","FALSE","James Wattie B01","Air Conditioning","Ground Floor","A","AC.A.GF-G14C"
