resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,folder,,,Lot 01,,,,,,,,
,folder,,,Lot 01,Rough-in,,,,,,,
WG Install Water/Gas Lead-ins,checklist,,,Lot 01,Rough-in,WG Install Water/Gas Lead-ins,,,,,,
,folder,,,Lot 01,Fit-off,,,,,,,
FO Fit-off Kitchen Sink & Tapware,checklist,,,Lot 01,Fit-off,FO Fit-off Kitchen Sink & Tapware,,,,,,
FO Fit-off Dishwasher,checklist,,,Lot 01,Fit-off,FO Fit-off Dishwasher,,,,,,
FO Fit-off Laundry Trough & Tapware,checklist,,,Lot 01,Fit-off,FO Fit-off Laundry Trough & Tapware,,,,,,
FO Fit-off Washing Machine Stops,checklist,,,Lot 01,Fit-off,FO Fit-off Washing Machine Stops,,,,,,
FO Fit-off Toilet & Cistern,checklist,,,Lot 01,Fit-off,FO Fit-off Toilet & Cistern,,,,,,
FO Fit-off Wash Basin & Tapware,checklist,,,Lot 01,Fit-off,FO Fit-off Wash Basin & Tapware,,,,,,
FO Fit-off Shower & Tapware,checklist,,,Lot 01,Fit-off,FO Fit-off Shower & Tapware,,,,,,
FO Fit-off Bath & Tapware,checklist,,,Lot 01,Fit-off,FO Fit-off Bath & Tapware,,,,,,
FO Fit-off Hot Water Unit,checklist,,,Lot 01,Fit-off,FO Fit-off Hot Water Unit,,,,,,
,folder,,,Lot 01,Commissioning,,,,,,,
COM Commission Rain Water Storage Tank & Pump,checklist,,,Lot 01,Commissioning,COM Commission Rain Water Storage Tank & Pump,,,,,,
COM Commission Hot Water Unit,checklist,,,Lot 01,Commissioning,COM Commission Hot Water Unit,,,,,,
COM Commission Water Meter,checklist,,,Lot 01,Commissioning,COM Commission Water Meter,,,,,,
COM Commissioning Final Handover,checklist,,,Lot 01,Commissioning,COM Commissioning Final Handover,,,,,,
