type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Asphalt Surfacing,,,,,,Ponsonby - ITP - Asphalt Surfacing,
checkpoint,1 - Traffic Management,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
note,Detail - Ensure TMP is approved and check that the requirements are correctly interpreted and understood by the STMS,,,,,,,
note,Frequency - Prior to commencement ,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Document Review ",,,,,,,
note,Conformance Criteria - TMP is approved by AT for the site and works are only completed within the approved dates,,,,,,,
note,Records - TMP on MyWorksites/On Site,,,,,,,
checkpoint,2 - Pre-construction sign offs,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
note,"Detail - Ensure that Sub-Contract and Supplier Agreements are signed,  all Sub-Contractors and Suppliers are inducted to site",,,,,,,
note,Frequency - Prior to commencement,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Document Review",,,,,,,
note,Conformance Criteria - Signed Subcontract and Supplier Agreements on M-Files and Induction Register updated,,,,,,,
note,"Records - Subcontract and Supplier Agreements, A & Updated Induction Register",,,,,,,
checkpoint,3 - Base course sign off,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Ensure that base course checklist and QA records are signed by AT representative/Engineer,,,,,,,
note,Frequency - Prior to commencement,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Document Review",,,,,,,
note,Conformance Criteria - Completion approved as per Pavement ITP,,,,,,,
note,Records - Pavement Base course checklist signed,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Design,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Ensure that Design is approved and Drawings are of the latest revision ,,,,,,,
note,Frequency - Prior to commencement,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Document Review",,,,,,,
note,Conformance Criteria - IFC Label on drawings,,,,,,,
note,Records - Check Drawing Register,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5 - Material testing and control - AC,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Asphalt mix design approval,,,,,,,
note,Frequency - Prior to commencement ,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Submission and review",,,,,,,
note,Conformance Criteria - Accepted by AT representative/Engineer,,,,,,,
note,Records - Approval evidence,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - Construction ,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
note,Detail - Check weather forecast and record weather,,,,,,,
note,Frequency - Prior and during application ,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Monitor",,,,,,,
note,"Conformance Criteria - No foggy or raining or wet surface, base temperature > 7°",,,,,,,
note,Records - NA,,,,,,,
checkpoint,6 - Construction (2),,,,,,,
note,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
note,Detail - Joints,,,,,,,
note,Frequency - Per joint of the road,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inspection ",,,,,,,
note,Conformance Criteria - Edges and joints to existing surfaces must be tapered to provide a smooth transition from the slurry to the adjacent surfaces,,,,,,,
note,Records - Visual inspection ,,,,,,,
checkpoint,6 - Construction (3),,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Milling/surface preparation,,,,,,,
note,Frequency - Prior to emulsion application,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inspection, survey",,,,,,,
note,"Conformance Criteria - If the surface is being milled and filled, surface levels and condition are to be inspected by the Engineer and confirmed acceptable before proceeding.",,,,,,,
note,• Not applicable if pavement has been constructed under the Pavement ITP process.,,,,,,,
note,"Records - Visual inspection, survey",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - Construction (4),,,,,,,
note,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
note,Detail - Surface finish,,,,,,,
note,Frequency - Per section of road,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inpsection ",,,,,,,
note,"Conformance Criteria - Uniform texture, no roller marks no bleeding, cracking, no crushing of aggregate",,,,,,,
note,Records - Visual inspection ,,,,,,,
checkpoint,6 - Construction (5),,,,,,,
note,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
note,Detail - Level ,,,,,,,
note,Frequency - As required,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inpsection ",,,,,,,
note,"Conformance Criteria - Asphalt against kerb and channel, the surface of the edge shall be flush or no more than 5mm above the lip of channel",,,,,,,
note,"• Any irregularities which vary more than 5mm under straight edge, longitudinally or transversely shall be corrected ",,,,,,,
note,Records - Visual inspection ,,,,,,,
checkpoint,6 - Construction (6),,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Compaction ,,,,,,,
note,Frequency - As required,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Testing",,,,,,,
note,Conformance Criteria - Nuclear Densometer tests meet specified density,,,,,,,
note,Records - Nuclear Densometer test results,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,7 - Post construction ,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
note,Detail - Inspection/ joint inpsection ,,,,,,,
note,Frequency - As required,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inspection ",,,,,,,
note,Conformance Criteria - Asphalt joint sealing as per AT standard,,,,,,,
note,• Accepted by AT representative/Engineer,,,,,,,
note,Records - Visual inspection ,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,8 - Linemarking,,,,,,,
note,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
note,Detail - Ensure that linemarking is set out and applied in the correct location and to the level of quality expected,,,,,,,
note,Frequency - Before & after linemarking,,,,,,,
note,"Inspection / Test Method (Submission, Visual Inspection, Testing, Measurement, Review) - Visual inspection, survey",,,,,,,
note,Conformance Criteria - Linemarking adheres to design alignments and is of a good quality,,,,,,,
note,"Records - Visual inspection, survey",,,,,,,
