"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Manufacture QA Progress"
,"Scope",,,"manufacture qa"
,"Rows"
,,"Level 1 Panel","dynamic","panel","manufacture qa","level 1"
,"Columns"
,,"Manufacturing Documents",,"manufacturing documents"
,,"Pre-Pour Checks",,"pre-pour checks"
,,"Concrete Pour Checks",,"concrete pour checks"
,,"Post-Pour / Pre Delivery Checks",,"post-pour / pre delivery checks"
,,"Concrete Test Results",,"concrete test results"

"Installation QA Progress"
,"Scope",,,"installation qa"
,"Rows"
,,"Level 1 Panel","dynamic","panel","level 1","installation qa"
,"Columns"
,,"Bedding grout placed & finished as per project reqs.",,"bedding grout placed and finished as per project requirements"
,,"Bedding grout (trowelable) used is as per project spec.","Bedding grout (trowelable) used is as per project specification (PHOTO REQUIRED of the grout bag)","bedding grout placed and finished as per project requirements"
,,"Bedding grout - Grout mixed in line with manufacturers recs.","Grout mixed in line with manufacturers recommendations","bedding grout placed and finished as per project requirements"
,,"Grout bed sufficient to ensure full coverage","Grout bed sufficient to ensure full coverage (PHOTO REQUIRED of grout bed prior to landing element)","bedding grout placed and finished as per project requirements"
,,"Element installed to:",,"element installed to (photo required to show survey pins and spirit level bubble):"
,,"Survey Pins","Survey Pins","element installed to (photo required to show survey pins and spirit level bubble):"
,,"Within 5mm of vertical plumb","Within 5mm of vertical plumb","element installed to (photo required to show survey pins and spirit level bubble):"
,,"Face alignment within 5mm","Face alignment within 5mm","element installed to (photo required to show survey pins and spirit level bubble):"
,,"Element propped as per Euro Precast PEDS",,"element propped as per euro precast peds (photo required of element propped)"
,,"Prop bolts installed with tool to ensure locking mechanism can't be removed","Prop bolts installed with tool to ensure locking mechanism can't be removed by hand","element propped as per euro precast peds (photo required of element propped)"
,,"Dowel tube (flowable) grout placed &finished as per project reqs.",,"dowel tube (flowable) grout placed and finished as per project requirements"
,,"Dowel tube grout used is as per project specs.","Dowel tube grout used is as per project specification (PHOTO REQUIRED of the grout bag)","dowel tube (flowable) grout placed and finished as per project requirements"
,,"Dowel tube (flowable) - Grout mixed in line with manufacturers recs.","Grout mixed in line with manufacturers recommendations","dowel tube (flowable) grout placed and finished as per project requirements"
,,"Dowel tubes filled to top of tubes","Dowel tubes filled to top of tubes","dowel tube (flowable) grout placed and finished as per project requirements"
,,"Any transport/erection damage that needs to be fixed",,"is there any transport or erection damage that needs to be fixed (photo required of damaged area)"
,,"Area cleaned from grout & rubbish",,"area has been cleaned from grout and rubbish (photo required of the area before leaving)"

