resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,EXTERIOR,,,,,,,,
,,step,,,,SITE WORKS,,,,,,,
SITE WORKS - UNDERGROUND SERVICES BLOCK A,,checklist,,,,,UNDERGROUND SERVICES,,,,,,
BUILDING - EXTERIOR LIGHTING/POWER BLOCK B,,checklist,,,,,EXTERIOR POWER & LIGHTING ,,,,,,
,,step,,,INTERIOR,,,,,,,,
,,step,,,,CORRIDOR/RISER  ,,,,,,,
COMMUNAL AND RISER AREAS,,checklist,,,,,LEVEL 1,,,,,,
COMMUNAL AND RISER AREAS,,checklist,,,,,LEVEL 2 ,,,,,,
COMMUNAL AND RISER AREAS,,checklist,,,,,LEVEL 3,,,,,,
COMMUNAL AND RISER AREAS,,checklist,,,,,LEVEL 4 ,,,,,,
COMMUNAL AND RISER AREAS,,checklist,,,,,LEVEL 5 ,,,,,,
,,step,,,,COMMUNAL SPACES,,,,,,,
COMMUNAL ROOM 1ST FIX,COMMUNAL ROOM 2ND FIX ,folder-with-checklists,,,,,MULTI PURPOSE ROOM,,,,,,
,,step,,,,APARTMENTS ,,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,A01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,B01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,C01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,D01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,E01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,F01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,G01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,H01,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,A02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,B02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,C02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,D02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,E02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,F02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,G02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,H02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,I02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,J02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,K02,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,A03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,B03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,C03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,D03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,E03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,F03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,G03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,H03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,I03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,J03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,K03,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,A04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,B04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,C04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,D04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,E04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,F04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,G04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,H04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,I04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,J04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,K04,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,A05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,B05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,C05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,D05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,E05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,F05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,G05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,H05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,I05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,J05,,,,,,
APARTMENT 1ST FIX ,APARTMENT 2ND FIX,folder-with-checklists,,,,,K05,,,,,,
,,step,,,,SERVICES ROOM ,,,,,,,
COMMS ROOM,,checklist,,,,,COMMS ROOM ,,,,,,
MSB ROOM,,checklist,,,,,MSB ROOM,,,,,,
"MOBILITITY SCOOTER, WASTE ROOM & FIRE ALARM PUMP ROOM",,checklist,,,,,"MOBILITITY SCOOTER, WASTE ROOM & FIRE ALARM PUMP ROOM ",,,,,,
,,step,,,,DISTRIBUTION ,,,,,,,
,,step,,,,,MSB,,,,,,
DISTRIBUTION BOARD - MAIN SWITCHBOARD ,,checklist,,,,,,DISTRIBUTION BOARD - MAIN SWITCHBOARD ,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DBC,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DB1,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DB2,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DB3,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DB4,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,,DB5,,,,,,
DISTRIBUTION BOARD,,checklist,,,,,,DISTRIBUTION BOARD INC DB-LL,,,,,
COMMISSIONING,,checklist,,,,,,COMMISSIONING - DISTRIBUTION BOARD ,,,,,
,,step,,,,BONDING ,,,,,,,
BUILDING STRUCTURAL BONDING,,checklist,,,,,STRUCTURAL BONDING ,,,,,,
