type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-027-CIV-Brunt-Signage (Supply and Install),,,,,,ITP-027-CIV-Brunt-Signage (Supply and Install)
section,1. Referenced Documentation,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,
note,Document Title: ITP-CIV-Brunt-Signage (Supply and Install),,,,,,
note,ITP Description: Brunt-Signage (Supply and Install),,,,,,
note,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,
note,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,
note,Revision Number: 0,,,,,,
note,Revision Date: 28/02/2023,,,,,,
note,ITP created by: Jason Lee,,,,,,
note,ITP approved for use by: Jon De Castro,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,
note,Reference - VicRoads Section 860 (Feb 2023),,,,,,
checkpoint,1.2 - Non Dependent,,,,,,
note,Reference - VicRoads Section 714 (Feb 2023),,,,,,
checkpoint,1.3 - Non Dependent,,,,,,
note,Reference - VicRoads Section 703 (Aug 2021),,,,,,
checkpoint,1.4 - Non Dependent,,,,,,
note,Reference - IFC Drawings,,,,,,
checkpoint,1.5 - Non Dependent,,,,,,
note,Reference - AS 1742.2:2009,,,,,,
section,2. Preliminaries - Materials,,,,,,
checkpoint,2.1 - Manufacture & Supply of Signages and Posts,,,,,,
note,Reference - Section 860,,,,,,
note,○ Section 860.06,,,,,,
note,○ Section 860.07,,,,,,
note,○ Table 860.071,,,,,,
note,○ Section 714.03,,,,,,
note,○ Section 714.06,,,,,,
note,○ IFC Drawings,,,,,,
note,Acceptance Criteria - Signs are to be manufactured in accordance with Section 860 and IFC Drawings,,,,,,
note,"○ Warranties for the Signboard and Components, Sign Face Material, Giving of the Warranty and warranty Claims to be in accordance with Specification 860.07 and Table 860.071. ",,,,,,
note,○ Packaging and Storage of Sign to be in accordance with Specification 860.06.,,,,,,
note,○ Signs and components shall be handled and transported so as to prevent damage. ,,,,,,
note,"○ Signs shall be stored vertically in such a manner to prevent damage to the sign face, edges or components, taking into account any recommendations of the sheeting manufacturer.",,,,,,
note,○ Post details shall be as shown on the Sign and Post Schedule and in accordance with the VicRoads Traffic Engineering Manual Volume 2. Steel posts shall be either: ,,,,,,
note,– Hot dipped galvanised; or ,,,,,,
note,– Pre-galvanised prior to forming,,,,,,
note,○ Attach: TeamBinder Material Approval Ref No,,,,,,
note,Method - Document Review,,,,,,
note,Frequency - Prior to works start,,,,,,
note,Category - HP,,,,,,
note,Responsibility - Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
section,3. Preliminaries - Documentation,,,,,,
checkpoint,3.1 - Check for correct documentation ,,,,,,
note,Reference - IFC Drawings,,,,,,
note,Acceptance Criteria - Ensure that all employees and sub contractors are:,,,,,,
note,– Using the correct and complete set of drawings ,,,,,,
note,– All drawings are the latest version,,,,,,
note,Method - Visual inspection ,,,,,,
note,Frequency - Prior to commencing any activity ,,,,,,
note,Category - HP*,,,,,,
