type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-022-CIV-Brunt-Subgrade Preparation-Dam Backfill,,,,,,ITP-022-CIV-Brunt-Subgrade Preparation-Dam Backfill
section,1. Referenced Documentation,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,
note,Document Title: ITP-CIV-BRUNT-Subgrade Preparation-Dam Backfill,,,,,,
note,ITP Description: BRUNT-Subgrade Preparation-Dam Backfill,,,,,,
note,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,
note,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,
note,Revision Number: 0,,,,,,
note,Revision Date: 28/02/2023,,,,,,
note,ITP created by: Jason Lee,,,,,,
note,ITP approved for use by: Jon De Castro,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,
note,Reference - VicRoads Section 204,,,,,,
checkpoint,1.2 - Non Dependent,,,,,,
note,Reference - VicRoads Section 173,,,,,,
checkpoint,1.3 - Non Dependent,,,,,,
note,Reference - IFC Drawings,,,,,,
section,2. Preliminaries - Materials,,,,,,
checkpoint,2.1 - Non Dependent,,,,,,
note,Reference - N/A,,,,,,
note,Acceptance Criteria - N/A,,,,,,
note,Method - N/A,,,,,,
note,Frequency - N/A,,,,,,
note,Category - N/A,,,,,,
note,Responsibility - N/A,,,,,,
note,Verifying Documents - N/A,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,
checkpoint,3.1 - Non Dependent,,,,,,
note,Reference - N/A,,,,,,
note,Acceptance Criteria - N/A,,,,,,
note,Method - N/A,,,,,,
note,Frequency - N/A,,,,,,
note,Category - N/A,,,,,,
note,Responsibility - N/A,,,,,,
note,Verifying Documents - N/A,,,,,,
section,4. Pre-construction Activities,,,,,,
checkpoint,4.1 - Survey Set-Out,,,,,,
note,Reference - IFC Drawings,,,,,,
note,Acceptance Criteria - The Area of Excavation has been set out in accordance with the drawings.,,,,,,
note,○ IFC Drawings with work lots marked-up attachment required,,,,,,
note,Method - Verify,,,,,,
note,Frequency - Prior to Commencement of Excavation,,,,,,
note,Category - IP,,,,,,
note,Responsibility - SE/Surveyor,,,,,,
note,Verifying Documents - This ITP,,,,,,
checkpoint,4.2 - Material Classified as Silt,,,,,,
note,Reference - Section 204.04 (b) - Table 204.041,,,,,,
note,"Acceptance Criteria - Material classified as silt, either before or after compaction, is not acceptable as Type A material without stabilisation to the satisfaction of the Superintendent.",,,,,,
note,"○ Type A Material shall comply with the requirements of Table 204.041 and shall be free of topsoil, deleterious and/or perishable matter.",,,,,,
note,○ Superintendent satisfied with stabilisation ,,,,,,
note,○ Attach: TeamBinder Material Approval Ref No.,,,,,,
note,Method - Document Review,,,,,,
note,Frequency - Prior to Commencing,,,,,,
note,Category - HP,,,,,,
note,Responsibility - Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
section,5. Construction Activities,,,,,,
checkpoint,5.1 - Subgrade Material Properties Inspection ,,,,,,
note,Reference - IFC Drawings,,,,,,
note,○ Section 204.06 (c),,,,,,
note,○ Section 204.06 (e),,,,,,
note,Acceptance Criteria - Section 204.06 (c),,,,,,
note,"• Prior to commencing excavation in any area and during excavation work, the Superintendent and the Contractor shall inspect each type of material encountered and subject to verification by appropriate laboratory testing, agree on the category of the material in accordance with clause 204.04 and Table 204.041",,,,,,
note,○ Section 204.06 (e),,,,,,
note,• In situ material within 400mm of cut floor level to be consistent with IFC Drawings,,,,,,
note,• Assigned CBR not less than Type A material and shall have swell less than 2.5%.,,,,,,
note,"• If parameters are met, rip and re-compact to a depth of 150mm.",,,,,,
note,"• If assumed design parameters not met, remove 400mm of material and replace with conforming Type A fill.",,,,,,
note,○ Attach: Laboratory testing Verification,,,,,,
textbox,Type A fill Lot Number:,,,,,,
note,Method - Verify - Document Review,,,,,,
note,Frequency - Each Lot,,,,,,
note,Category - HP,,,,,,
note,Responsibility - Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.2 - Acceptance of Rock Subgrade (where applicable) ,,,,,,
note,Reference - Section 204.06 (f),,,,,,
note,"Acceptance Criteria - Prior to construction of the regulating layer, the areas of rock subgrade shall be presented to the Superintendent for acceptance.",,,,,,
note,○ Any necessary amendments to the subsurface drainage design including transverse subsurface drainage at the interfaces shall be presented to Superintendent for review. ,,,,,,
note,Method - Site Inspection/Document Review ,,,,,,
note,Frequency - Prior Construction of the regulating layer,,,,,,
note,Category - HP,,,,,,
note,Responsibility - Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.3 - Unsuitable Material ,,,,,,
note,Reference - Section 204.07 (d),,,,,,
note,"Acceptance Criteria - Where unsuitable material is encountered, proposed in-situ treatment or extent of excavation must be submitted to the Superintendent for review. ",,,,,,
note,Method - Visual Inspection,,,,,,
note,Frequency - Each Lot,,,,,,
note,Category - HP,,,,,,
note,Responsibility - PE/Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.4 - Groundwater,,,,,,
note,Reference - Section 204.06 (h),,,,,,
note,Acceptance Criteria - Where groundwater or seepage is encountered the Contractor shall notify the Superintendent and submit the proposed action to be taken to the Superintendent for review.,,,,,,
note,○ The Contractor shall submit any necessary approvals from relevant authorities for the treatment and disposal of this groundwater.,,,,,,
note,Method - Visual Inspection,,,,,,
note,Frequency - Each Lot,,,,,,
note,Category - HP,,,,,,
note,Responsibility - SE/Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.5 - Fill Construction,,,,,,
note,Reference - IFC Drawings,,,,,,
note,○ Section 204.10 (b),,,,,,
note,○ Section 204.11 (b),,,,,,
note,Acceptance Criteria - No Fill to be commenced on prepared areas until area has been reviewed by the Superintendent.,,,,,,
note,"○ As per the notes in the IFC drawings, excavation is required until natural clay is exposed with a minimum shear strength of 75 kPa, to be inspected by CMW prior to fill placement.",,,,,,
note,○ No Fill placed against or within 3m of a structure until the foundation for fill has been reviewed by the Superintendent.,,,,,,
note,Method - Site Inspection,,,,,,
note,Frequency - Each Lot,,,,,,
note,Category - HP,,,,,,
note,Responsibility - SE/Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.6 - Proof Roll,,,,,,
note,Reference - Section 173,,,,,,
note,Acceptance Criteria - Proof rolls to be conducted in accordance with Section 173 of the VicRoads Standard Specification,,,,,,
note,Method - Visual inspection,,,,,,
note,Frequency - Each lot,,,,,,
note,Category - HP,,,,,,
note,Responsibility - SE/Nominated Authority,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,5.7 - Compaction Testing,,,,,,
note,Reference - Table 204.131 IFC Drawings,,,,,,
note,Acceptance Criteria - As per IFC Drawings Notes:,,,,,,
note,7. SCALE A MAY BE ASSUMED FOR THE PURPOSES OF ALL MATERIAL TESTING EXCEPT WHERE APPROVED BY THE DESIGNER,,,,,,
note,○ Attach: Compaction Test Result:,,,,,,
note,Method - Document Review,,,,,,
note,Frequency - Each lot,,,,,,
note,Category - IP,,,,,,
note,Responsibility - PE/SE,,,,,,
note,"Verifying Documents - Test Records, Lot Register",,,,,,
checkpoint,5.8 - Post Compaction Material Property Testing,,,,,,
note,"Reference - Table 204,041",,,,,,
note,○ Table 204.141,,,,,,
note,○ Section 204.14 a) or b),,,,,,
note,Acceptance Criteria - Material Properties (Not Applicable for Scale C):,,,,,,
note,• CBR ≥ 8% and Swell ≤ 1%,,,,,,
note,• Max Permeability = N/A,,,,,,
note,○ Grading: 75.0mm 100%,,,,,,
