Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Fitout - Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,B5,,B5,
,,B4,,B4,
,,B3,,B3,
,,B2,,B2,
,,B1,,B1,
,,Ground Level,,Ground Level,
,,Level 1,,Level 1,
,,Level 2,,Level 2,
,,Level 3,,Level 3,
,,Level 4,,Level 4,
,,Level 5,,Level 5,
,,Level 6,,Level 6,
,,Level 7,,Level 7,
,,Level 8,,Level 8,
,,Level 9,,Level 9,
,,Level 10,,Level 10,
,,Level 11,,Level 11,
,,Level 12,,Level 12,
,,Level 13,,Level 13,
,,Level 14,,Level 14,
,,Level 15,,Level 15,
,,Level 16,,Level 16,
,,Level 17,,Level 17,
,,Level 18,,Level 18,
,,Level 19,,Level 19,
,,Level 20,,Level 20,
,,Level 21,,Level 21,
,,Level 22,,Level 22,
,,Level 23,,Level 23,
,,Level 24,,Level 24,
,,Level 25,,Level 25,
,,Level 26,,Level 26,
,,Level 27,,Level 27,
,,Level 28,,Level 28,
,,Level 29,,Level 29,
,Columns,,,,
,,Wake Concepts,,Wake Concepts - AFS Tower 1,Wake Concepts Site QA
,,Wake Carpentry,,Wake Concepts - AFS Tower 1,Wake Carpentry Site QA
,,Saba Bros - Waterproofing,,Saba Bros - AFS Tower 1,Waterproofing
,,Saba Bros - Tiling,,Saba Bros - AFS Tower 1,Tiling
