type,name,values,prefix,postfix,usage count,user addable,template name
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 1A_1B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 1A_1B,,,,,,
checkpoint,GIB 16MM FYRELINE X 2 @2400MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 4 @2400MM,,,,,,
checkpoint,GIB 10MM STANDARD X HALF SHEET,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,12MM PLY PATCHES X 1 SHEET,,,,,,
checkpoint,STRAND-BOARD FLOORING X 1 @ 3100 X 350 & 1 @ 900 X 350MM,,,,,,
checkpoint,INTERNAL DOOR LH X 1,,,,,,
checkpoint,ARCHITRAVES X 2 LENGTHS,,,,,,
checkpoint,SKIRTING X 1 LENGTH,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 2A_2B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 2A_2B,,,,,,
checkpoint,GIB 16MM FYRELINE X 1 @2400MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 3 @2400MM,,,,,,
checkpoint,GIB 10MM STANDARD X HALF SHEET,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,STRAND-BOARD FLOORING X 1 @ 3100 X 350 & 1 @ 900 X 350MM,,,,,,
checkpoint,INTERNAL DOOR RH X 1,,,,,,
checkpoint,ARCHITRAVES X 2 LENGTHS,,,,,,
checkpoint,SKIRTING X 1 LENGTH,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 3A_3B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 3A_3B,,,,,,
checkpoint,GIB 16MM FYRELINE X 4 @2400MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 3 @2400MM,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,STRAND-BOARD FLOORING X 1 @ 3100 X 350 & 2 @ 900 X 350MM,,,,,,
checkpoint,INTERNAL DOOR RH X 1,,,,,,
checkpoint,INTERNAL DOOR LH X 1,,,,,,
checkpoint,ARCHITRAVES X 4 LENGTHS,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 4A_4B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 4A_4B,,,,,,
checkpoint,GIB 16MM FYRELINE X 2 @2400MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 5 @2400MM,,,,,,
checkpoint,GIB AQUALINE X HALF SHEET,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,STRAND-BOARD FLOORING X 1 @ 3100 X 350 ,,,,,,
checkpoint,INTERNAL DOOR LH X 1,,,,,,
checkpoint,INTERNAL DOOR RH X 1,,,,,,
checkpoint,ARCHITRAVES X 4 LENGTHS,,,,,,
checkpoint,SKIRTING X 1 LENGTH,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 5A_5B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 5A_5B,,,,,,
checkpoint,GIB 16MM FYRELINE X 1 @2400MM,,,,,,
checkpoint,GIB 16MM FYRELINE PATCH X 1 @1470 X 470MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 5 @2400MM,,,,,,
checkpoint,GIB 10MM STANDARD X HALF SHEET,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,12MM PLYWOOD PATCH X 1 @ 1450 X 420MM,,,,,,
checkpoint,STRAND-BOARD FLOORING PATCH,,,,,,
checkpoint,BATTEN & CRADLE,,,,,,
checkpoint,FIRE DOOR FRAMING 140 X 35MM,,,,,,
checkpoint,FIRE DOOR ,,,,,,
checkpoint,ARCHITRAVES X 1 LENGTH,,,,,,
checkpoint,SKIRTING X 1 LENGTH,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
checklist,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE,,,,,,EGM_Ver1.0_25.10.23_ ITEMS INCLUDED IN MODULE FOR ONSITE 6A_6B
section,ITEMS INCLUDED IN MODULE FOR ONSITE 6A_6B,,,,,,
checkpoint,GIB 16MM FYRELINE X 1 @2400MM,,,,,,
checkpoint,GIB 16MM FYRELINE PATCH X 1 @1470 X 470MM,,,,,,
checkpoint,GIB 13MM FYRELINE X 5 @2400MM,,,,,,
checkpoint,GIB 10MM STANDARD X HALF SHEET,,,,,,
checkpoint,GIB WEATHERLINE X 1 SHEET,,,,,,
checkpoint,12MM PLYWOOD PATCH X 1 @ 1450 X 420MM,,,,,,
checkpoint,STRAND-BOARD FLOORING PATCH,,,,,,
checkpoint,BATTEN & CRADLE,,,,,,
checkpoint,FIRE DOOR FRAMING 140 X 35MM,,,,,,
checkpoint,FIRE DOOR ,,,,,,
checkpoint,ARCHITRAVES X 1 LENGTH,,,,,,
checkpoint,SKIRTING X 1 LENGTH,,,,,,
checkpoint,DISHWASHER X 1,,,,,,
checkpoint,SHOWER DOOR X 1,,,,,,
textbox,ITEMS:,,,,,,
textbox,ITEMS:,,,,,,
textbox,Operator Name:,,,,,,
signoff,Hold point: Photo Required and Signed off by Team leader,,,,,,
