Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Toolbox,,,,5,Yes,Toolbox,2ec37df6-7a5e-4870-bce3-2bc1097832f4
checkpoint-group,,,section,People Present  ,,,,,,,
checkpoint-status,,,checkpoint,People present (take photo and sign),,,,,,,
checkpoint-group,,,section,Topics discussed and feedback,,,,,,,
checkpoint-status,,,checkpoint,Covid site protocol compliance,,,,,,,
boolean,614af28d-f09c-50a1-b941-66de8a6643d6,,bool,2 metre distance,,,,,,,
boolean,eebdea64-0689-59d1-9ded-1f7589e92897,,bool,Maintain work bubbles,,,,,,,
boolean,77e88bf6-9d7e-56ea-9885-d5c9bf9726be,,bool,Mask wearing as required,,,,,,,
boolean,85358d28-cfe2-5413-8390-f28e4877fca6,,bool,Weekly covid toolbox video,,,,,,,
boolean,29977064-4055-5276-809e-134f4a99ed9d,,bool,General wellbeing,,,,,,,
checkpoint-status,,,checkpoint,"Tools, materials, Equipment required for jobs",,,,,,,
checkpoint-status,,,checkpoint,Variations to works,,,,,,,
checkpoint-group,,,section,Safety inspections,,,,,,,
checkpoint-status,,,checkpoint,Site,,,,,,,
boolean,07e3954a-5f6a-5d17-bfa3-df6c366c1f2e,,bool,Hazard board reviewed regularly,,,,,,,
boolean,80ec0c9a-2b3c-5a25-a97d-1c0910cb5df3,,bool,Surface areas checked & safe (eg slippery surfaces,,,,,,,
boolean,37a26d50-8204-524e-958d-87ca3297f4b1,,bool,Task Analysis review & sign,,,,,,,
boolean,f28658d8-5fbf-592a-a17d-610fc32cbadd,,bool,SDS review & compliance,,,,,,,
boolean,62996e8e-318d-5c5b-906d-a8c7e78a0336,,bool,Paint stations kept tidy,,,,,,,
checkpoint-status,,,checkpoint,Equipment,,,,,,,
boolean,05071bde-a10c-556b-a1a2-2ae0fea52fdf,,bool,Tagged & current,,,,,,,
boolean,f31b5731-3a9e-5ca6-a400-32afbb2a9dc9,,bool,Signage on site,,,,,,,
boolean,29f46c5a-e3ea-5764-bcfa-9e499e238e6b,,bool,"Notifiable works, working at height *5 metres plus",,,,,,,
boolean,d7241732-8447-5c82-951e-2451f7a0bee6,,bool,Scaffold  - 2 person setup,,,,,,,
boolean,b60b55fd-9cce-5a3d-84ac-2a69647a05d1,,bool,Ladders secured,,,,,,,
checkpoint-status,,,checkpoint,Personal,,,,,,,
