type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Reinforcing Inspection Checklist,,Reinforcing Inspection Checklist,,,,,
section,Details,,,,,,,
checkpoint-no-value,Details,,,,,,,
textbox,Job No:,,,,,,,
textbox,Contract Name:,,,,,,,
date,Date:,,,,,,,
textbox,Trade:,,,,,,,
textbox,Subcontractor:,,,,,,,
textbox,Foreman:,,,,,,,
textbox,Pile Mark:,,,,,,,
textbox,Pile Cap Type:,,,,,,,
textbox,Inspection No:,,,,,,,
textbox,Drawings Ref:,,,,,,,
textbox,Project Specification Refs:,,,,,,,
textbox,Code / Standard Specification Refs:,,,,,,,
checkpoint,Laps - length / position,,,,,,,
checkpoint,"Stirrups - quantity, size, spacing correct",,,,,,,
checkpoint,Tied rigidly,,,,,,,
checkpoint,Spacing correct,,,,,,,
checkpoint,Caps on bars,,,,,,,
checkpoint,Starters,,,,,,,
checkpoint,Bottom Bars,,,,,,,
checkpoint,Additional Bottom Bars,,,,,,,
checkpoint,Side Bars,,,,,,,
checkpoint,Cover - ground / formwork,,,,,,,
checkpoint,Spacers / chairs,,,,,,,
checkpoint,Rebar clean,,,,,,,
checkpoint,Engineer inspection booked,,,,,,,
checkpoint,Clean up work area,,,,,,,
checkpoint,Any defects add to remedial list,,,,,,,
checkpoint,Final Approvals,,,,,,,
textbox,Subcontractor Foreman:,,,,,,,
date,Date:,,,,,,,
textbox,Company QA Check Francis Ward Ltd:,,,,,,,
date,Date:,,,,,,,
