type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1212-ITP-002 Pilling,itp,,,,,DN1212-ITP-002 Pilling Rev5,
section,1 - PRELIMINARY AND GENERAL,,,,,,,
checkpoint,1.1 - IFC Drawings and Specification,,,,,,,
label,"Standard, Drawing or Specification Reference - ACC",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - A minimum of two weeks prior to construction: document review. DWG’s are for construction or as per instruction",,,,,,,
label,○ Works done in accordance with Project specification,,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - N/A,,,,,,,
label,DNZ Engineer - R,,,,,,,
label,Designer Rep - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Method Statement & JSEA Development,,,,,,,
label,"Standard, Drawing or Specification Reference - The Downer Standards (TDS)",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction: document review.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - Method Statement & JSEA Completed & signed by relevant authority,,,,,,,
label,DNZ Engineer - H,,,,,,,
label,Engineer's Rep - R,,,,,,,
label,Designer Rep - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Permit to Dig,,,,,,,
label,"Standard, Drawing or Specification Reference - DN-ZH-ST043 Ground Disturbance SP03-ST-3150",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction, all services shall be located ahead of construction.",,,,,,,
label,○ Permit in the work package.,,,,,,,
label,Test Frequency - Permit issued each week,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Survey Model,,,,,,,
label,"Standard, Drawing or Specification Reference - N/A",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Model Review.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - Visual Inspection & measurement Survey Check set out as per design,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Lift Plan,,,,,,,
label,"Standard, Drawing or Specification Reference - DG-ZH-ST047 Cranes and Lifting Equipment Standard",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction. For lifting of casing, reinforcing cages, tremmie pipes etc shall be in place ahead of construction, a Complex lift plan for the Crane and lift card for lifting with Excavators.",,,,,,,
label,○ Lift plan included in the work package.,,,,,,,
label,Test Frequency - Prior to Construction when required,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.6 - Hot Works,,,,,,,
label,"Standard, Drawing or Specification Reference - DG-ZH-ST041 Hot Work Standard",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction,for welding, gas cutting, grinding etc a Hot work permit shall be in place ahead of construction. ",,,,,,,
label,○ Permit in the work package.,,,,,,,
label,Test Frequency - Prior to Construction when required,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.7 - Working at Heights,,,,,,,
label,"Standard, Drawing or Specification Reference - DG-ZH-ST042 Working at Heights Standard",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction, permit in work package.",,,,,,,
label,Test Frequency - Prior to Construction when required,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.8 - Permit to Pump Concrete,,,,,,,
label,"Standard, Drawing or Specification Reference - NZ Concrete Contractors Association",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction, permit in work package.",,,,,,,
label,Test Frequency - Prior to Construction when required,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.9 - Permit to Enter (Rail Corridor),,,,,,,
label,"Standard, Drawing or Specification Reference - DG-ZH-ST010-NZ Working in the Rail Corridor",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction, permit in work package.",,,,,,,
label,Test Frequency - Prior to Construction when required,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2 - MATERIAL APPROVALS ,,,,,,,
checkpoint,2.1 - Concrete Mix Design,,,,,,,
label,"Standard, Drawing or Specification Reference - 746-24-874-AC Table 4 C0601.4.4, C0610.2",,,,,,,
