Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Ground Floor,dynamic,ground floor,Site QA
,,Level 1,dynamic,level 1,Site QA
,,Level 2,dynamic,level 2,Site QA
,Columns,,,,
,,Set Out,,set out,
,,Door Frames,,"Door Frames - Installed plumb, level and correctly fixed",
,,Frame Walls,,frame walls,
,,All required noggins installed,,all required noggins are installed,
,,Thermal+Acoustic insulation installed,,thermal+acoustic insulation installed,
,,Sheet Walls,,sheet walls,
,,Firecaulk,,firecaulk,
,,Frame Ceilings,,frame ceilings,
,,Sheet ceilings/Bulk tile ceiling,,Sheet ceilings/Bulk tile ceiling,
,,Stop & Sand,,stop & sand,
,,Scrape & Sweep,,scrape & sweep,
,,Signature sign off,,signature sign off attached below,
