"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"857c1a88-8b33-4baf-871c-bb278ccbb159","checklist","Final Installation Checklist","","Final Installation Checklist",,1,"f71cb468-569b-4efa-96b8-a26853d190e0"
"92a38dde-6e7a-4828-99e0-e1cd584566e8","section","Details",,,,,
"794cb781-98e9-4635-bf81-4a73d8257f22","checkpoint","Fit Off documentation reviewed and circuits ready for testing",,,,,
"d9da07e5-e4cf-4906-b333-8d368a74cd8a","signoff","Add Signature / Request Sign Off",,,,,

"42cc54f3-0bb0-4899-a882-88503b96f57a","checklist","QA_TEM_003_Earth Electrode","","QA_TEM_003_Earth Electrode",,0,"ebf8929c-1265-4233-9486-0ce72d9afb5e"
"b0b42fe6-902c-4500-a727-4933ed9c1ac2","section","Details",,,,,
"9ff3a272-8cf8-4fa6-ae78-a94a431d3cc7","checkpoint","Record electrode type and size (AS/NZS 3000 Table 5.2)",,,,,
"f72a0afd-05a7-5f0a-ab29-824a971c0ef1","textbox","Material",,,,,
"322dd720-49a0-5bb4-af24-334b4f21bbf4","textbox","Diameter",,,,,
"c0066d94-4661-4b37-b754-7a96326b07e8","checkpoint","Earth electrode is driven to the minimum depth (AS/NZS 3000 5.3.6.3)",,,,,
"adf8b3f6-c87a-51f3-b789-c002fba18aa8","tickbox","Vertical type - 1.2 metres",,,,,
"609e6b6e-acf9-538f-a32b-c004e82c356e","tickbox","Strip type - 3 metres",,,,,
"2847d408-cc30-4737-9936-7ae3ce52f71a","checkpoint","Earth electrode is installed in a correct location (AS/NZS 3000 5.3.6.4)",,,,,
"8738b7b7-7ed2-5938-9fcc-2d2a834eb096","note","External to the building in ground that is exposed to the weather",,,,,
"8028325d-b888-5116-a7a0-5b0aa9f65c92","note","Separated from conductive enclosures of other buried services",,,,,
"4f6a5930-8d8d-55dd-b832-57d1d6dadd57","note","Is in an accessible location",,,,,
"387ba6da-cbc4-4e60-a25f-8f9034a7171d","checkpoint","Earth electrode is mechanically protected and labelled in accordance with AS/NZS 3000 5.5.1.3",,,,,
"87a9e331-6d57-52df-9420-25478eac6b17","note","WARNING MAIN ELECTRICAL EARTHING CONDUCTOR—DO NOT DISCONNECT",,,,,
"dec00cfb-8551-4a8a-9d10-69ba96200524","checkpoint","Earth connection point to stake is protected from corrosion (i.e. painted earth clamp) (AS/NZS 3000 5.5.5.3)",,,,,
"75108af5-40ea-4703-9d21-49c4ef28d835","checkpoint","Location of the earth electrode has been identified at the main switchboard.",,,,,
