"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"cd73ccc5-5f4e-4620-8e62-cd712d49526f","checklist","Final Installation Checklist","","Final Installation Checklist",8,"7074e937-4297-46a2-b4a9-8c1dcc1797aa"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"a3c1ac54-f324-48d5-bf35-fad6b4eaa60b","checkpoint","Fit Off documentation reviewed and circuits ready for testing",,,,
"a1385dcf-b283-4128-ab75-63395f7a3839","signoff","Add Signature / Request Sign Off",,,,

"a70f7fce-d99a-4bd9-aacd-6206d3eafbe3","checklist-flat","QA_TEM_003_Earth Electrode","","QA_TEM_003_Earth Electrode",3,"be16104b-3b7a-40f4-91a4-8e9f1f6ecead"
"c39dae78-f6b9-4494-bc3c-f935f1388f77","checkpoint","Record electrode type and size (AS/NZS 3000 Table 5.2)",,,,
"3e5f8731-4f15-5075-82b3-44ea1bf0eccd","textbox","Material",,,,
"b0e569b0-61a1-5d9a-971a-fe16fd988ba1","textbox","Diameter",,,,
"cb86509a-e929-474e-b4e4-bf44e246b41e","checkpoint","Earth electrode is driven to the minimum depth (AS/NZS 3000 5.3.6.3)",,,,
"72b6f7f5-06b2-558d-b85e-f3b2156b6a99","tickbox","Vertical type - 1.2 metres",,,,
"533bfea1-b6ca-52a3-9e6a-1d322e7ef2b4","tickbox","Strip type - 3 metres",,,,
"80171ff8-f3d0-4fc6-919b-8540e0481983","checkpoint","Earth electrode is installed in a correct location (AS/NZS 3000 5.3.6.4)",,,,
"28a42e66-b695-5f4b-b73c-edde8781cf3a","note","External to the building in ground that is exposed to the weather",,,,
"6d19c1a9-1157-5fc7-b13f-ab61f4c31954","note","Separated from conductive enclosures of other buried services",,,,
"05fdb4c0-fb89-548c-94af-9fe6fba9517b","note","Is in an accessible location",,,,
"27bad585-94a8-43e7-a576-4e68268f79e2","checkpoint","Earth electrode is mechanically protected and labelled in accordance with AS/NZS 3000 5.5.1.3",,,,
"b0d3c6c9-3885-52de-a8e6-bd808ab6d50b","note","WARNING MAIN ELECTRICAL EARTHING CONDUCTOR—DO NOT DISCONNECT",,,,
"27e3f3f4-8f5b-4e6f-baf7-da6108ab7a07","checkpoint","Earth connection point to stake is protected from corrosion (i.e. painted earth clamp) (AS/NZS 3000 5.5.5.3)",,,,
"5e3b2caf-4e49-4531-988d-c935aa60e844","checkpoint","Location of the earth electrode has been identified at the main switchboard.",,,,
"5c321550-9b68-4005-9c32-f97a599a0d3e","checkpoint","If measurement of the resistance of the earth electrode is requested, refer to the test procedure detailed in AS/NZS 3017 clause 3.8.",,,,

"106a2559-85f3-4c40-9dbc-0a54bd5e0140","checklist-flat","QA_TEM_005_Underground Conduit Installation","","QA_TEM_005_Underground Conduit Installation",3,"6b759d97-5301-464c-997d-ade2924f28ba"
"fe8f75c0-5602-4cdb-a996-f9107e49a77b","checkpoint","Conduits are the correct type, configuration, size, quantity split and fill out",,,,
"dc07ab79-07ff-4fbc-a3e3-37a52d94184e","checkpoint","Conduits are the correct depth & following the correct route",,,,
"e680355a-6af8-4264-8f59-a180f36b542c","checkpoint","Conduits are correctly joined",,,,
"e0ae6542-2a1a-4028-8f3f-30d6b5e5f572","checkpoint","Layer of clean fill",,,,
"2a9f3d7a-d97f-4c37-be6e-d143bed336b8","checkpoint","Seal pit around conduits",,,,
"3b57feb0-e80f-41f4-96e9-6acd4fd0076a","checkpoint","As Built drawings completed",,,,
"124e872e-3049-4e43-8c92-c8655a5439bb","checkpoint","Cleaned rodded and roped",,,,

"6a06792c-19a5-43ca-b3df-ef7ef0daeac6","checklist-flat","QA_TEM_006_Surface Conduit Installation","","QA_TEM_006_Surface Conduit Installation",0,"88965518-ae3f-45cd-8f26-273e34b5e673"
"115112c1-8b48-4d92-b8fb-befcc28d18a9","checkpoint","Conduits are the correct type",,,,
"3ac185af-b2b4-4117-8372-5183767c529b","checkpoint","Conduits are following the approved route as specified",,,,
"778b65e1-a7ce-4ab8-b0de-59c8b4ed34ab","checkpoint","Conduits are straight plumb/parallel",,,,
"780c899f-1cf7-4077-b187-572c85d83e07","checkpoint","Conduits have sharp edges and burrs removed (steel)",,,,
"384c063c-f9e4-46ce-9020-a99c7f5d0a07","checkpoint","Conduits have expansion joints installed where required",,,,
"36a72541-0faa-4af3-8c20-cc18f5ed4d49","checkpoint","Conduits have specified support installed",,,,
"525469fa-0f47-43a8-9af5-7c42d760d72b","checkpoint","Conduits have product branding cables removed or not visible",,,,
"9705e0ae-8f30-4e0e-a50d-ab2094c06e2a","checkpoint","Conduits are sealed against water ingress where required",,,,
"678a0d98-e8ad-465a-9b7d-13279f389f75","checkpoint","Conduits have equipment entries correctly sealed",,,,

"0980a292-a308-43ea-b380-e9e128bb8a28","checklist-flat","QA_TEM_007_Cast in Conduit Installation","","QA_TEM_007_Cast in Conduit Installation",3,"8ba18216-97ab-4202-bc10-0ae50f07c797"
"fdf1d184-39b7-479c-8afc-e573e8afc634","checkpoint","Conduits are the correct type, size and quantity",,,,
"b9da21b9-0543-46c9-b7e2-485e5833e490","checkpoint","Conduits are following the correct route",,,,
"c994fdc2-6121-4ec2-ad0c-2c8491c9969f","checkpoint","Conduits are correctly joined",,,,
"115252bb-98a2-49e3-8479-ed0c36564c2a","checkpoint","Condutis are tied in",,,,
"a4d2ffa0-39af-4ca6-ac22-5bde96ebf536","checkpoint","Correct concrete cover installed",,,,

"1912974e-2d3a-4790-8be3-391a569e4ff3","checklist-flat","QA_TEM_008_Cable Support Prior to Cabling","","QA_TEM_008_Cable Support Prior to Cabling",4,"1413ac00-7976-4024-9cc2-f6fab4bdcd09"
"dc66f311-02c9-4481-aa51-a0ca55c3413a","checkpoint","Cable support has correct origin and destination",,,,
"5696a381-ab5a-45cd-83fb-22f30d7ed56c","checkpoint","Cable support follows correct route",,,,
"8a3ace46-0063-4dc1-bedd-b03b597614b1","checkpoint","Cable support is correct type material and not damaged",,,,
"5f8117cb-d56e-404c-9eba-7e2d1e44d1a8","checkpoint","Cable support is correctly aligned",,,,
"1c1398b1-c616-4d75-a56d-83ae1cefcc73","checkpoint","Cable support has correct type/quantity supports",,,,
