type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,Ducting Inspection Record,,,,,,Ducting Inspection Record,
section,Details,,,,,,,
checkpoint,Details:,,,,,,,
textbox,Contract Name:,,,,,,,
textbox,Contract No:,,,,,,,
textbox,Location:,,,,,,,
textbox,Other:,,,,,,,
textbox,Drawings & Revision No.:,,,,,,,
date,Date:,,,,,,,
textbox,Duct Descriptions:,,,,,,,
section,Preliminary,,,,,,,
checkpoint,IFC Drawings Available,,,,,,,
checkpoint,Setout Completed,,,,,,,
section,Excavation/Trenching,,,,,,,
checkpoint,Excavation/Trench to Correct Line and Level,,,,,,,
checkpoint,Subgrade in Trench Tested and Passed,,,,,,,
section,Ducting Inspection Record,,,,,,,
checkpoint,Ducts Installed as Per IFC Drawings,,,,,,,
checkpoint,Any Additional Ducts not on IFC Drawing,,,,,,,
checkpoint,Minimum Duct Separation Maintained,,,,,,,
checkpoint,Joints Cleaned and Glued Correctly,,,,,,,
checkpoint,Ducts Installed to Correct Line and Level,,,,,,,
checkpoint,Installed Ducts Recorded by GPS,,,,,,,
section,Backfill,,,,,,,
checkpoint,Thermal Bedding Under Ducts as Required,,,,,,,
checkpoint,Thermal Bedding Backfilled to Correct Level,,,,,,,
checkpoint,Compaction of Thermal Bedding as Per Agreed Methodology and Passed,,,,,,,
checkpoint,Marking Tape Installed Over Ducts Correctly,,,,,,,
checkpoint,End of Ducts Capped/Taped,,,,,,,
checkpoint-no-status,Comments:,,,,,,,
checkpoint,Ducts and Backfill Checked and Accepted,,,,,,,
text,Name:,,,,,,,
date,Date:,,,,,,,
holdpoint,Sign:,,,,,,,
