type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP 02 - Duct Installation,itp,,,,,ITP 02 - Duct Installation,
section,Preconstruction,,,,,,,
checkpoint,Review of proposed work,,,,,,,
label,TEST/TASK REQUIRED - Drawings to be reviewed and permission to proceed given.,,,,,,,
label,"INSPECTION BY - UCCL, MEL",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Ordering Materials,,,,,,,
label,ACCEPTANCE CRITERIA - Drawings to be IFC,,,,,,,
label,UCCL - R,,,,,,,
label,Client - A,,,,,,,
checkpoint,Survey Setout,,,,,,,
label,TEST/TASK REQUIRED - Initial Setout by Surveyor,,,,,,,
label,INSPECTION BY - UCCL,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Installation,,,,,,,
label,ACCEPTANCE CRITERIA - Surveyor to set out prior to construction,,,,,,,
label,UCCL - V,,,,,,,
label,Client - A,,,,,,,
checkpoint,Service Ducts,,,,,,,
label,SPECIFICATION REFERENCE - 14.4 Specification for laying Cable Ducts,,,,,,,
label,"TEST/TASK REQUIRED - PVC Heavy Duty Electrical Ducts 50mm, 100mm and 150mm diameter. Colours as specified on drawings",,,,,,,
label,INSPECTION BY - UCCL,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Installation,,,,,,,
label,ACCEPTANCE CRITERIA - Supplier Documentation,,,,,,,
label,UCCL - S,,,,,,,
label,Client - A,,,,,,,
section,Installation,,,,,,,
checkpoint,Installation of 100mm Ducts Between PCS Slab and Containers,,,,,,,
label,SPECIFICATION REFERENCE -,,,,,,,
label,TEST/TASK REQUIRED - Visual Inspection,,,,,,,
label,INSPECTION BY - Meridian,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On completion of the installation of each set of 100mm ducts.,,,,,,,
label,ACCEPTANCE CRITERIA - Orange 100mm ducts from PCS slab to container installed to correct line and depth.,,,,,,,
label,UCCL - V,,,,,,,
label,Client - A,,,,,,,
