Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Fitout - Area A Progress,,,,,,
,Scope,,,Fitout - Area A,,
,Rows,,,,,
,,B01 - Ground Floor - Fitout - Area A,dynamic,B01,Ground Floor,Fitout - Area A
,,B01 - Level 1 - Fitout - Area A,dynamic,B01,Level 1,Fitout - Area A
,,B01 - Level 2 - Fitout - Area A,dynamic,B01,Level 2,Fitout - Area A
,Columns,,,,,
,,Timber Framing,,PRE - S - Timber Framing,,
,,Nogs,,PRE - S - Nogs,,
,,Fire Door Receival,,POST - S - Fire Door Receival,,
,,Fire door installation,,POST - S - Fire door installation,,
,,Internal door installation,,POST - S - Internal door installation,,
,,Hardware Installation,,POST - S - Hardware Installation,,
,,Skirting/ Architraves & Trims,,POST - S - Skirting/ Architraves & Trims,,
,,Handrails,,POST - S - Handrails,,
,,Joinery & Cabinets Install - Kitchen/Ensuite/Bathroom/Wardrobes,,"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",,
,,,,,,
Facade / Roof Progress,,,,,,
,Scope,,,Façade / Roof,,
,Rows,,,,,
,,B01 - Ground Floor - Façade / Roof,dynamic,B01,Ground Floor,Façade / Roof
,,B01 - Level 1 - Façade / Roof,dynamic,B01,Level 1,Façade / Roof
,,B01 - Level 2 - Façade / Roof,dynamic,B01,Level 2,Façade / Roof
,Columns,,,,,
,,Exterior Timber Framing,,FC - S - Exterior Timber Framing,,
,,RAB,,FC - S - RAB,,
,,External Envelope,,FC - S - External Envelope,,
,,Soffits,,FC - S - Soffits,,
,,"Windows, Sliders & Sealants",,"FC - S - Windows, Sliders and Sealants",,
,,Lintel Installation,,ST - S - Lintel Installation,,
,,Flashing installation,,FC - S - Flashing installation,,
,,Roof structure - Timber Trusses,,ST - S - Roof structure - Timber Trusses,,
,,Hatches,,FC - S - Hatches,,
,,Gutters,,FC - S - Gutters,,
