type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Delivery Checklist,,,,,,Delivery Checklist
checkpoint,Delivery details input,,,,,,
text,Date,,,,,,
text,Delivered by,,,,,,
text,From,,,,,,
text,Description,,,,,,
text,Comments,,,,,,
text,Stored where,,,,,,
checkpoint,Materials checked,,,,,,
bool,Materials in good order,,,,,,
bool,Photo of materials,,,,,,
bool,Photo of Con Note,,,,,,
bool,Photo Packing Slip / Slips,,,,,,
text,Comments,,,,,,
,,,,,,,
checklist-flat,Variation Details -,,,,,,Variation
checkpoint,Variation Details Approved,,,,,,
text,Reference/Drawing/Instruction Number,,,,,,
text,Variation Area,,,,,,
text,Materials & labour breakdown,,,,,,
holdpoint,Request Variation Acknowledgement,,,,,,
checkpoint,Variation Completed,,,,,,
holdpoint,Request Variation Signoff,,,,,,
,,,,,,,
checklist,Floor Finishes ITP,,,,,,
section,"Subfloor, Floor Preparation, Adhesive",,,,,,
checkpoint,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
checkpoint,Subfloor mechanically diamond ground,,,,,,
checkpoint,Moisture readings compliant to AS 1884-2020 APPENDIX A,,,,,,
checkpoint,Floor preparation product installed in accordance with manufacturer's instructions,,,,,,
button,Product:,"Mapei Ultraplan Eco, Mapei Planiprep",,,,,
text,Average thickness:,mm,,,,,
checkpoint,Correct adhesive used,,,,,,
button,Adhesive:,"Mapei V4SP Vinyl Adhesive, Mapei Pressure Sensitive",,,,,
section,Carpet / Vinyl,,,,,,
checkpoint,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,Vinyl installed as per plan,,,,,,
select,Material:,ON ANOTHER TAB,,,,,
checkpoint,Carpet installed as per plan,,,,,,
select,Material:,PRODUCTS TBC,,,,,
text,Other colour:,,,,,,
checkpoint,Joints sealed with heat welded seams and mitres as per AS 1884-2020,,,,,,
checkpoint,Vinyl skirt and coving used as per finishes markup - 150mm,,,,,,
text,Custom height:,,,,,,
checkpoint,Installer Sign Off: Carpet / Vinyl installed as per manufacturer's instructions,,,,,,
checkpoint,Add-Floors Sign Off,,,,,,
checkpoint,Adco Foreman installation sign off ,,,,,,
section,Walls,,,,,,
checkpoint,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,Wall Finish installed as per plan,,,,,,
select,Material:,Tarkett Wallguard 2mm colour ,,,,,
checkpoint,Joints sealed with heat welded seams and mitres as per AS 1884-2020,,,,,,
checkpoint,Installer Sign Off: Wall finish installed as per manufacturer's instructions,,,,,,
checkpoint,Add-Floors Sign Off,,,,,,
checkpoint,Adco Foreman installation sign off ,,,,,,
section,Protection and Handover,,,,,,
checkpoint,"Installation complete, checked and reviewed - as per specification",,,,,,
text,General comments / observations,,,,,,
checkpoint,Vinyl protected with Bubbleweave and/or MDF floor protection,,,,,,
checkpoint,Installer Sign Off: Protection installed as per manufacturer's instructions,,,,,,
,,,,,,,
checklist,Area Ready Checklist,,,,,,
section,Substrate,,,,,,
checkpoint,Substrate Acceptable,,,,,,
checkpoint,Wet Area Screed Installed,,,,,,
section,Walls / Ceiling,,,,,,
checkpoint,Ceiling Installed,,,,,,
checkpoint,Gyprock,,,,,,
checkpoint,Plastered,,,,,,
