"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Chipseal"
,"Scope",,,"chipseal"
,"Rows"
,,"Chipseal","grouping","chipseal"
,,"Raukokere Hill III A",,"chipseal","raukokere hill iii a"
,,"Raukokere Hill III",,"chipseal","raukokere hill iii"
,,"Ruakokore Hill",,"ruakokore hill","chipseal"
,,"Ruakokore Hill I",,"chipseal","ruakokore hill i"
,,"Te Waiti Bridge West",,"te waiti bridge west","chipseal"
,,"Raukokere West I",,"raukokere west i","chipseal"
,,"Pirikaraka Bridge West I",,"pirikaraka bridge west i","chipseal"
,,"Kukumoa Bridge East I",,"chipseal","kukumoa bridge east i"
,,"Huntress creek SCRIM SITE",,"huntress creek scrim site","chipseal"
,,"Rest Area - Lookout II",,"chipseal","rest area - lookout ii"
,,"Rankin Road SCRIM",,"rankin road scrim","chipseal"
,,"Lysaghts Bridge SCRIM",,"chipseal","lysaghts bridge scrim"
,,"Lysaghts Bridge East SCRIM",,"chipseal","lysaghts bridge east scrim"
,,"Lysaghts Bridge East",,"chipseal","lysaghts bridge east"
,,"Nukuhou North I",,"chipseal","nukuhou north i"
,,"Wainui Swamp",,"chipseal","wainui swamp"
,,"Waimana Straight East 16/17 RS",,"chipseal","waimana straight east 16/17 rs"
,,"Gun Shop Hill III",,"chipseal","gun shop hill iii"
,,"Scout Hall to Timber Yard C",,"scout hall to timber yard c","chipseal"
,,"Onepu Spring Rd to Railway A",,"chipseal","onepu spring rd to railway a"
,,"Onepu Spring Rd to Railway B",,"chipseal","onepu spring rd to railway b"
,,"Onepu Spring Rd to Railway C",,"chipseal","onepu spring rd to railway c"
,,"Strawberry Garden",,"chipseal","strawberry garden"
,,"Braemar Road West",,"chipseal","braemar road west"
,,"Otipa Curves",,"otipa curves","chipseal"
,,"McKee Overbridge East",,"chipseal","mckee overbridge east"
,,"Sub-station",,"chipseal","sub-station"
,,"Sub-station A",,"chipseal","sub-station a"
,,"Sub-station II",,"chipseal","sub-station ii"
,,"Fletcher Avenue East",,"chipseal","fletcher avenue east"
,,"Short Street Inter./West",,"short street inter./west","chipseal"
,,"Valley Rd",,"chipseal","valley rd"
,,"Tui Glen Forest",,"tui glen forest","chipseal"
,,"Awaiti to Edgecumbe 2015/16 RS",,"chipseal","awaiti to edgecumbe 2015/16 rs"
,,"Omeheu Canal Bridge West 2015/16",,"chipseal","omeheu canal bridge west 2015/16"
,,"Omeheu Canal Bridge East 2015/16",,"omeheu canal bridge east 2015/16","chipseal"
,,"Ice sign to Frosty",,"chipseal","ice sign to frosty"
,,"Frosty to Stoclpile I",,"chipseal","frosty to stoclpile i"
,,"Frosty to Stockpile II",,"chipseal","frosty to stockpile ii"
,,"Anaputu Point",,"chipseal","anaputu point"
,,"Ruato Rock Bluff",,"chipseal","ruato rock bluff"
,,"Te Puia Rd East",,"te puia rd east","chipseal"
,,"Ludgates Hill- Okawa Bay- Takinga",,"chipseal","ludgates hill- okawa bay- takinga"
,,"Okawa Bay",,"okawa bay","chipseal"
,,"Mourea",,"mourea","chipseal"
,,"Kingi Rd II",,"kingi rd ii","chipseal"
,,"Sun Valley Nth",,"sun valley nth","chipseal"
,,"Sun Valley Curves 2013/14 RHAB",,"chipseal","sun valley curves 2013/14 rhab"
,,"Sun Valley Nth II",,"chipseal","sun valley nth ii"
