"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"b07ea615-6075-5f5b-81b0-487fc0ed7362","checklist-flat","Backfill & Compaction","","Backfill & Compaction",,0,"279076c7-2ecd-469c-bd89-632cb277502c"
"083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)",,,,,
"6ca6452b-f377-5ece-8a70-3c74edbbdf28","checkpoint","Latest specifications and standards",,,,,
"9aece936-388b-529b-9e15-8d818d9d3813","checkpoint","Location surface type as per approved drawings",,,,,
"1a96c87f-e00d-50c2-b376-e3c6d473458b","textbox","Specify surface type",,,,,
"a855b3fb-e342-5e76-89ff-9ea321a5bf81","checkpoint","Minimum compaction requirement (%)",,,,,
"2aec21d3-1ed3-520b-bab6-2e449a9fc71c","textbox","%",,,,,
"906120c4-7320-577c-b59b-a33920fe4392","checkpoint","Compaction of Material (As per Specification / Geotechnical report)",,,,,
"9eba61b8-e78b-5615-8b65-3414be4f329f","checkpoint","Compaction layer thickness (mm)",,,,,
"1ea3d031-79c2-511d-8c41-b53064c923d4","textbox","",,,,,
"66b0e408-970e-5756-8977-04d70a63d862","checkpoint","Backfilling (as per AS 3500.3 Section 6.2.11)",,,,,
"2c04f92f-1c6d-5ea7-ada2-93dce75dbe89","checkpoint","Compaction test",,,,,
"a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)",,,,,
"98d992c7-63b0-5abd-9d42-3f7a09685b65","note","Passing above includes Builder sign-off",,,,,
"512847a4-ebcd-5206-9bd3-965588596c4d","tickbox","Area clean",,,,,

"456a4a45-d4de-4e2b-a471-04e65f55d31b","checklist-flat","Backflow (13/08/2020)","","Backflow",,0,"b89557dd-b30a-4cd4-89d2-67401ea66c00"
"3d8bdf4c-c38e-41cd-b165-b5b4fe0a7b5e","checkpoint","Backflow prevention device -Test report",,,,,
"80272626-6f86-58d3-8778-613f779e6c1d","tickbox","Initial Test",,,,,
"57d6cd84-392b-5e93-b3fe-4e5e0e8e7ffb","tickbox","Re-test",,,,,
"ce091860-4fed-5065-a85d-20be47f0e1da","tickbox","Standard Test",,,,,
"e6ab6eb6-804b-5930-a15b-4ba1da96ee6f","tickbox","Audit Test",,,,,
"1a158d41-2218-5271-abc8-266640e17c95","textbox","Owner/Occupier",,,,,
"611f0300-4078-534f-b65e-12544ae030aa","textbox","Address",,,,,
"86b1b823-5712-58ba-b6dc-8425568ff604","textbox","Contact person",,,,,
"1be91148-0297-52b8-a780-33e92bd27944","textbox","Authorised Tester (Full name)",,,,,
"1b00b76f-f711-567c-a342-ea11383e792f","textbox","License Number",,,,,
"378513ee-3e4a-5bab-a9f2-adfe7d83ee80","textbox","Date of test",,,,,
"1909b015-96d8-4752-b323-9f824032e3a4","checkpoint","Device details & Test results",,,,,
"0c53d3ef-18ba-541f-94f4-2cdf13641319","textbox","Location of Device",,,,,
"1a58b355-c336-5327-a647-df9acafef1af","textbox","Make & Type",,,,,
"8ede207a-cc2c-524b-b1f5-07720d9a4ae1","textbox","Size (mm)",,,,,
"8a9d16fe-f8a0-5b2c-ab21-ac0de05cfcb1","textbox","Model No",,,,,
"ecc6f5bd-0828-5ff3-b289-aec0c7abddd6","textbox","Serial No",,,,,
"b46dface-58b2-471a-bc91-1544bd46e758","checkpoint","Reduced Pressure Zone Device - Double Check Valve",,,,,
"892fc217-64f0-59e1-a9bf-ff613363f273","note","Initial test before maintenance",,,,,
"6f250955-7d31-5543-9bdf-c330c6c9f813","note","Check Valve Number 1",,,,,
"9951b0a8-e970-50b4-b230-dd7e19875c60","tickbox","Double check (Closed Tight)",,,,,
