"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
,"checklist-flat","CS-4000 - 1M Scala Worksheet","","CS-4000 - 1M Scala Worksheet",,0,"090fc8e1-d36b-4d36-bda6-5b410e8d3a3f"
,"checkpoint-no-value","1M Scala Worksheet",,,,,
"67398d68-c724-5ee7-a904-9639aeb64d84","textbox","CH & Offset:",,,,,
"26ba22d1-63fa-5500-b47b-fe381e08f4df","textbox","Date:",,,,,
"f69b10d7-55d4-51cc-9fbe-4c40731f06b7","textbox","Start Depth (mm):",,,,,
,"checkpoint","Depth [mm] - 0-100",,,,,
"c4b2944a-b605-54d0-89d9-e3a4e0c31224","textbox","No. of Blows",,,,,
"fe087413-ac8c-5cb8-8468-86935cef56c8","textbox","mm / blow",,,,,
"36c8db5a-86cd-5f8f-b070-5d9aed21b363","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 100-200",,,,,
"79bd2324-288b-5251-bfae-77fa47806be2","textbox","No. of Blows",,,,,
"11a6963d-5af1-59b2-b252-15d37b1df30d","textbox","mm / blow",,,,,
"e8f2aabe-6605-5814-a2ce-d83c42830a8e","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 200-300",,,,,
"2d83bf66-4004-5859-bd51-1ea3e728bb1f","textbox","No. of Blows",,,,,
"3a55d595-8072-572d-9c63-295d2ffcb3d3","textbox","mm / blow",,,,,
"e7fe681e-9001-5e92-ab3e-e1a3c4c91b65","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 300-400",,,,,
"b068c335-32e4-5c27-b3f5-3a5224219114","textbox","No. of Blows",,,,,
"554dae54-dbc0-5d26-a8bc-34354cc0afeb","textbox","mm / blow",,,,,
"87f40769-52eb-51b5-945d-92876ff572a0","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 400-500",,,,,
"21073dfe-9634-55ad-8501-e76f31eba573","textbox","No. of Blows",,,,,
"85c0f00b-d174-534e-b0cd-657bd46e50f1","textbox","mm / blow",,,,,
"b61bca19-fd23-5174-be2c-2a9836c05a8f","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 500-600",,,,,
"52d37ecb-6095-5d00-91ad-ebb640ee5a45","textbox","No. of Blows",,,,,
"40047be2-537f-50d8-9984-2c8f399ff025","textbox","mm / blow",,,,,
"963da0a6-35f3-5b67-9ec0-f0fac7c4da4c","textbox","CBR",,,,,
,"checkpoint","Depth [mm] - 600-700",,,,,
"e505abd6-d74c-5bd3-b2a5-5acb10636118","textbox","No. of Blows",,,,,
