type,name,values,prefix,postfix,usage count,user addable,template name
checklist,WINDOWS & DOORS Installation ,,,,,,WINDOWS & DOORS Installation 
section,Window Installation ,,,,,,
checkpoint,Shop drawings submitted and approved,,,,,,
checkpoint,Shop drawings - approved issue No.,,,,,,
checkpoint,Sealant type approved,,,,,,
checkpoint,Dimensions,,,,,,
checkpoint,Fixings,,,,,,
checkpoint,Set out,,,,,,
checkpoint,Joints,,,,,,
checkpoint,Drainage apertures,,,,,,
checkpoint,alignment,,,,,,
checkpoint,sealant,,,,,,
checkpoint,glazing,,,,,,
checkpoint,hardware,,,,,,
checkpoint,draught seals,,,,,,
checkpoint,Test Operation,,,,,,
checkpoint,Cleaned,,,,,,
checkpoint,Protection,,,,,,
checkpoint,Engineer’s inspection booked,,,,,,
checkpoint,Building inspector booked,,,,,,
checkpoint,Clean up work area,,,,,,
section,Door Installation ,,,,,,
checkpoint,Shop drawings submitted and approved,,,,,,
checkpoint,Shop drawings - approved issue No.,,,,,,
checkpoint,Dimensions,,,,,,
checkpoint,Fixings,,,,,,
checkpoint,Set out,,,,,,
checkpoint,Joints,,,,,,
checkpoint,alignment,,,,,,
checkpoint,sealant,,,,,,
checkpoint,glazing,,,,,,
checkpoint,hardware,,,,,,
checkpoint,Door Installation complete,,,,,,
