type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Foundation ,,,,,,Foundation 
section,Reinforcing,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,
holdpoint,Raise Remedial / Request trades QA / Signoff,,,,,,
checkpoint,Size and type correct to specification,,,,,,
checkpoint,Reinforcing spacing and location correct,,,,,,
checkpoint,Specified covers checked/correct,,,,,,
checkpoint,Splice laps checked/correct,,,,,,
checkpoint,"All couplers installed correctly (if reid bar couplers have been used, has epconC8 epoxy been used as specified)",,,,,,
checkpoint,"Any starter bars are installed correctly (location, size and spacing )",,,,,,
checkpoint,Any additional items installed/ completed (trimmer bars etc) and excess reinforcing removed,,,,,,
checkpoint,Welding certificates sited and attached,,,,,,
checkpoint,"Mill certificate reviewed, attached and approved",,,,,,
checkpoint,Reinforcing installed correctly to specification and ready for concrete to be placed,,,,,,
section,Pour Details,,,,,,
checkpoint,"Latest drawings available, checked and referenced",,,,,,
text,Area to be poured:,,,,,,
text,Date of pour:,,,,,,
section,Formwork and Embedded Items,,,,,,
checkpoint,"Formwork - location, height, falls and dimensions checked and accurate",,,,,,
checkpoint,Service penetrations formed correctly and locations checked/correct,,,,,,
checkpoint,"All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork etc)",,,,,,
checkpoint,Any control joints/ stop ends installed accurately and correctly braced,,,,,,
section,Pre-Pour Completion (Approval to pour),,,,,,
checkpoint,Any waterproofing elements have been correctly installed and checked,,,,,,
checkpoint,Any relevant service requirements completed (locations checked and accurate),,,,,,
checkpoint,Engineer inspection completed - any observations / remedial work documented and closed out,,,,,,
checkpoint,All relevant inspections completed and attached,,,,,,
checkpoint,Main contractor inspection completed - Approval given to pour concrete,,,,,,
section,Concrete Supplier Specifics,,,,,,
checkpoint,Test blocks booked,,,,,,
checkpoint,All concrete dockets photographed/ attached,,,,,,
checkpoint,Concrete strength test reports attached and required concrete strength achieved,,,,,,
text,Supplier Name:,,,,,,
text,Specified concrete strength:,,,,,,
text,Concrete strength ordered:,,,,,,
text,Concrete quantity ordered:,,,,,,
section,Concrete Distribution,,,,,,
checkpoint,"General distribution photos, documents and observations attached",,,,,,
checkpoint,All concrete distributed correctly (area left clean and tidy),,,,,,
section,Placement Method,,,,,,
checkpoint,Placement methodology confirmed and necessary plant and equipment on site,,,,,,
checkpoint,Heights and falls checked/confirmed before placement,,,,,,
button,Is the cover correct to specification,,,,,,
checkpoint,Heights and falls checked/ confirmed after placement,,,,,,
checkpoint,Any curing compound applied correctly,,,,,,
checkpoint,Concrete placement completed - specified level of finish achieved,,,,,,
checkpoint,Area left clean and tidy,,,,,,
section,Post Pour Checks/Sign Off,,,,,,
checkpoint,Any remedial work completed,,,,,,
checkpoint,Concrete Pour completed - All final checks and documentation completed and attached,,,,,,
