type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITC 12 - B59 Cast In Place Reinforcement Concrete Piles Rev 1,,,,,,,
section,20 - Identified Records - Cores,,,,,,,
checkpoint-no-value,VERIFICATION,,,,,,,
button,Identified Records - Cores,"YES,NO,N/A",,,,,,
label,Requirements / Reference - B59 3.7,,,,,,,
label,Acceptance Criteria - Cores and your Geotechnical Engineer’s interpretive findings,,,,,,,
section,21 - Identified Records – Piling Records,,,,,,,
checkpoint-no-value,VERIFICATION,,,,,,,
button,Identified Records – Piling Records,"YES,NO,N/A",,,,,,
label,Requirements / Reference - B59 4.5.3,,,,,,,
label,"Acceptance Criteria - Piling records, signed by Piling Supervisor, verifying conformity of the pile hole upon completion of its excavation",,,,,,,
