type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,FHC-ITP-036 - Furniture & Bollard Installation Rev1,itp,,,,,FHC-ITP-036 - Furniture & Bollard Installation Rev1,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,
note,REFERENCE DOCUMENTS: IFC Drawings,,,,,,,
note,– – – – – – – – –,,,,,,,
note,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
note,– using the correct and complete set of drawings ,,,,,,,
note,– all drawings are the latest revision,,,,,,,
note,– – – – – – – – –,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,– – – – – – – – –,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
note,– – – – – – – – –,,,,,,,
note,WP,,,,,,,
note,– – – – – – – – –,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
note,– – – – – – – – –,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.2 Furniture Type,,,,,,,
note,REFERENCE DOCUMENTS: IFC Drawings,,,,,,,
note,– – – – – – – – –,,,,,,,
note,ACCEPTANCE CRITERIA: Furniture to be installed: ,,,,,,,
note,☒ Wheel Stop ,,,,,,,
note,☒ Bike Hoops,,,,,,,
note,☒ Bollards,,,,,,,
note,– – – – – – – – –,,,,,,,
note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
note,– – – – – – – – –,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
note,– – – – – – – – –,,,,,,,
note,WP,,,,,,,
note,– – – – – – – – –,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
note,– – – – – – – – –,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.3 Service Identification,,,,,,,
note,REFERENCE DOCUMENTS: IFC Drawings,,,,,,,
note,– – – – – – – – –,,,,,,,
note,ACCEPTANCE CRITERIA: Check for any services in proximity to points of installation or coring for spigots,,,,,,,
note,– – – – – – – – –,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,– – – – – – – – –,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
