type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - 135 - Signage,itp,,,,,ITP - 135 - Signage Rev A,
section,SECTION 3 – PRE-CONSTRUCTION (P&G / ESTABLISHMENT),,,,,,,
checkpoint,3.01.01 - Construction Pack,,,,,,,
label,Acceptance / Conformance Criteria - ITP to be submitted to the Engineer.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Construction Pack,,,,,,,
label,Frequency - Prior to Works,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.01.02 - Survey Setout,,,,,,,
label,"Acceptance / Conformance Criteria - Survey Set out as per contract drawings and specification, capturing pre-construction levels where needed.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Survey Records,,,,,,,
label,Frequency - Prior to Works,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SV,,,,,,,
checkpoint,3.01.03 - Approved Construction Drawings,,,,,,,
label,"Acceptance / Conformance Criteria - Prior to starting works, Ensure that the construction drawings are both IFC and the Current Version AND THAT THE NOTES OF THE PLANS ARE BEING FOLLOWED",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - IFC Drawings,,,,,,,
label,Frequency - Prior to works start,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.04 - Site Inspection,,,,,,,
label,Acceptance / Conformance Criteria - Site Inspection of Marked Out Sign Locations prior to any works to ensure no clashes and appropriate location for signs.,,,,,,,
label,Standard / Specification - Refer to NZTA Traffic Control Device and MOTSAM,,,,,,,
label,Verifying Document -,,,,,,,
label,Frequency - Prior to Works,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By -,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.01.05 - Service Location,,,,,,,
label,"Acceptance / Conformance Criteria - Complete the Excavation permit process to identify, locate and protect all services.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Excavation Permit,,,,,,,
label,Frequency - Prior to Excavation,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.01.06 - Internal Permits,,,,,,,
label,"Acceptance / Conformance Criteria - Complete internal Permits as required to complete works including but not limited to: Hot works, concrete saw, lift, confined space, working at height etc.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Internal Permits,,,,,,,
label,Frequency - Prior to Excavation,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.01.07 - External Permits,,,,,,,
label,"Acceptance / Conformance Criteria - Obtain External Permits as required to complete works including but not limited to: Close approach, Worksafe Notice etc.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - External Permits,,,,,,,
label,Frequency - Prior to Excavation,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.08 - Subcontractors,,,,,,,
label,Acceptance / Conformance Criteria - Ensure that subcontract and supplier agreements have been completed. ,,,,,,,
label,○ All subcontractors have been inducted.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - IFC Drawings,,,,,,,
label,Frequency - Prior to works start,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
section,"SECTION 4 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,,,,,,
checkpoint,4.01.01 - Concrete,,,,,,,
label,Acceptance / Conformance Criteria - 20MPa grout mix to be used for signage footings.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - At delivery,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,4.01.02 - Steelworks,,,,,,,
label,Acceptance / Conformance Criteria - Any steelwork shall be in accordance with NZS 3404: 1997. Structural steel plate shall comply with AS 3678 – 250.,,,,,,,
label,"○ Steel posts shall be grade ASTM 106, Grade B or AP15L, Grade B. Steel RHS posts shall comply with AS 1163: 1981 Grade 350. All steelwork shall be hot dip galvanised after manufacturer in accordance with AS 1650 unless otherwise stated.",,,,,,,
label,Standard / Specification - NZS 3404: 1997,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - Prior to Delivery,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
section,SECTION 5 – CONSTRUCTION ACTIVITY,,,,,,,
checkpoint,5.01.01 - Signage Location,,,,,,,
label,Acceptance / Conformance Criteria - Prefered method of installation will be sockets,,,,,,,
label,○ Signage in Concrete Islands,,,,,,,
label, — These footings will be installed after kerbs have been poured and before the islands are poured.,,,,,,,
label, — Socket installed into raised islands will be dug out and installed level with the kerbs.,,,,,,,
label,○ Signage in Berms,,,,,,,
label, — Excavate footings to minimum size of 300x300x600mm.,,,,,,,
label, — Install sockets and pour concrete to finish level.,,,,,,,
label,Standard / Specification - Refer to NZTA Traffic Control Device and MOTSAM,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each Sign,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - SE,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.01.02 - Footings (Sockets),,,,,,,
label,Acceptance / Conformance Criteria - Prefered method of installation will be sockets,,,,,,,
label,○ Signage in Concrete Islands,,,,,,,
label, — These footings will be installed after kerbs have been poured and before the islands are poured.,,,,,,,
label, — Socket installed into raised islands will be dug out and installed level with the kerbs.,,,,,,,
label,○ Signage in Berms,,,,,,,
label, — Excavate footings to minimum size of 300x300x600mm.,,,,,,,
label, — Install sockets and pour concrete to finish level.,,,,,,,
label,Standard / Specification - As shown in RITS,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each Sign,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.03 - Sign Installation,,,,,,,
label,Acceptance / Conformance Criteria - Check signs and pole sizing against drawings.,,,,,,,
label,"○ Ensure sign is plumb, orientated correctly, correct height to underside of sign, correct offset from kerb, ID sticker is attached to back of the sign, correct bracket and channels used, all brackets secured tightly.",,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,Verifying Document - Sign Installation Record,,,,,,,
label,Frequency - Each Sign,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
section,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),,,,,,,
checkpoint,6.01.01 - Red-line Markup,,,,,,,
label,"Acceptance / Conformance Criteria - Provide red-line markups for items that have been moved, modified, etc.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Red-line Markup,,,,,,,
label,Frequency - Upon Completion,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,,,,,,,
textbox,Contractor's Rep Name:,,,,,,,
textbox,Engineer's Rep. Name:,,,,,,,
date,Date:,,,,,,,
signoff,Add Signature,,,,,,,
