Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,Ground Floor,Building A,Site QA
,,Building A - Level 1,dynamic,Level 1,Building A,Site QA
,,Building A - Level 2,dynamic,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA
,,Building A - Level 7,dynamic,Level 7,Building A,Site QA
,,Building B - Ground Floor,dynamic,Ground Floor,Building B,Site QA
,,Building B - Level 1,dynamic,Level 1,Building B,Site QA
,,Building B - Level 2,dynamic,Level 2,Building B,Site QA
,,Building B - Level 3,dynamic,Level 3,Building B,Site QA
,,Building B - Level 4,dynamic,Level 4,Building B,Site QA
,,Building B - Level 5,dynamic,Level 5,Building B,Site QA
,,Building B - Level 6,dynamic,Level 6,Building B,Site QA
,,Building B - Level 7,dynamic,Level 7,Building B,Site QA
,,Building C - Ground Floor,dynamic,Ground Floor,Building C,Site QA
,,Building C - Level 1,dynamic,Level 1,Building C,Site QA
,,Building C - Level 2,dynamic,Level 2,Building C,Site QA
,,Building C - Level 3,dynamic,Level 3,Building C,Site QA
,,Building C - Level 4,dynamic,Level 4,Building C,Site QA
,,Building C - Level 5,dynamic,Level 5,Building C,Site QA
,,Building C - Level 6,dynamic,Level 6,Building C,Site QA
,,Building C - Level 7,dynamic,Level 7,Building C,Site QA
,,Building D - Ground Floor,dynamic,Ground Floor,Building D,Site QA
,,Building D - Level 1,dynamic,Level 1,Building D,Site QA
,,Building D - Level 2,dynamic,Level 2,Building D,Site QA
,,Building D - Level 3,dynamic,Level 3,Building D,Site QA
,,Building D - Level 4,dynamic,Level 4,Building D,Site QA
,,Building D - Level 5,dynamic,Level 5,Building D,Site QA
,,Building D - Level 6,dynamic,Level 6,Building D,Site QA
,,Building D - Level 7,dynamic,Level 7,Building D,Site QA
,Columns,,,,,
,,Slab Edges ITP,,General Waterproofing,,
,,Bathroom & Laundry Waterproofing ITP,,Bathroom & Laundry,,
,,Balcony & Podium Waterproofing ITP,,Balcony & Podium,,
,,,,,,
Slab Edges ITP,,,,,,
,Scope,,,General Waterproofing,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,Ground Floor,Building A,Site QA
,,Building A - Level 1,dynamic,Level 1,Building A,Site QA
,,Building A - Level 2,dynamic,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA
,,Building A - Level 7,dynamic,Level 7,Building A,Site QA
,,Building B - Ground Floor,dynamic,Ground Floor,Building B,Site QA
,,Building B - Level 1,dynamic,Level 1,Building B,Site QA
,,Building B - Level 2,dynamic,Level 2,Building B,Site QA
,,Building B - Level 3,dynamic,Level 3,Building B,Site QA
,,Building B - Level 4,dynamic,Level 4,Building B,Site QA
,,Building B - Level 5,dynamic,Level 5,Building B,Site QA
,,Building B - Level 6,dynamic,Level 6,Building B,Site QA
,,Building B - Level 7,dynamic,Level 7,Building B,Site QA
,,Building C - Ground Floor,dynamic,Ground Floor,Building C,Site QA
,,Building C - Level 1,dynamic,Level 1,Building C,Site QA
,,Building C - Level 2,dynamic,Level 2,Building C,Site QA
,,Building C - Level 3,dynamic,Level 3,Building C,Site QA
,,Building C - Level 4,dynamic,Level 4,Building C,Site QA
,,Building C - Level 5,dynamic,Level 5,Building C,Site QA
,,Building C - Level 6,dynamic,Level 6,Building C,Site QA
,,Building C - Level 7,dynamic,Level 7,Building C,Site QA
,,Building D - Ground Floor,dynamic,Ground Floor,Building D,Site QA
,,Building D - Level 1,dynamic,Level 1,Building D,Site QA
,,Building D - Level 2,dynamic,Level 2,Building D,Site QA
,,Building D - Level 3,dynamic,Level 3,Building D,Site QA
,,Building D - Level 4,dynamic,Level 4,Building D,Site QA
,,Building D - Level 5,dynamic,Level 5,Building D,Site QA
,,Building D - Level 6,dynamic,Level 6,Building D,Site QA
,,Building D - Level 7,dynamic,Level 7,Building D,Site QA
,Columns,,,,,
,,Area barricaded off to allow no access to balconies,,Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application,General Waterproofing,
,,Membrane system & methodology checked off,,Membrane system and methodology checked off against ALAND standard details and MSDS and guidelines,General Waterproofing,
,,Surface Preparation as per Application Guide,,Surface Preparation as per Application Guide,General Waterproofing,
,,"Substrate clean, dry & free from dust",,"Substrate clean, dry and free from dust.",General Waterproofing,
,,No high points/crevices are in substrate,,Ensure no high points or crevices are in the substrate,General Waterproofing,
,,Substrate structurally sound,,Ensure substrate is structurally sound and ready to receive membrane,General Waterproofing,
,,Humidity/temp./moisture in accordance prior to primer,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer - Add photos & have signed by Aland",General Waterproofing,
,,Primer to all surfaces at a rate of 3-4m2/Ltr,,Primer to all surfaces at a rate of 3-4m2/Ltr -Alternative primers - at a rate of 5-8 m2/Ltr,General Waterproofing,
,,All floor wastes & pipes primed,,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,General Waterproofing,
,,All corners/joints/gaps/cracks treated with polyurethane sealant,,"All corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant Polybit hydraflex",General Waterproofing,
,,Humidity/temp./moisture in accordance prior to 1st coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",General Waterproofing,
,,Apply 1st coat of Polybit Hydralastic Flex 2K,,Apply 1st coat of Polybit Hydralastic Flex 2K - Apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines,General Waterproofing,
,,Humidity/temp./moisture in accordance prior to 2nd coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat",General Waterproofing,
,,Apply 2nd coat of Polybit Hydralastic Flex 2K,,Apply 2nd coat of Polybit Hydralastic Flex 2K - Apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines,General Waterproofing,
,,Humidity/temp./moisture in accordance prior to final coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to final coat",General Waterproofing,
,,Apply final coat of top coat of Polybit product,,Apply final coat of top coat of Polybit product at a coverage based off manufacturers specification and guidelines,General Waterproofing,
,,Dry film thickness test using Positector coating instrument,,Carry out dry film thickness test using Positector coating thickness inspection instrument and record thickness reading,General Waterproofing,
,,All work is completed as per ITP,,Ensure all work is completed as per ITP,General Waterproofing,
,,,,,,
Bathroom & Laundry Waterproofing ITP,,,,,,
,Scope,,,Bathroom & Laundry,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,Ground Floor,Building A,Site QA
,,Building A - Level 1,dynamic,Level 1,Building A,Site QA
,,Building A - Level 2,dynamic,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA
