Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Time Sheet,,,,,Yes,Add Time Sheet,
checkpoint-group,,,section,Time Sheet,,,,,,,
checkpoint-no-status,,,checkpoint,Details,,,,,,,
date,,,date,DATE:,,,,,,,
text,,,textbox,CLIENT:,,,,,,,
text,,,textbox,SITE:,,,,,,,
text,,,textbox,SITE INST. NO:,,,,,,,
checkpoint-no-status,,,checkpoint,DETAILS OF WORKS,,,,,,,
text,,,textbox,Description of works carried out:,,,,,,,
text,,,textbox,Reasons for works that have been carried out:,,,,,,,
text,,,textbox,Areas where works have been carried out:,,,,,,,
checkpoint-no-status,,,checkpoint,Photo of area before works carried out,,,,,,,
checkpoint-no-status,,,checkpoint,Photo of area after works carried out,,,,,,,
checkpoint-no-status,,,checkpoint,LABOUR,,,,,,,
text,,,textbox,(1) Dates:,,,,,,,
number,,,number,(1) HOURS,,,,,,,
text,,,textbox,(2) Dates:,,,,,,,
number,,,number,(2) HOURS,,,,,,,
text,,,textbox,(3) Dates:,,,,,,,
number,,,number,(3) HOURS,,,,,,,
text,,,textbox,(4) Dates:,,,,,,,
number,,,number,(4) HOURS,,,,,,,
text,,,textbox,(5) Dates:,,,,,,,
number,,,number,(5) HOURS,,,,,,,
text,,,textbox,(6) Dates:,,,,,,,
number,,,number,(6) HOURS,,,,,,,
checkpoint-no-status,,,checkpoint,MATERIALS,,,,,,,
text,,,textbox,(1) MATERIAL USED,,,,,,,
number,,,number,(1) QTY,,,,,,,
text,,,textbox,(2) MATERIAL USED,,,,,,,
number,,,number,(2) QTY,,,,,,,
text,,,textbox,(3) MATERIAL USED,,,,,,,
number,,,number,(3) QTY,,,,,,,
text,,,textbox,(4) MATERIAL USED,,,,,,,
number,,,number,(4) QTY,,,,,,,
text,,,textbox,(5) MATERIAL USED,,,,,,,
number,,,number,(5) QTY,,,,,,,
text,,,textbox,(6) MATERIAL USED,,,,,,,
number,,,number,(6) QTY,,,,,,,
checkpoint-no-status,,,checkpoint,ACCEPTANCE,,,,,,,
label,,,note,Teammembers Project P/L,,,,,,,
text,,,textbox,NAME,,,,,,,
holdpoint,,,signoff,SIGNATURE,,,,,,,
