"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned","065834a9-463c-4d4a-b0d9-72e2e651c284","","checklist","Panel -","",,,0,"Yes","Add Panel","02838361-9501-4954-97f4-d53db7cebfd6"
"checkpoint-group","a357b4b6-d876-4ae1-8f4c-eeb6e1d2c1d7","","section","Pre-Pour Check"
"checkpoint-status","c04ea2bb-ff7d-42b0-bf8d-e057f1e2d587","","checkpoint","Dimensions"
"text","ded282a9-924b-5ee7-a8ed-f73f17fa9d76","","textbox","Width/Breadth - Drawing Spec",,"Drawing Spec","mm"
"text","c856176e-c96c-5403-8fd3-5a5273983a2c","","textbox","Width/Breadth - Actual",,"Actual","mm"
"text","6eccd7cc-a0cc-5b90-aa62-5ab451ae54b6","","textbox","Height/Length - Drawing Spec",,"Drawing Spec","mm"
"text","e3df39c7-a3cd-5724-be6e-fd2e6583f86b","","textbox","Height/Length - Actual",,"Actual","mm"
"text","ac6b1956-4ea5-5af2-b169-b14d1739a34d","","textbox","Thickness/Depth - Drawing Spec",,"Drawing Spec","mm"
"text","40bb8141-52b0-5e7c-83b5-5156716312b6","","textbox","Thickness/Depth - Actual",,"Actual","mm"
"text","b1027c4b-6449-502e-85a4-85582811d688","","textbox","Squareness - Drawing Spec",,"Drawing Spec","mm"
"text","95d86dcf-f6b7-5f84-a5b2-b06317963564","","textbox","Squareness - Actual",,"Actual","mm"
"checkpoint-status","a460732d-515b-48aa-ae43-928a909a67ae","","checkpoint","Mould Clean"
"checkpoint-status","d27f3b2e-6599-4089-a2aa-2645e14cb352","","checkpoint","Mould Oiled"
"checkpoint-status","fbf1dc8c-78f1-40f1-b5e6-d4b622504ae8","","checkpoint","Mould - Workmanship"
"checkpoint-status","7daaf82c-210c-4b25-bd40-7195b3343a0d","","checkpoint","Reinforcing"
"text","d651d937-6e2d-5399-8640-702a6c620308","","textbox","Horizontal/T&B - Drawing Spec",,"Drawing Spec","mm"
"text","dd929cd7-5fd4-55ed-b0aa-a1ed6bcc36f4","","textbox","Horizontal/T&B - Actual",,"Actual","mm"
"text","ed16a70a-141b-5c31-810f-b8f5673b5712","","textbox","Vertical/T&B - Drawing Spec",,"Drawing Spec","mm"
