type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Interior Fitout,,,,,Yes,Interior Fitout,fb6f7541-181a-4477-b097-d91f51967a1f
checkpoint,Complete internal wall lines,,,,,,,
checkpoint,Complete all passive fire requirements,,,,,,,
checkpoint,Mechanical ducts and ventilation (in ceiling casette),,,,,,,
checkpoint,Fire Sprinkler System (in ceiling casette),,,,,,,
checkpoint,False ceiling / bulkheads,,,,,,,
checkpoint,Insulation,,,,,,,
checkpoint,Internal Membrane - Waterproofing,,,,,,,
checkpoint,Gib stopping,,,,,,,
checkpoint,Acoustic floor,,,,,,,
checkpoint,Internal Doors,,,,,,,
checkpoint,Finishing Lines and Trims,,,,,,,
checkpoint,Painting,,,,,,,
checkpoint,Kitchen and bathroom joinery install,,,,,,,
checkpoint,Tiling and waterproofing: Bathroom,,,,,,,
checkpoint,Hardware,,,,,,,
checkpoint,Plumber to confirm second fix plumbing complete,,,,,,,
checkpoint,Electrician to confirm second fix electrical complete,,,,,,,
checkpoint,Floor coverings,,,,,,,
