Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,QA,grouping,QA,
,,ROUGH-IN,,ROUGH-IN,
,,FITOFF,,FITOFF,
,,PRE-ENERGISATION TESTS,,PRE-ENERGISATION TESTS,
,,ENERGISATION/TESTING,,ENERGISATION/TESTING,
,,HANDOVER,,HANDOVER,
,Columns,,,,
,,ACU-5/CU-5 - CLICK & COLLECT CEILING CASSETTE,,ACU-5/CU-5 - CLICK & COLLECT CEILING CASSETTE,
,,ACU-1 - TEAM RM/LOCKER PAC UNIT,,ACU-1 - TEAM RM/LOCKER PAC UNIT,
,,ACU-3 - BAKERY PAC UNIT,,ACU-3 - BAKERY PAC UNIT,
,,HP-1 - HEAT PUMP 1,,HP-1 - HEAT PUMP 1,
,,HP-2 - HEAT PUMP 2,,HP-2 - HEAT PUMP 2,
,,C-HWP-1 ,,C-HWP-1 ,
,,C-HWP-2,,C-HWP-2,
,,TEF-1 STAFF TOILETS,,TEF-1 STAFF TOILETS,
,,EF-3 BOH VENTILATION,,EF-3 BOH VENTILATION,
,,EF-4 BOH VENTILATION,,EF-4 BOH VENTILATION,
,,EF-6 CHICKEN OVEN EXHAUST,,EF-6 CHICKEN OVEN EXHAUST,
,,EF-10 FISH PREP,,EF-10 FISH PREP,
,,SAF-2 CHICKEN OVEN MAKEUP,,SAF-2 CHICKEN OVEN MAKEUP,
,,SAF-4 PRODUCE PREP SUPPLY,,SAF-4 PRODUCE PREP SUPPLY,
,,AS3000 VERIFICATION TESTING DOCUMENT,,AS3000 VERIFICATION TESTING DOCUMENT,
,,AHU-1,,AHU-1,
,,AHU-2,,AHU-2,
,,MSSB-1,,MSSB-1,
,,AS-INSTALLED MANUAL,,AS-INSTALLED MANUAL,
