type,name,values,prefix,postfix,usage count,user addable,template name
checklist,1.34 - ITP-PV04 (SHARED PATH),itp,,,,,1.34 - ITP-PV04 (SHARED PATH)
section,1 - Construction Works,,,,,,
checkpoint,1.01 - Site Preparation,,,,,,
label,INSPECTION / TEST METHOD - Confirm site is cleard and graded as per design levels.,,,,,,
label,ACCEPTANCE CRITERIA - Surface graded to within +/- 10mm of design levels,,,,,,
label,RECORD - Site Inspection,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.02 - Subgrade Preparation,,,,,,
label,INSPECTION / TEST METHOD - Proof roll subgrade to identify sot spots.,,,,,,
label,ACCEPTANCE CRITERIA - No visible deflection under loaded vehichle,,,,,,
label,RECORD - Site Inspection,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.04 - Bedding Layer Placement,,,,,,
label,INSPECTION / TEST METHOD - Spread and compact 100mm of class 3 crushed rock,,,,,,
label,ACCEPTANCE CRITERIA - min. 89% standard compaction (AS 1289.5.4.1),,,,,,
label,RECORD - Site Inspection & Compaction testing,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.05 - Bedding Layer tolerances,,,,,,
label,INSPECTION / TEST METHOD - verify thickness and width of bedding layer.,,,,,,
label,"ACCEPTANCE CRITERIA - Depth = 100mm, Width 2500mm",,,,,,
label,RECORD - Measurement & Survey,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.06 - Pavement Placement,,,,,,
label,INSPECTION / TEST METHOD - pour gravel layer per specification.,,,,,,
label,ACCEPTANCE CRITERIA - 100mm Thickness,,,,,,
label,RECORD - site inspection,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.07 - Surface Finish,,,,,,
label,"INSPECTION / TEST METHOD - Ensure correct levels, crossfalls and finish",,,,,,
label,"ACCEPTANCE CRITERIA - Crossfall 2.5%, no visible defects",,,,,,
label,RECORD - site inspection,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.08 - Final Inspection,,,,,,
label,INSPECTION / TEST METHOD - Ensure compliance with all requirements,,,,,,
label,ACCEPTANCE CRITERIA - Footpath meets all design and quality requirements.,,,,,,
label,RECORD - Final site walkover,,,,,,
date,Date Completed:,,,,,,
checkpoint,Final Inspection,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,
textbox,Print Name:,,,,,,
textbox,Position:,,,,,,
date,Date:,,,,,,
signoff,Sign ITP,,,,,,
