Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Booth 2,dynamic,Booth 2,
,,Booth 3,dynamic,Booth 3,
,,Booth 4,dynamic,Booth 4,
,Columns,,,,
,,Substrate to manufacturer's specs.,,"Substrate to manufacturer's specifications (are there any voids that need filling, clean, etc.)",
,,Form work acceptable,,Form work acceptable,
,,Volclay laps installed as per Allco instructions,,Volclay laps installed as per Allco instructions,
,,Penetration(s) detailed & photo(s) taken of each,,Penetration(s) detailed and photo(s) taken of each,
,,Photo of highlighted drawing showing locations of work,,Photo of highlighted drawing showing locations of work,
,,Waterbar installed as per spec.,,Waterbar installed as per specification,
