type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP - F5001A - Hicks Bay Slip Repair - ITP for works,itp,,,,,ITP - F5001A - Hicks Bay Slip Repair - ITP for works,
section,Section 1: Materials Compliance - RECEIVING INSPECTIONS,,,,,,,
checkpoint,Project Site reps.,,,,,,,
textbox,GHD Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,"1.1 - Rock Armour, 2 tonne rock class (D0.7m to 1.5m)",,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Specification/Drawings Reference - Hicks Bay SH35 Slip Repair-1253342-Q002,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Supplier material test certificate",,,,,,,
label,"Conformance Criteria - Rock armour shall be hard, durable, quarried or natural stone free from dust, clay, organic matter and other deleterious material. Shall have a D700 to 1500 with a minimum specific Gravity SG of 2350kg/m3.",,,,,,,
label,"Records - Material source test results, Delivery dockets",,,,,,,
checkpoint,1.2 - Granular Backfill - AP65 (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Specification/Drawings Reference - Hicks Bay SH35 Slip Repair-12533432-G002,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Supplier material test certificate",,,,,,,
label,"Conformance Criteria - Shall be free draining, hard, durable, well graded, crushed granular material such as AP65 with a fines content <5% with more than 2 broken faces. It shall be free from organic and vegetative material and compacted to achieve 90%MDD. Compaction maybe checked by clegg hammer.",,,,,,,
label,"Records - Material source test results, Delivery dockets",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Granular Backfill - AP65 (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Specification/Drawings Reference - Hicks Bay SH35 Slip Repair-12533432-G002,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Laboratory Test Results",,,,,,,
label,"Conformance Criteria - Address of the source quarry. The geological description of the parent material. Particle Size Distribution (PSD) Test, Compaction Test and Broken Face Percentage Test Results from a Representative, General Fill Sample Tested in an independent and accredited Laboratory",,,,,,,
label,Records - Laboratory Test Results,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Granular Backfill - AP65 (3),,,,,,,
