type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,28.01 - Camp & Site Facilities,itp,,,,,,
section,Details,,,,,,,
checkpoint,"The Contractor shall be responsible for obtaining any necessary areas either through purchase or rent, including obtaining any required licenses, permits and approvals. Facilities should avoid areas containing remnant native vegetation and should be sited within the approved project area.",,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS28 Cl. 4.2,,,,,,,
checkpoint,"Properly constructed toilets, rubbish receptacles and wash facilities provided.",,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS28 Cl. 4.3,,,,,,,
checkpoint,Camp and facilities provide safe egress and ingress and do not impact on existing through traffic.,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS28 Cl. 4.5.6,,,,,,,
checkpoint,Contractors camp complies with all requirements of MRTS52.,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS52 Cl. 6,,,,,,,
checkpoint,Final Verification,,,,,,,
note,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
note,Administrator's Representative Verify that the Above has been Constructed according to Specification,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,
checkpoint,Agreed Quantities,,,,,,,
signoff,Agreed Quantities Sign Off,,,,,,,
checkpoint,Closure of Lot,,,,,,,
signoff,Closure of Lot Sign Off,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,LCC 70.01 - Clear & Grub,itp,,,,,,
section,Details,,,,,,,
checkpoint,"Erosion and sediment control, clearing and grubbing, stockpiles, softworks grades and earth mounds to be in accordance with Standard Specification No. 2 Cl 4.",,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
