type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Sign-off Sheet CCTV Cameras,,,,,,Sign-off Sheet CCTV Cameras - 1,
section,Details,,,,,,,
checkpoint-no-status,Details,,,,,,,
text,Overall Location/Building:,,,,,,,
text,Specific Location Detail:,,,,,,,
text,Camera Type/Model:,,,,,,,
text,Camera Number:,,,,,,,
text,Installation Date:,,,,,,,
text,Power Supply Location,,,,,,,
text,Serial Number:,,,,,,,
text,IP Address:,,,,,,,
text,Drawing Number:,,,,,,,
section,Test/ Method - Installer,,,,,,,
checkpoint,Installation,,,,,,,
tickbox,Cables and Connections,"Yes, NA",,,,,,
tickbox,PTZ presets,"Yes, NA",,,,,,
tickbox,PTZ test,"Yes, NA",,,,,,
tickbox,Quality of Picture,"Yes, NA",,,,,,
tickbox,Stability of Picture,"Yes, NA",,,,,,
tickbox,Operation at Day time,"Yes, NA",,,,,,
tickbox,Operation at Nighttime,"Yes, NA",,,,,,
tickbox,Live view,"Yes, NA",,,,,,
tickbox,Play back view/recording,"Yes, NA",,,,,,
tickbox,Data and Time on screen,"Yes, NA",,,,,,
tickbox,ASSGEN Completed,"Yes, NA",,,,,,
tickbox,Photo of Camera (attached),"Yes, NA",,,,,,
tickbox,Asset Panda Updated,"Yes, NA",,,,,,
section,Test/ Method - Commission,,,,,,,
checkpoint,Installation,,,,,,,
checkpoint,Cables and Connections,,,,,,,
checkpoint,PTZ presets,,,,,,,
checkpoint,PTZ test,,,,,,,
checkpoint,Quality of Picture,,,,,,,
checkpoint,Stability of Picture,,,,,,,
checkpoint,Operation at Day time,,,,,,,
checkpoint,Operation at Nighttime,,,,,,,
checkpoint,Live view,,,,,,,
checkpoint,Play back view/recording,,,,,,,
checkpoint,Data and Time on screen,,,,,,,
checkpoint,ASSGEN Completed,,,,,,,
checkpoint,Photo of Camera (attached),,,,,,,
checkpoint,Asset Panda Updated,,,,,,,
label,Installed by: Frontline Systems Limited,,,,,,,
holdpoint,Acceptance/ Sign off,,,,,,,
,,,,,,,,
checklist,Sign-off Sheet CCTV Cameras,,,,,,Sign-off Sheet CCTV Cameras - 2,
section,Details,,,,,,,
checkpoint-no-status,Details,,,,,,,
text,Overall Location/Building:,,,,,,,
text,Specific Location Detail:,,,,,,,
text,Camera Type/Model:,,,,,,,
text,Camera Number:,,,,,,,
text,Installation Date:,,,,,,,
text,Power Supply Location,,,,,,,
text,Serial Number:,,,,,,,
text,IP Address:,,,,,,,
text,Drawing Number:,,,,,,,
section,Test/ Method - Installer/ Commission,,,,,,,
checkpoint,Installation,,,,,,,
checkpoint,Cables and Connections,,,,,,,
checkpoint,PTZ presets,,,,,,,
checkpoint,PTZ test,,,,,,,
checkpoint,Quality of Picture,,,,,,,
checkpoint,Stability of Picture,,,,,,,
checkpoint,Operation at Day time,,,,,,,
checkpoint,Operation at Nighttime,,,,,,,
checkpoint,Live view,,,,,,,
checkpoint,Play back view/recording,,,,,,,
checkpoint,Data and Time on screen,,,,,,,
checkpoint,ASSGEN Completed,,,,,,,
checkpoint,Photo of Camera (attached),,,,,,,
checkpoint,Asset Panda Updated,,,,,,,
label,Installed by: Frontline Systems Limited,,,,,,,
holdpoint,Acceptance/ Sign off,,,,,,,
