type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-038-RAIL-Brunt-OHLE Wire Regrading,itp,,,,Yes,ITP-038-RAIL-Brunt-OHLE Wire Regrading,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-038-RAIL-Brunt-OHLE Wire Regrading,,,,,,,
label,ITP Description: OHLE Wire Regrading,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 16/05/2023,,,,,,,
label,ITP created by: Nikhil Siram,,,,,,,
label,ITP approved for use by: Kevin Liang,,,,,,,
checkpoint,1.1 - Overhead Line Electrification ,,,,,,,
label,Reference - L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,
checkpoint,1.2 - Structure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway ,,,,,,,
label,Reference - VRIOGS 001 AS 4100,,,,,,,
checkpoint,1.3 - Electrical Networks Standard Electrical  Networks Principles and Performance ,,,,,,,
label,Reference - L1-CHE-STD-015(1) MEST 000002-06(1 ,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Procurement Materials delivered/collected to stores/Site.,,,,,,,
note,Reference - Contractor - Site Material Control procedure.,,,,,,,
note,• Cat5 Material received - Brunt and Camms Tracking sheet,,,,,,,
note,Acceptance Criteria - Ensure materials are delivered/collected as required.,,,,,,,
note,• Certificates of Conformity provided by MRPA,,,,,,,
note,Method - Document Review,,,,,,,
note,"Frequency - Once for each supplier, prior to works start",,,,,,,
note,Category -  IP,,,,,,,
note,Responsible person - MRPA Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,
checkpoint,3.1 - Produce Work Package Plan,,,,,,,
note,Reference - Work Package Plan WAP_BR_184,,,,,,,
note,Acceptance Criteria - Submission of Work Package Plan and MRPA approval and acceptance. Ensure work is carried out in a safe manner.,,,,,,,
note,Method - Document Review,,,,,,,
note,"Frequency - Prior to Works Start, TBC in accordance with MTM Standards",,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,4. Pre-construction Activities,,,,,,,
checkpoint,4.1 - Approval of IFC drawings,,,,,,,
note,Reference - Contractor Design Management procedure. MRP-DPK-089-00-ETN,,,,,,,
note,Acceptance Criteria - Ensure correct and most recent revision of IFC design drawings are used for construction.,,,,,,,
note,Method - Document/Drawings Review ,,,,,,,
note,Frequency - Prior to Works and at regular intervals. TBC in accordance with MTM Standards,,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.2 - Task Specific Permits,,,,,,,
note,"Reference - Working at height permit. Hot works Permit, Permit to dig. OHLE SWMS ",,,,,,,
note,Acceptance Criteria - Ensure all task and activities have relevant permits issued and received.,,,,,,,
note,• Task Permits to be generated and signed off by appointed person.,,,,,,,
note,• Task specific documents - MTM to issue permit to enter/Isolation permits etc.,,,,,,,
note,"Method - Visual, Document Review",,,,,,,
note,Frequency - Each Task prior to works start. TBC in accordance with MTM Standards,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,4.3 - Cantilever assembled.,,,,,,,
note,Reference - Cantilever assembled as per IFC design.,,,,,,,
