resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Mains Reticulation,,,,,,,,
,step,,,,MSB Installation,,,,,,,
AE-ITCX-011 - Main Switchboard Inspection Sheet (Rev 0 +Names),checklist,,,,,AE-ITCX-011 - MSB1,,,,,,
AE-ITCX-011 - Main Switchboard Inspection Sheet (Rev 0 +Names),checklist,,,,,AE-ITCX-011 - MSB2,,,,,,
,step,,,,MEN and MSB CT & Meter Panel Installation,,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MSB1,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MSB2,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T-L1-01,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T-L1-02,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T-L1-03,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T-L1-04,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T-L1-05,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T1-Mech Riser 1,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T1-Mech Riser 2,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T2-Mech Riser 1,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T2-Mech Riser 2,,,,,,
AE-ITCX-012 - MEN & MSB Meter Panel Checklist (Rev 0 +Names),checklist,,,,,AE-ITCX-012 - MP-T2-Mech Riser 3,,,,,,
,step,,,,Tray Installation,,,,,,,
,step,,,,,Basement - Level 3,,,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Basement (Horizontal),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Ground (Horizontal),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Level 01 Horizontal (Substation to MSB-1 and MSB-2),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Level 02 Horizontal,,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Level 03 Horizontal,,,,,
,step,,,,,TOWER 1,,,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Riser B1 - Level 3 (Vertical),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Riser Lvl 4 - LVl 12 (Vertical),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Riser Lvl 13 - Lvl 21 (Vertical),,,,,
AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names),checklist,,,,,,AE-ITCX-008 - Riser Lvl 22 - Lvl 30 (Vertical/Horizontal),,,,,
