"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7b54cab7-bc9c-437f-93fa-edb8b4c3b6a6","","folder-normal","","","step","TRUE","FALSE","Site QA"
"d1b5c27a-9c44-4939-8a79-d2c1f2ee6dcf","","folder-normal","","","step","TRUE","FALSE","Site QA","First Fix"
"5947a3af-e27e-46e2-9305-ea772ef48948","","folder-normal","","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor"
"41370532-5129-4e1f-b8ce-da96b4160f1d","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Main Entry / Reception Area"
"0d2d45f1-0409-47d4-8768-a288d67ffc22","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Hallway Area"
"60997165-1f0c-4fae-8aa3-6b211a2bd528","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Consult Area"
"d81c5e4c-8cc2-4f9c-bf45-985a04285c1a","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Surgery 1 Area"
"d6dd27e5-2eba-4a19-a9a4-6d2dc08c9247","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Surgery 2 Area"
"1b485c06-d215-4ce1-8514-269018d77d71","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Surgery 3 Area"
"a49f95bb-3920-4b46-9981-973f56e680dd","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Surgery 4 Area"
"25c0f2d7-51d1-4863-811a-234e85481aad","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Mechanical Area"
"736e84f3-8291-4360-9278-87288855d9b3","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Sluice Room"
"1af1510e-f7a9-4a6b-af83-49b7cdadff56","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","X-Ray Area"
"120de42c-73ad-4b1e-a72d-dcf07e855e89","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Server Room"
"d39c3df4-d55e-4473-b974-4c0028d78059","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Stairway Area"
"52b96e9c-496b-4512-940c-7cf132337ada","","folder-normal","","","step","TRUE","FALSE","Site QA","First Fix","Mezzanine Floor"
"bf03c7e0-6b8f-4fca-bd31-447b5537a4b3","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Mezzanine Floor","Staff Room"
"df8dd9f3-4347-45f4-b05d-1f69a2bc8db7","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Mezzanine Floor","Toilet Area"
"97725cda-20f1-45fa-a034-5b68f382239e","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Mezzanine Floor","Workroom Area"
"3e0e00a9-0a4f-42d0-be9c-043e173f3031","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","First Fix","Mezzanine Floor","Office Area"
"3a83fc34-84d5-4c0d-8cda-a712f6c2b678","","folder-normal","","","step","TRUE","FALSE","Site QA","Second Fix"
"e4753f73-04a9-4c18-a027-c613e93c79f6","","folder-normal","","","step","TRUE","FALSE","Site QA","Second Fix","Ground Floor"
"593b98e1-772e-4244-a872-46e766f56f4d","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Main Entry / Reception Area"
"5063c409-ea53-4758-a23c-f3c0a0c183cf","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Hallway Area"
"af8e6ea8-4213-41c7-b54f-ebf77e49f082","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Consult Area"
"5dd912dd-c2fe-4b10-aa17-2d1a4c89db49","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Surgery 1 Area"
"53d951ed-4889-4446-a9a5-c0e44456d07c","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Surgery 2 Area"
"87eaa84a-933d-4b32-b3fa-c78d14ba6296","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Surgery 3 Area"
"ad1c8de1-01fe-4214-8a9e-91845ff2a777","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Surgery 4 Area"
"8672daf8-d32c-44d6-8a4f-5f8846071fd1","","checklist-sectioned","","FirstFix - GF - Wash Bay","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Mechanical Area"
"c86f2f73-851e-43e2-bd99-90c022dd1526","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Sluice Room"
"e5a41d10-ff1a-4c6e-b746-9c2d33f7ca68","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","X-Ray Area"
"b0e3a7bd-2a72-4514-893b-d05a26d524d0","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Server Room"
"7a6962bd-fa97-401e-b136-64e61528c956","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Ground Floor","Stairway Area"
"50d5edf4-aa11-4dbe-b0e5-99c0278dd7f0","","folder-normal","","","step","TRUE","FALSE","Site QA","Second Fix","Mezzanine Floor"
"a44bb28e-91e4-43a0-a44c-7f5ca02d4a40","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Mezzanine Floor","Staff Room"
"d8ae8305-d67a-41a1-875d-d78ee52f16fa","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Mezzanine Floor","Toliet Area"
"f556feff-4b57-406b-8d4e-88bbe29232b7","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Mezzanine Floor","Workroom Area"
"b476c722-f93c-4409-8c37-f46753fb3c4a","","checklist-sectioned","","Second Fix - Level1-Office One","checklist","FALSE","FALSE","Site QA","Second Fix","Mezzanine Floor","Office Area"
"25b7d01c-779d-482d-a12c-938abc1dbf9b","","folder-normal","","","step","TRUE","FALSE","Site QA","Switchboard"
"c0776b43-b60f-4dda-a3d6-23510797e750","","checklist-flat","","Electrical Submain switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboard","Electrical Switchboard"
