resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,November 23,,,,,,,,
,step,,,,DOMESTIC COLD WATER TANK,,,,,,,
Add Project Photos,checklist,,,,,Project Photos,,,,,,
,step,,,,DOMESTIC WATER SYSTEMS GENERAL INSPECTION,,,,,,,
Add Project Photos,checklist,,,,,Project Photos,,,,,,
,step,,,,DOMESTIC WATER SYSTEMS - SYSTEM FLUSH,,,,,,,
Add Project Photos,checklist,,,,,Project Photos,,,,,,
,step,,,,RAIN WATER TANKS (CLEAN INLET STRAINER ON TOP OF TANK),,,,,,,
,step,,,,,RAINWATER REUSE SYSTEM GENERAL INSPECTION,,,,,,
Add Project Photos,checklist,,,,,RAINWATER REUSE SYSTEM GENERAL INSPECTION,Project Photos,,,,,
,step,,,,"SEWER DRAINAGE SYSTEM GENERAL INSPECTION (BOUNDARY TRAP, MANHOLES, INSPECTION OPENINGS)",,,,,,,
,step,,,,TRADEWASTE DRAINAGE SYSTEM,,,,,,,
Add Project Photos,checklist,,,,,5000L GIT,,,,,,
QA 8A - Grease Trap Checklist,checklist,,,,,3000L COOLING & STRAINING PIT,,,,,,
QA 8A - Grease Trap Checklist,checklist,,,,,NEUTRALISING PIT,,,,,,
QA 8A - Grease Trap Checklist,checklist,,,,,2000L GIT,,,,,,
QA 8A - Grease Trap Checklist,checklist,,,,,2000L PETROL AND OIL INTERCEPTOR,,,,,,
Add Project Photos,checklist,,,,,TRADEWASTE DRAINAGE SYSTEM GENERAL INSPECTION,,,,,,
,step,,,,STORMWATER DRAINAGE SYSTEM,,,,,,,
QA 8A - Grease Trap Checklist,checklist,,,,,SPEL PURACEPTOR,,,,,,
Add Project Photos,checklist,,,,,STORMWATER DRAINAGE SYSTEM GENERAL INSPECTION,,,,,,
,step,,,,NATURAL GAS SYSTEM,,,,,,,
Add Project Photos,checklist,,,,,"NATURAL GAS SYSTEM GENERAL INSPECTION (NG SUB METER, OPSO VALVES, ISOLATION VALVES)",,,,,,
Add Project Photos,checklist,,,,,NATURAL GAS SERVICE RISER DUCT (ACCESS PANELS LOCATED ON EACH FLOOR. LOW LEVEL VENT IN B1 AND VENT COWL ON ROOF),,,,,,
,step,,,,SANITARYWARE & TAPWARE,,,,,,,
Add Project Photos,checklist,,,,,EMERGENCY SAFETY SHOWER and EMERGENCY EYE WASH (3 MONTHLY VISUAL INSPECTION & REVIEW OPERATIONAL STATUS),,,,,,
Add Project Photos,checklist,,,,,BILLI QUADRA BOILING WATER UNIT (3 MONTHLY VISUAL INSPECTION & REVIEW OPERATIONAL STATUS),,,,,,
Add Project Photos,checklist,,,,,ENWARE AQUABLEND SENSOR TAP (3 MONTHLY VISUAL INSPECTION & REVIEW OPERATIONAL STATUS),,,,,,
Add Project Photos,checklist,,,,,BILLI SENSOR TAP SCRUB TROUGHS L4 and L5 (3 MONTHLY VISUAL INSPECTION & REVIEW OPERATIONAL STATUS),,,,,,
Add Project Photos,checklist,,,,,SANITARY FIXTURES AND TAPWARE GENERAL (3 MONTHLY VISUAL INSPECTION & REVIEW OPERATIONAL STATUS),,,,,,
