Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Area 1 - A01 - Accommodation Unit 1,dynamic,area 1,a01 - accommodation unit 1,
,,Area 1 - A01/A02 - Accommodation Unit 1/2,dynamic,area 1,a01/a02 - accommodation unit 1/2,
,,Area 1 - A02 - Accommodation Unit 2,dynamic,a02 - accommodation unit 2,area 1,
,,Area 1 - A03 - Accommodation Unit 3,dynamic,area 1,a03 - accommodation unit 3,
,,Area 1 - A03/A04 - Accommodation Unit 3/4,dynamic,area 1,a03/a04 - accommodation unit 3/4,
,,Area 1 - A04 - Accommodation Unit 4,dynamic,area 1,a04 - accommodation unit 4,
,,Area 1 - Msu - Management & Separates Unit,dynamic,area 1,msu - management & separates unit,
,,Area 2 - Spo - Sports Hall,dynamic,area 2,spo - sports hall,
,,Area 2 - Dcu - Dedicated Collections Unit,dynamic,area 2,dcu - dedicated collections unit,
,,"Area 2 - Ops - Operations, Support & Central Control",dynamic,"ops - operations, support & central control",area 2,
,,"Area 2 - Vis - Prisoner Visits, Avl & Parole Board",dynamic,area 2,"vis - prisoner visits, avl & parole board",
,,Area 2 - Wha - Cultural Building - Whare,dynamic,area 2,wha - cultural building - whare,
,,Area 3 - Ind - Workshops/Industries - Standard,dynamic,ind - workshops/industries - standard,area 3,
,,Area 3 - Fm3 - Fm Store 3,dynamic,fm3 - fm store 3,area 3,
,,Area 3 - Kit - Central Kitchen Facility,dynamic,kit - central kitchen facility,area 3,
,,Area 3 - Lau - Central Laundry Facility,dynamic,lau - central laundry facility,area 3,
,,Area 3 - Hr1 - Horticulture & Grounds Maintenance 1,dynamic,hr1 - horticulture & grounds maintenance 1,area 3,
,,Area 3 - Hr2 - Horticulture & Grounds Maintenance 2,dynamic,hr2 - horticulture & grounds maintenance 2,area 3,
,,Area 3 - Was - Waste Management & Recycling - Typical/General,dynamic,was - waste management & recycling - typical/general,area 3,
,,Area 4 - Ins - Industry Search,dynamic,ins - industry search,area 4,
,,"Area 4 - Hro - Health, Receiving Office & Fm Store 2",dynamic,area 4,"hro - health, receiving office & fm store 2",
,,Area 4 - Mh1 – Mental Health (Csu & Tsu),dynamic,area 4,mh1 – mental health (csu & tsu),
,,Area 4 - Mh2 – Mental Health (Isu & Smh),dynamic,mh2 – mental health (isu & smh),area 4,
,,Area 4 - Pro - Programmes Facility,dynamic,pro - programmes facility,area 4,
,,Area 5 - Ghs - Gatehouse,dynamic,ghs - gatehouse,area 5,
,,Area 5 - Ut1 - Utilities 1,dynamic,area 5,ut1 - utilities 1,
,Columns,,,,,
,,Partition Framing,,partition framing,,
,,Partition Lining,,partition lining,,
,,Ceiling Framing,,ceiling framing,,
,,Ceiling Lining,,ceiling lining,,
,,,,,,
Windows Progress (A01-A04),,,,,,
,Scope,,,Site QA - Doors and Windows,Window,
,Rows,,,,,
,,A01,dynamic,Site QA - Doors and Windows,A01,Window
,,A02,dynamic,Site QA - Doors and Windows,A02,Window
,,A03,dynamic,Site QA - Doors and Windows,A03,Window
,,A04,dynamic,Site QA - Doors and Windows,A04,Window
,Columns,,,,,
,,Take Delivery of Window Units,,take delivery of window units:,,
,,Preinstall Door Checks / Openings Prepared to Receive Windows,,preinstall door checks / openings prepared to receive windows:,,
,,Window Installation (Part 1),,window installation (part 1):,,
,,CPB Sign Off (Part 1),,cpb sign off (part 1):,,
,,Window Installation (Part 2),,window installation (part 2):,,
,,Final Checks,,final checks,,
,,CPB Sign Off (Part 2),,cpb sign off (part 2):,,
,,Site Hose Testing for External Windows,,site hose testing for external windows:,,
,,,,,,
Windows Progress (VIS),,,,,,
,Scope,,,Site QA - Doors and Windows,Window,
,Rows,,,,,
,,VIS,dynamic,Site QA - Doors and Windows,VIS,Window
,Columns,,,,,
,,Take Delivery of Window Units,,take delivery of window units:,,
,,Preinstall Door Checks / Openings Prepared to Receive Windows,,preinstall door checks / openings prepared to receive windows:,,
,,Window Installation (Part 1),,window installation (part 1):,,
,,CPB Sign Off (Part 1),,cpb sign off (part 1):,,
,,Window Installation (Part 2),,window installation (part 2):,,
,,Final Checks,,final checks,,
,,CPB Sign Off (Part 2),,cpb sign off (part 2):,,
,,Site Hose Testing for External Windows,,site hose testing for external windows:,,
,,,,,,
Windows Progress (MH1-MH2),,,,,,
,Scope,,,Site QA - Doors and Windows,Window,
,Rows,,,,,
,,MH1,dynamic,Site QA - Doors and Windows,MH1,Window
,,MH2,dynamic,Site QA - Doors and Windows,MH2,Window
,Columns,,,,,
,,Take Delivery of Window Units,,take delivery of window units:,,
,,Preinstall Door Checks / Openings Prepared to Receive Windows,,preinstall door checks / openings prepared to receive windows:,,
,,Window Installation (Part 1),,window installation (part 1):,,
,,CPB Sign Off (Part 1),,cpb sign off (part 1):,,
,,Window Installation (Part 2),,window installation (part 2):,,
,,Final Checks,,final checks,,
,,CPB Sign Off (Part 2),,cpb sign off (part 2):,,
,,Site Hose Testing for External Windows,,site hose testing for external windows:,,
,,,,,,
Windows Progress (Other),,,,,,
,Scope,,,Site QA - Doors and Windows,Window,
,Rows,,,,,
,,GHS,dynamic,Site QA - Doors and Windows,GHS,Window
,,OPS,dynamic,Site QA - Doors and Windows,OPS,Window
,,TNK,dynamic,Site QA - Doors and Windows,TNK,Window
,,VRC,dynamic,Site QA - Doors and Windows,VRC,Window
,,FM1,dynamic,Site QA - Doors and Windows,FM1,Window
,,KIT,dynamic,Site QA - Doors and Windows,KIT,Window
,,LAU,dynamic,Site QA - Doors and Windows,LAU,Window
,,FM3,dynamic,Site QA - Doors and Windows,FM3,Window
,,HR1,dynamic,Site QA - Doors and Windows,HR1,Window
,,HR2,dynamic,Site QA - Doors and Windows,HR2,Window
,,HRO,dynamic,Site QA - Doors and Windows,HRO,Window
,,MSU,dynamic,Site QA - Doors and Windows,MSU,Window
,,DCU,dynamic,Site QA - Doors and Windows,DCU,Window
,,IND,dynamic,Site QA - Doors and Windows,IND,Window
,,PCP,dynamic,Site QA - Doors and Windows,PCP,Window
,,SPO,dynamic,Site QA - Doors and Windows,SPO,Window
,,STA,dynamic,Site QA - Doors and Windows,STA,Window
,,PRO,dynamic,Site QA - Doors and Windows,PRO,Window
,,WAS,dynamic,Site QA - Doors and Windows,WAS,Window
,,WHA,dynamic,Site QA - Doors and Windows,WHA,Window
,Columns,,,,,
,,Take Delivery of Window Units,,take delivery of window units:,,
,,Preinstall Door Checks / Openings Prepared to Receive Windows,,preinstall door checks / openings prepared to receive windows:,,
,,Window Installation (Part 1),,window installation (part 1):,,
,,CPB Sign Off (Part 1),,cpb sign off (part 1):,,
,,Window Installation (Part 2),,window installation (part 2):,,
,,Final Checks,,final checks,,
,,CPB Sign Off (Part 2),,cpb sign off (part 2):,,
,,Site Hose Testing for External Windows,,site hose testing for external windows:,,
,,,,,,
Doors Progress (A01-A04),,,,,,
,Scope,,,Site QA - Doors and Windows,Door,
,Rows,,,,,
,,A01,dynamic,Site QA - Doors and Windows,A01,Door
,,A02,dynamic,Site QA - Doors and Windows,A02,Door
,,A03,dynamic,Site QA - Doors and Windows,A03,Door
,,A04,dynamic,Site QA - Doors and Windows,A04,Door
,Columns,,,,,
,,Prior to Commencement – documentation completed & approved,,prior to commencement – the following documentation are completed and approved:,,
