"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,,"site qa"
,"Rows"
,,"GF","dynamic","gf","site qa"
,,"L1","dynamic","l1","site qa"
,,"L2","dynamic","l2","site qa"
,"Columns"
,,"Pre-Install",,"pre-install"
,,"Install",,"install"
,,"Post-Install",,"post-install"

"Detailed Progress - GF"
,"Scope",,,"site qa","gf"
,"Rows"
,,"GF","dynamic","gf","site qa"
,"Columns"
,,"Pre-Install - 1. Check Cast-In is acceptable",,"pre-install","1. check cast-in is acceptable"
,,"Pre-Install - 2. Check Structure opening pockets & soffit is correct & within design tolerance",,"pre-install","2. check structure opening pockets and soffit is correct and within design tolerance"
,,"Pre-Install - 3. Brackets are torqued (photos), Check the T bolts & Nuts are tightened.",,"pre-install","3. brackets are torqued (photos), check the t bolts and nuts are tightened."
,,"Pre-Install - 4. Check bracket installed as per design (Bracket fixed to panel), if applicable, preferred to be checked by second person",,"4. check bracket installed as per design (bracket fixed to panel), if applicable, preferred to be checked by second person","pre-install"
,,"Pre-Install - 5. Gutter plate & sleeve installed",,"5. gutter plate and sleeve installed","pre-install"
,,"Pre-Install - 6. Check panels are correct size/type for the planning to be installed location. All nessecary items are in place.",,"pre-install","6. check panels are correct size/type for the planning to be installed location. all nessecary items are in place."
,,"Pre-Install - 7. Engage panel Sleeve across panel joint",,"7. engage panel sleeve across panel joint","pre-install"
,,"Pre-Install - 8. Check façade pane is in good condition (photos), no damaged or defected. Any defect finding should be recorded. Document the rectification plan either repair or replace.",,"pre-install","8. check façade pane is in good condition (photos), no damaged or defected. any defect finding should be recorded. document the rectification plan either repair or replace."
,,"Pre-Install - 9. Glass cleaned ready for install",,"pre-install","9. glass cleaned ready for install"
,,"Pre-Install - 10. Apply the Safety glass stamp where is required but missed.",,"pre-install","10. apply the safety glass stamp where is required but missed."
,,"Install - 1. Panel in good caulking condition",,"1. panel in good caulking condition","install"
,,"Install - 2. Protection tape in good condition",,"install","2. protection tape in good condition"
,,"Install - 3. No defects/scratch/dents/distortion/crack",,"3. no defects/scratch/dents/distortion/crack","install"
,,"Install - 4. Panel installed & fixed in position as specified. Panels installed within tolerance (+/-1.5mm in plan, +/-1.5mm in elevation)",,"4. panel installed and fixed in position as specified. panels installed within tolerance (+/-1.5mm in plan, +/-1.5mm in elevation)","install"
,,"Install - 5. Ensure bracket to panel hook locking screw installed (SS screw)",,"5. ensure bracket to panel hook locking screw installed (ss screw)","install"
,,"Install - 6. All Gaskets are installed & caulked neatly.",,"install","6. all gaskets are installed and caulked neatly."
,,"Install - 7. Gaps between concrete slab edge & façade panel insulation filled.",,"install","7. gaps between concrete slab edge and façade panel insulation filled."
,,"Install - 8. Smoke flashing installed & sealed as per design. Overlap of sheeting & corretly caulked as per specifications",,"8. smoke flashing installed and sealed as per design. overlap of sheeting and corretly caulked as per specifications","install"
,,"Install - 9. Check Panel & Expressed fin is aligning properly at the base of the façade.",,"9. check panel and expressed fin is aligning properly at the base of the façade.","install"
,,"Install - 10. Record panel ID on the floor plans or elevation",,"install","10. record panel id on the floor plans or elevation"
,,"Post-Install - 1. Remove external protection & for gasket caulk only",,"1. remove external protection and for gasket caulk only","post-install"
,,"Post-Install - 2.Check the curtain wall is in good condition. Address any defect issues & findings",,"2.check the curtain wall is in good condition. address any defect issues and findings","post-install"
,,"Post-Install - 3. Scratch or Damaged powdercoating surface are repaired.",,"3. scratch or damaged powdercoating surface are repaired.","post-install"
,,"Post-Install - 4. Record defect panel on inspection report including panel ID. Mark the defect panel on the back of the panel",,"4. record defect panel on inspection report including panel id. mark the defect panel on the back of the panel","post-install"
,,"Post-Install - 5. Record un-installed panel & any un-installed item on the report. Clearly markup the items & ownership of left over items & place them into the safe place for future use.",,"5. record un-installed panel and any un-installed item on the report. clearly markup the items and ownership of left over items and place them into the safe place for future use.","post-install"
,,"Post-Install - 6. Conduct Water test to stackhead (leave for 24hrs) as per inhabit required testing or minimum testing requirments",,"6. conduct water test to stackhead (leave for 24hrs) as per inhabit required testing or minimum testing requirments","post-install"
,,"Post-Install - 7. Installer (Keystone) Sign off",,"7. installer (keystone) sign off","post-install"
,,"Post-Install - 8. Lingyun QC Sign off",,"8. lingyun qc sign off","post-install"
,,"Post-Install - 9. Site supervisor Sign off",,"9. site supervisor sign off","post-install"

"Detailed Progress - L1"
,"Scope",,,"site qa","l1"
,"Rows"
,,"L1","dynamic","l1","site qa"
,"Columns"
,,"Pre-Install - 1. Check Cast-In is acceptable",,"pre-install","1. check cast-in is acceptable"
,,"Pre-Install - 1. Subsill & subhead in postion",,"pre-install","1. subsill and subhead in postion"
,,"Pre-Install - 2. Check Structure opening pockets & soffit is correct & within design tolerance",,"pre-install","2. check structure opening pockets and soffit is correct and within design tolerance"
,,"Pre-Install - 2. Expansion bolts are fixed & nuts are tightened",,"pre-install","2. expansion bolts are fixed and nuts are tightened"
,,"Pre-Install - 3. Brackets are torqued (photos), Check the T bolts & Nuts are tightened.",,"pre-install","3. brackets are torqued (photos), check the t bolts and nuts are tightened."
,,"Pre-Install - 3. Gaps between concrete & subsill subhead are sealed properly",,"pre-install","3. gaps between concrete and subsill subhead are sealed properly"
,,"Pre-Install - 4. Check bracket installed as per design (Bracket fixed to panel), if applicable, preferred to be checked by second person",,"4. check bracket installed as per design (bracket fixed to panel), if applicable, preferred to be checked by second person","pre-install"
,,"Pre-Install - 4. Gutter plate & sleeve installed",,"4. gutter plate and sleeve installed","pre-install"
,,"Pre-Install - 5. Check panels are correct size/type for the planning to be installed location. All nessecary items are in place.",,"pre-install","5. check panels are correct size/type for the planning to be installed location. all nessecary items are in place."
,,"Pre-Install - 5. Gutter plate & sleeve installed",,"5. gutter plate and sleeve installed","pre-install"
,,"Pre-Install - 6. Check façade pane is in good condition",,"pre-install","6. check façade pane is in good condition"
,,"Pre-Install - 6. Check panels are correct size/type for the planning to be installed location. All nessecary items are in place.",,"pre-install","6. check panels are correct size/type for the planning to be installed location. all nessecary items are in place."
,,"Pre-Install - 7. Engage panel Sleeve across panel joint",,"7. engage panel sleeve across panel joint","pre-install"
,,"Pre-Install - 7. Glass cleaned ready for install",,"pre-install","7. glass cleaned ready for install"
,,"Pre-Install - 8. Apply the Safety glass stamp where is required but missed.",,"pre-install","8. apply the safety glass stamp where is required but missed."
,,"Pre-Install - 8. Check façade pane is in good condition (photos), no damaged or defected. Any defect finding should be recorded. Document the rectification plan either repair or replace.",,"pre-install","8. check façade pane is in good condition (photos), no damaged or defected. any defect finding should be recorded. document the rectification plan either repair or replace."
,,"Pre-Install - 9. Glass cleaned ready for install",,"pre-install","9. glass cleaned ready for install"
,,"Pre-Install - 10. Apply the Safety glass stamp where is required but missed.",,"pre-install","10. apply the safety glass stamp where is required but missed."
,,"Install - 1. Panel in good caulking condition",,"1. panel in good caulking condition","install"
,,"Install - 2. Protection tape in good condition",,"install","2. protection tape in good condition"
,,"Install - 3. No defects/scratch/dents/distortion/crack",,"3. no defects/scratch/dents/distortion/crack","install"
,,"Install - 4. Panel installed & fixed in position as specified. Panels installed within tolerance (+/-1.5mm in plan, +/-1.5mm in elevation)",,"4. panel installed and fixed in position as specified. panels installed within tolerance (+/-1.5mm in plan, +/-1.5mm in elevation)","install"
