Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Footings,dynamic,footings,site qa
,,Lift Cores,grouping,lift cores,
,,Tower,dynamic,site qa,tower
,,School,dynamic,school,site qa
,,Parish,dynamic,parish,site qa
,,Basement 2,dynamic,basement 2,site qa
,,Basement 1,dynamic,site qa,basement 1
,,Lower Ground,dynamic,site qa,lower ground
,,Upper ground,dynamic,upper ground,site qa
,,School,grouping,school,site qa
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,site qa,level 3
,,Level 4,dynamic,level 4,site qa
,,Parish Hall,grouping,parish hall,site qa
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,site qa,level 3
,,Level 4,dynamic,level 4,site qa
,,RAC (Residential Aged Care),grouping,site qa,rac (residential aged care)
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,site qa,level 3
,,Level 4,dynamic,level 4,site qa
,,RL (Retired Living),grouping,rl (retired living),site qa
,,Level 5,dynamic,level 5,site qa
,,Level 6,dynamic,level 6,site qa
,,Level 8,dynamic,level 8,site qa
,,Level 9,dynamic,level 9,site qa
,,Level 10,dynamic,level 10,site qa
,,Level 11,dynamic,level 11,site qa
,,Level 12,dynamic,level 12,site qa
,,Level 13,dynamic,site qa,level 13
,,Level 14,dynamic,level 14,site qa
,,Level 15,dynamic,level 15,site qa
,,Level 16,dynamic,level 16,site qa
,,Level 17,dynamic,level 17,site qa
,,Level 18,dynamic,level 18,site qa
,,Level 19,dynamic,level 19,site qa
,,Level 20,dynamic,site qa,level 20
,,Level 21,dynamic,level 21,site qa
,,Level 22,dynamic,level 22,site qa
,,Level 23,dynamic,level 23,site qa
,,Level 24,dynamic,site qa,level 24
,,Level 25,dynamic,level 25,site qa
,,Level 26,dynamic,level 26,site qa
,,Level 27,dynamic,level 27,site qa
,,Level 28,dynamic,level 28,site qa
,,Level 29,dynamic,level 29,site qa
,Columns,,,,
,,Structural Element,,structural element,
,,Quality Check - As per structural engineering plans,,"quality check - as per structural engineering plans reinforcement size correct, spacing does not exceed maximum allowed, position within tolerance - as per structural engineering plans",
,,Lap length & location acceptable,,lap length and location acceptable - as per structural engineering plans,
,,Concrete cover within tolerance,,concrete cover within tolerance - as per structural engineering plans,
,,Reo not cut or bent for ease of installation,,reo not cut or bent for ease of installation,
,,All openings trimmed/re-entry bars installed,,"all openings sufficiently trimmed, re-entry bars installed (to avoid cracking) - as per structural engineering plans",
,,Reo bars sufficiently tied & supported,,reo bars sufficiently tied and supported (minimal deflection / does not come apart when stood on),
,,Reo bars clean/free from rust & salt,,"reo bars clean, free from rust and salt etc.",
,,Reinforcement tied as per structural engineer drawings,,reinforcement tied as per structural engineer drawings,
,,Visual inspection by TSG employee completed,,visual inspection by tsg employee completed,
,,Engineer Inspection - all rectifications made,,engineer inspection – all rectifications made as per engineer mark-up prior concrete pour,
,,Loose tie wire & trimmings removed,,loose tie wire and trimmings have been removed from formwork deck prior to pour.,
,,All production tags fully removed prior to pour,,all production tags have been fully removed prior to pour.,
,,All bar caps installed where required,,all bar caps installed where required.,
,,Comments (Re Engineer Inspection Report),,comments (re engineer inspection report),
,,Photo of engineer report,,photo of engineer report,
