Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
External Windows,,,,,
,Scope,,,Externals,
,Rows,,,,
,,Externals,dynamic,Externals,
,Columns,,,,
,,Add Floor Plan,,Add Floor Plan,
,,"Subframe - Opening accepted as ""ready for install""",,"Opening accepted as ""ready for subframe installation"" i.e. waterproofed, correct render or set-down",
,,Subframe - Correct fixing type & spacings,,Correct fixing type and spacings,
,,Subframe - Overseal sill fixings/install end dams/flood test,,"Overseal sill fixings, install end dams and carry out flood test",
,,Frame - Frames installed & received free of defects,,Frames installed and received free of defects,
,,Glass - Glass installed & received free of defects,,Glass installed and received free of defects,
,,Commissioning - General inspection of frames,,"General inspection to ensure frames are clean, operational and free from defects.",
,,"Commissioning - Decals, fly & security screens/doors installed",,"Flyscreens, flydoors, security doors and decals installed where applicable",
,,,,,
Internal Windows,,,,,
,Scope,,,Internals,
,Rows,,,,
,,Internals,dynamic,Internals,
,Columns,,,,
,,Add Floor Plan,,Add Floor Plan,
,,"Frame - Opening accepted as ""ready for install""",,"Opening accepted as ""ready for subframe installation"" i.e. MDF frame installed",
,,Frame - Correct fixing type & spacings,,Correct fixing type and spacings,
,,Frame - Frames installed & received free of defects,,Frames installed and received free of defects,
,,Glass - Glass installed & received free of defects,,Glass installed and received free of defects,
,,Commissioning - General inspection of frames,,"General inspection to ensure frames are clean, operational and free from defects.",
