type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP-006 - Riprap,itp,,,,,,
section,Riprap,,,,,,,
checkpoint,1 - Site Preparation,,,,,,,
label,ACTIVITY TASK - Site Clearance,,,,,,,
label,ACCEPTANCE CRITERIA - Site clear of debris and vegetation,,,,,,,
label,FREQUENCY - Once,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Visual Inspection",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - R,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - W,,,,,,,
checkpoint,2 - Material (1),,,,,,,
label,ACTIVITY TASK - Filter Cloth,,,,,,,
label,ACCEPTANCE CRITERIA - Approved filter cloth with class 1 filtration and class C strength class - Bidim A49 or equivalent,,,,,,,
label,FREQUENCY - Prior to placing order,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Suppliers Documentation",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - R,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
checkpoint,2 - Material (2),,,,,,,
label,ACTIVITY TASK - Rock Boulders criteria,,,,,,,
label,ACCEPTANCE CRITERIA - According to WDC Physical work Section E.6. Rip Rap Specification Section 2 page 856,,,,,,,
label,FREQUENCY - Prior to placing order,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Suppliers Documentation",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
checkpoint,2 - Material (3),,,,,,,
label,ACTIVITY TASK - RIP-RAP grading,,,,,,,
label,ACCEPTANCE CRITERIA - According to WDC Physical work Section E.6. Rip Rap Specification Section 3 page 856,,,,,,,
label,FREQUENCY - Upon delivery of material,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Suppliers Documentation",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - R,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - W,,,,,,,
checkpoint,3 - Initial set out,,,,,,,
label,ACTIVITY TASK - Survey,,,,,,,
label,ACCEPTANCE CRITERIA - As per drawings and provided design model,,,,,,,
label,FREQUENCY - Prior to subgrade preparation,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Visual inspection",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Subgrade Prep (1),,,,,,,
label,ACTIVITY TASK - Trim subgrade to suit,,,,,,,
label,ACCEPTANCE CRITERIA - As per drawing and provided design model,,,,,,,
label,FREQUENCY - Prior to placing Geotextile,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Survey – As-built surface",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
checkpoint,4 - Subgrade Prep (2),,,,,,,
label,ACTIVITY TASK - Place Geotextile,,,,,,,
label,ACCEPTANCE CRITERIA - As per drawings and specification.,,,,,,,
label,FREQUENCY - Prior to placing RIP- RAP material,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Visual Inspection, Photos",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - R,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
checkpoint,5 - RIP-RAP Placement,,,,,,,
label,ACTIVITY TASK - Install RIP-RAP stones,,,,,,,
label,ACCEPTANCE CRITERIA - According to WDC Physical work Section E.6. Rip Rap Specification Section 4 page 856 with approved machinery.,,,,,,,
label,FREQUENCY - During and Upon completion of work,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Survey As-built topography Photos, Visual Inspection",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - Maintenance,,,,,,,
label,ACTIVITY TASK - Maintain RIP RAP protection until accepted by Engineer,,,,,,,
label,ACCEPTANCE CRITERIA - As required,,,,,,,
label,FREQUENCY - Upon completion of the works,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - Visual Inspections",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
checkpoint,7 - As-Built Plans,,,,,,,
label,ACTIVITY TASK - Survey,,,,,,,
label,ACCEPTANCE CRITERIA - As accepted by the Engineer,,,,,,,
label,FREQUENCY - Upon completion of the works,,,,,,,
label,"CERTIFYING DOCUMENTATION, RECORD OR CHECKSHEET - As-built plans",,,,,,,
label,VERIFICATION SIGN OFFS: INTERNAL VERIFICATION AUTHORITY OR RESPONSIBILITY - H,,,,,,,
label,VERIFICATION SIGN OFFS: CRITICAL HOLD POINT AUTHORITY - R,,,,,,,
