"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","- (Item number)","",,,0,"Yes","QA - Frameless Pivot Doors","047bdd71-79f5-44bb-8a50-7ad9f92f696a"
"checkpoint-status",,"","checkpoint","Glass free from defects as per standards AS/NZS4667:2000"
"checkpoint-status",,"","checkpoint","All stickers, glue and writing removed from glass. Trade clean"
"checkpoint-status",,"","checkpoint","Manually opening and closing properly."
"checkpoint-status",,"","checkpoint","Floor Spring as specified HO or NHO"
"checkpoint-status",,"","checkpoint","Floor Spring closing & latching speeds adjusted."
"checkpoint-status",,"","checkpoint","Gaps between doors / sidelights, consistent."
"checkpoint-status",,"","checkpoint","All patch fittings/handles secured tightly and free from damage."
"checkpoint-status",,"","checkpoint","Door rails secured tightly and free from damage."
"checkpoint-status",,"","checkpoint","Lock function not sticking and securing door."
"checkpoint-status",,"","checkpoint","Compliance – Toughened, sizing and specification etc. as per NZS4223 and or Specific Design Statement."

"checklist-flat",,"","checklist","- (Item number)","",,,311,"Yes","QA - Windows/Doors/Facades","37d99de2-e55f-4c9a-b93b-cd9cef56d86d"
"checkpoint-status",,"","checkpoint","Glass free from defects as per standards AS/NZS4667:2000 AS/NZS4666:2012"
"checkpoint-status",,"","checkpoint","All stickers, glue and writing removed from glass -Trade clean."
"checkpoint-status",,"","checkpoint","Beads correctly installed."
"checkpoint-status",,"","checkpoint","Wedging – Neat and tidy. Not over stretched or cut short."
"checkpoint-status",,"","checkpoint","Hinge Door fitment with Toe & Heel setting blocks x 4 (Seal in)"
"checkpoint-status",,"","checkpoint","Gap – around door is consistent. open/ close freely"
"checkpoint-status",,"","checkpoint","Sashes fitment & open close."
"checkpoint-status",,"","checkpoint","Slider doors – setting block glue in left/Right"
"checkpoint-status",,"","checkpoint","Backing rubber uniform. No creasing"
"checkpoint-status",,"","checkpoint","Compliance - Toughened, sizing and specification etc. as per NZS4223 and or Specific Design Statement."
"checkpoint-status",,"","checkpoint","Two-sided structural glazing on site (Mullions / Transoms) Cavity free form dust / dirt, Perimeter seal completed. No visible cavities between silicone and tape. Silicone joints are neat & tidy."

"checklist-flat",,"","checklist","- (Item number)","",,,0,"Yes","QA - Shower/Mirrors","a735f132-8e17-43a3-a5b8-75549ecc93a2"
"checkpoint-status",,"","checkpoint","Glass free from defects as per AS/NZS4667:2000. Frame free from defects (Silicon, scratches etc.)"
"checkpoint-status",,"","checkpoint","Internal channel corners dammed up with silicon to prevent leaking."
"checkpoint-status",,"","checkpoint","All stickers, glue and writing removed from glass-Trade clean"
"checkpoint-status",,"","checkpoint","Silicon neat and Tidy and no residue left on glass or channel."
"checkpoint-status",,"","checkpoint","Overpanel installed and secured in place"
"checkpoint-status",,"","checkpoint","Doors – Open / close / alignment"
"checkpoint-status",,"","checkpoint","Hinges – Fitted tightly and no loud Squeaking"
"checkpoint-status",,"","checkpoint","Handle – fit Tightly"
"checkpoint-status",,"","checkpoint","Compliance (Toughened, sizing and specification)"
"checkpoint-status",,"","checkpoint","Water test –No water coming out between tiles and channel"
"checkpoint-status",,"","checkpoint","Mirror – Installed, endcaps done, free from scratches and or fully adhered to finished wall."

"checklist-flat",,"","checklist","- (Item number)","",,,0,"Yes","QA - Shopfront/Partition Glazing","ae7e8d56-c3ec-4873-a9d4-e2c944b932bf"
"checkpoint-status",,"","checkpoint","Glass free from defects as per standards AS/NZS4667:2000."
"checkpoint-status",,"","checkpoint","All stickers, glue and writing removed from glass – Trade Clean"
"checkpoint-status",,"","checkpoint","Wedging Finish – no lumps, neat and tidy"
"checkpoint-status",,"","checkpoint","Backing rubber neat and tidy"
"checkpoint-status",,"","checkpoint","Silicon joints neat and tidy. Excess residue removed."
"checkpoint-status",,"","checkpoint","Compliance – Toughened, Laminate sizing and specification et. As per NZS4223."

"checklist-flat",,"","checklist","- (Item number)","",,,0,"Yes","QA - Balustrades","b16dbe3b-3e58-40bb-ac35-8d9ba76d4dd4"
"checkpoint-status",,"","checkpoint","Glass free from defects as per standards AS/NZS4667:2000"
"checkpoint-status",,"","checkpoint","All stickers, glue and writing removed from glass. Trade clean"
"checkpoint-status",,"","checkpoint","Installation matches council consented drawings, specification and PS1."
"checkpoint-status",,"","checkpoint","Lagscrews and or bolts have minimum penetration achieved as per PS1 and are at the correct spacings."
"checkpoint-status",,"","checkpoint","Threaded rods anchored in concrete have minimum required embedment as per PS1 along with dust removed from holes prior to using the specified chemset. And are at the required spacings."
"checkpoint-status",,"","checkpoint","Fixings to steel are the correct size as per the PS1 and at the required spacings."
"checkpoint-status",,"","checkpoint","EPDM washers have been used between different materials."
"checkpoint-status",,"","checkpoint","There is no direct contact between metal and glass."
"checkpoint-status",,"","checkpoint","Interlinking panel clamps are fitted and at the same height."
"checkpoint-status",,"","checkpoint","Handrail brackets are securely fitted to the glass and handrail fixed back to the building structure."
"checkpoint-status",,"","checkpoint","Interlinking rail is correctly fitted and adhered to the glass and fixed back to the building structure."
"checkpoint-status",,"","checkpoint","All cover plates are correctly fitted and secure."
"checkpoint-status",,"","checkpoint","Glass in semi frameless posts have the correct amount of edge cover as per the PS1."
"checkpoint-status",,"","checkpoint","Semi frameless post are installed at the required spacings and correct fixings used as per the PS1."
"checkpoint-status",,"","checkpoint","Glass panes meet the minimum requirement for both width and height."
"checkpoint-status",,"","checkpoint","Compliance (Toughened, sizing and specification/film inside)"

